kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
I Q 2023,PLN,1298124,138237,137767,112536,45503,183740,5306730,3857824,"5580,267","20,167","691,333",N
II Q 2023,PLN,1246823,-4120,-2727,-28954,45342,41222,5137602,3727876,"5580,267","-5,189","668,046",N
III Q 2023,PLN,1065237,4112,17851,13576,45534,49646,5062619,3742982,"5399,598","2,514","693,196",N
IV Q 2023,PLN,1000201,-27730,-24602,-9032,45002,17272,4829360,3714619,"5399,598","-1,673","687,944",N
I Q 2022,PLN,1473784,180170,179379,148295,43898,224068,5067042,3327870,"5580,267","26,575","596,364",N
II Q 2022,PLN,1577654,166237,161540,117517,44588,210825,5298675,3499305,"5580,267","21,059","627,086",N
III Q 2022,PLN,1446828,116389,112374,88803,45258,161647,5229368,3606794,"5580,267","15,914","646,348",N
IV Q 2022,PLN,1404606,55317,43058,32945,45535,100852,5181355,3722684,"5580,267","5,904","667,116",N
I Q 2021,PLN,1010827,107454,95048,78149,44206,151660,4451841,2848742,"5580,267","14,005","510,503",N
II Q 2021,PLN,1132364,159923,163291,136087,44164,204087,4561433,2962388,"5580,267","24,387","530,869",N
III Q 2021,PLN,1215742,196376,190607,152817,43973,240349,4794044,3090086,"5580,267","27,385","553,752",N
IV Q 2021,PLN,1315161,144493,143429,121748,44930,189423,4829866,3250759,"5580,267","21,818","582,545",N
I Q 2020,PLN,889859,41371,41555,29055,41418,82789,4339971,2677296,"5580,267","5,207","479,779",N
II Q 2020,PLN,757238,52701,54490,48112,42640,95341,4294505,2676933,"5580,267","8,622","479,714",N
III Q 2020,PLN,806452,69772,68476,45161,41379,111151,4265032,2731760,"5580,267","8,093","489,539",N
IV Q 2020,PLN,866872,47563,49705,40313,41386,88949,4360350,2801566,"5580,267","7,224","502,049",N
I Q 2019,PLN,956522,68855,59524,40989,40330,109185,4437430,2469291,"5580,267","7,345","442,504",N
II Q 2019,PLN,993230,63589,65473,48314,41497,105086,4396660,2489525,"5580,267","8,658","446,130",N
III Q 2019,PLN,961222,50457,47010,32928,42031,92488,4284000,2596710,"5580,267","5,901","465,338",N
IV Q 2019,PLN,905805,21685,30051,20314,43922,65607,4365441,2674907,"5580,267","3,640","479,351",N
I Q 2018,PLN,931720,107810,127465,99845,34565,142375,4277698,2300548,"5580,267","17,893","412,265",N
II Q 2018,PLN,1038558,85266,87522,70130,36850,122116,4405338,2394267,"5580,267","12,567","429,060",N
III Q 2018,PLN,1019363,73513,78790,60920,37683,111196,4308838,2581388,"5580,267","10,917","462,592",N
IV Q 2018,PLN,967047,40545,62535,43995,39927,80472,4357371,2593547,"5580,267","7,884","464,771",N
I Q 2017,PLN,855049,119812,111062,82802,33440,153252,3838747,1946542,"5580,267","14,838","348,826",N
II Q 2017,PLN,840199,69017,72681,56137,35496,104513,3929433,2104887,"5580,267","10,060","377,202",N
III Q 2017,PLN,906306,94131,87813,64062,33907,128038,3844738,2051483,"5580,267","11,480","367,632",N
IV Q 2017,PLN,899536,76654,75918,51451,34645,111299,3937757,2145299,"5580,267","9,220","384,444",N
I Q 2016,PLN,679686,80245,88151,65689,33980,114225,3395192,1920380,"6725,000","9,768","285,558",N
