kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,211500,17200,6200,-23800,1700,18900,4584800,2407300,"51217,313","-0,465","47,002",N
I Q 2023,PLN,137300,8100,-7400,-7000,2000,10100,4643300,2395500,"51217,313","-0,137","46,771",N
II Q 2023,PLN,143000,-54200,-28500,-58300,1800,-52400,4650800,2331400,"51217,313","-1,138","45,520",N
III Q 2023,PLN,137800,99100,40500,22700,2100,101200,4696800,2352600,"51217,313","0,443","45,934",N
IV Q 2021,PLN,109800,65000,63600,32100,12300,77300,4317700,2374000,"51192,295","0,627","46,374",N
I Q 2022,PLN,109000,55400,41700,22300,2000,57400,4395300,2400000,"51217,313","0,435","46,859",N
II Q 2022,PLN,184600,42300,25800,27400,1800,44100,4437600,2413400,"51217,313","0,535","47,121",N
III Q 2022,PLN,121900,35300,8000,4900,2100,37400,4513200,2430400,"51217,313","0,096","47,453",N
IV Q 2020,PLN,352100,112700,94000,71600,1400,114100,4179000,2299800,"51051,249","1,403","45,049",N
I Q 2021,PLN,165200,48000,35700,29600,2300,50300,4161800,2311300,"51100,574","0,579","45,230",N
II Q 2021,PLN,98000,3800,8100,6000,3300,7100,4186800,2327400,"51100,574","0,117","45,545",N
III Q 2021,PLN,107500,51800,28100,11700,1900,53700,4204700,2339800,"51192,295","0,229","45,706",N
IV Q 2019,PLN,75000,44900,40800,24100,600,45500,3784100,2251000,"46828,876","0,515","48,069",N
I Q 2020,PLN,164500,36300,37600,29200,900,37200,3849800,2282300,"51051,249","0,572","44,706",N
II Q 2020,PLN,100700,-49600,-48000,-42800,1100,-48500,3809200,2199200,"51051,249","-0,838","43,078",N
III Q 2020,PLN,116400,40000,24000,12700,1100,41100,3941600,2209300,"51051,249","0,249","43,276",N
IV Q 2018,PLN,43000,15000,12900,10000,400,15400,2783500,2021000,"46814,672","0,214","43,170",N
I Q 2019,PLN,43100,19900,15500,12600,400,20300,3090900,2033600,"46814,672","0,269","43,439",N
II Q 2019,PLN,43000,20800,17900,14700,400,21200,3283500,2029200,"46828,876","0,314","43,332",N
III Q 2019,PLN,48000,31800,22700,16200,600,32400,3420700,2045400,"46828,876","0,346","43,678",N
IV Q 2017,PLN,39900,10200,9300,9300,300,10500,2642900,1985800,"46722,747","0,199","42,502",N
I Q 2018,PLN,40400,17100,15000,12600,300,17400,2662600,1998300,"46814,672","0,269","42,685",N
II Q 2018,PLN,41800,25500,23900,19900,400,25900,2731100,2005400,"46814,672","0,425","42,837",N
III Q 2018,PLN,43800,7600,6600,5200,300,7900,2748900,2010600,"46814,672","0,111","42,948",N
IV Q 2016,PLN,43800,-17600,-17900,-13400,200,-17400,2681000,1965200,"46722,747","-0,287","42,061",N
I Q 2017,PLN,40700,-2300,-4300,-2400,200,-2100,2749300,1962800,"46722,747","-0,051","42,010",N
II Q 2017,PLN,38900,13600,10700,9600,300,13900,2634900,1960100,"46722,747","0,205","41,952",N
III Q 2017,PLN,39100,15000,17800,15000,300,15300,2644700,1975100,"46722,747","0,321","42,273",N
IV Q 2015,PLN,44500,-60500,-64900,-16600,300,-60200,2514000,1949800,"46482,044","-0,357","41,947",N
I Q 2016,PLN,40600,13200,10100,8200,300,13500,2682000,1958900,"46664,852","0,176","41,978",N
II Q 2016,PLN,48000,40100,35600,31400,300,40400,2729100,1970800,"46722,747","0,672","42,181",N
III Q 2016,PLN,43000,9300,3300,4600,300,9600,2651500,1976600,"46722,747","0,098","42,305",N
IV Q 2014,PLN,46300,400,1600,57500,200,600,2283400,1947100,"46226,614","1,244","42,121",N
I Q 2015,PLN,37400,10900,11800,12400,200,11100,2243600,1963000,"46482,044","0,267","42,231",N
II Q 2015,PLN,35600,21000,18400,16300,400,21400,2335600,1929100,"46482,044","0,351","41,502",N
III Q 2015,PLN,42200,16500,12500,37000,500,17000,2497700,1966600,"46482,044","0,796","42,309",N
IV Q 2013,PLN,41200,7300,10000,37500,400,7700,2457800,1861700,"44491,226","0,843","41,844",N
I Q 2014,PLN,39800,2600,3300,2500,400,3000,2294000,1930700,"44599,947","0,056","43,289",N
II Q 2014,PLN,38700,600,300,10200,400,1000,2181400,1848300,"45812,170","0,223","40,345",N
III Q 2014,PLN,41700,8900,8500,34900,300,9200,2206700,1887500,"46226,614","0,755","40,831",N
IV Q 2012,PLN,46600,-47700,-48600,-39800,700,-47000,2297600,1710500,"43384,003","-0,917","39,427",N
I Q 2013,PLN,50700,9900,11500,6800,600,10500,2288900,1717300,"43384,003","0,157","39,584",N
II Q 2013,PLN,41500,-32800,-32100,-23100,600,-32200,0,0,"43384,003","-0,532","0,000",N
III Q 2013,PLN,37900,8600,9800,78800,400,9000,2278800,1820300,"43384,003","1,816","41,958",N
IV Q 2011,PLN,52900,-83900,-81600,-66700,1000,-82900,2541000,1879100,"43384,003","-1,537","43,313",N
I Q 2012,PLN,48800,-63900,-64000,-46000,800,-63100,0,0,"43384,003","-1,060","0,000",N
II Q 2012,PLN,52100,-63700,-61900,-41200,600,-63100,0,0,"43384,003","-0,950","0,000",N
III Q 2012,PLN,40200,-57200,-56200,-43800,500,-56700,2341000,1750300,"43384,003","-1,010","40,344",N
IV Q 2009,PLN,0,0,0,0,0,0,2745400,2202100,"43384,003","0,000","50,758",N
IV Q 2010,PLN,0,0,0,0,0,0,2736200,2221600,"43384,003","0,000","51,208",N
