kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,530612,4418,-5224,-21712,9949,14367,1392419,210225,"336450,976","-0,065","0,625",N
I Q 2023,PLN,280843,-23236,-31929,-28207,9186,-14050,1280759,170182,"336450,976","-0,084","0,506",N
II Q 2023,PLN,491147,22720,13990,10651,9067,31787,1372284,174448,"336450,976","0,032","0,518",N
III Q 2023,PLN,601676,33336,21963,27199,8285,41621,1456398,208024,"336450,976","0,081","0,618",N
IV Q 2021,PLN,456367,36828,28248,18986,9069,45897,1378562,315490,"86450,976","0,220","3,649",N
I Q 2022,PLN,271923,-57326,-62232,-58796,8983,-48343,1275960,259004,"86450,976","-0,680","2,996",N
II Q 2022,PLN,283500,-169140,-181654,-166932,9817,-159323,1245503,93059,"86450,976","-1,931","1,076",N
III Q 2022,PLN,415922,-67062,-77322,-59007,9919,-57143,1357496,241095,"336450,976","-0,175","0,717",N
IV Q 2020,PLN,381535,-68689,-78776,-73553,9462,-59227,1477756,331594,"86450,976","-0,851","3,836",N
I Q 2021,PLN,186946,-22733,-26318,-22925,9352,-13381,1354476,305238,"86450,976","-0,265","3,531",N
II Q 2021,PLN,347027,-11772,-15380,-14626,9549,-2223,1423217,283765,"86450,976","-0,169","3,282",N
III Q 2021,PLN,434501,19831,11825,7144,9159,28990,1454242,297134,"86450,976","0,083","3,437",N
IV Q 2019,PLN,358382,-204667,-212543,-203928,10035,-194632,1484320,420243,"86450,976","-2,359","4,861",N
I Q 2020,PLN,217374,-25252,-34194,-28954,9439,-15813,1475244,404388,"86450,976","-0,335","4,678",N
II Q 2020,PLN,341043,-4717,-9842,-9040,9382,4665,1500060,391717,"86450,976","-0,105","4,531",N
III Q 2020,PLN,399030,8495,2954,1762,9445,17940,1580169,396949,"86450,976","0,020","4,592",N
IV Q 2018,PLN,463476,-109908,-113659,-96825,8193,-101715,1542936,645539,"51399,548","-1,884","12,559",N
I Q 2019,PLN,228504,-20673,-22454,-15487,9336,-11337,1541175,629516,"51399,548","-0,301","12,248",N
II Q 2019,PLN,426918,-17595,-22549,-20260,9336,-8259,1662274,605132,"51399,548","-0,394","11,773",N
III Q 2019,PLN,426970,-45455,-55823,-45755,9369,-36086,1739234,567426,"51399,548","-0,890","11,040",N
IV Q 2017,PLN,424535,23989,22357,23415,6942,30931,1442280,756979,"51399,548","0,456","14,727",N
I Q 2018,PLN,205096,-23767,-25684,-22409,7395,-16372,1358786,734508,"51399,548","-0,436","14,290",N
II Q 2018,PLN,373755,5600,2748,1720,7739,13339,1525868,741332,"51399,548","0,033","14,423",N
III Q 2018,PLN,518321,10983,9191,6508,8080,19063,1659988,741449,"51399,548","0,127","14,425",N
