kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,1547745,-8011,-16472,-24775,45930,37919,3985674,1659618,"240000,000","-0,103","6,915",N
I Q 2023,PLN,1681502,57630,56217,46047,42784,100414,4200251,1719716,"240000,000","0,192","7,165",N
II Q 2023,PLN,1523084,70397,90251,75600,35575,105972,3985798,1629304,"240000,000","0,315","6,789",N
III Q 2023,PLN,1279358,38739,-1976,5165,40954,79693,3936755,1619210,"240000,000","0,022","6,747",N
IV Q 2021,PLN,1607420,26126,4637,-11861,46917,73043,4220636,1720205,"240000,000","-0,049","7,168",N
I Q 2022,PLN,1702626,56267,44578,31906,43769,100036,4284497,1768050,"240000,000","0,133","7,367",N
II Q 2022,PLN,1833607,127784,119202,76654,43977,171761,4226848,1652372,"240000,000","0,319","6,885",N
III Q 2022,PLN,1706537,40634,37173,22841,44200,84834,4298502,1683030,"240000,000","0,095","7,013",N
IV Q 2020,PLN,1342631,39898,419413,394206,42007,81905,4098778,1612540,"240000,000","1,643","6,719",N
I Q 2021,PLN,1450938,49885,42291,26977,41894,91779,4291041,1658073,"240000,000","0,112","6,909",N
II Q 2021,PLN,1605810,35651,30693,16827,42069,77720,4338757,1677111,"240000,000","0,070","6,988",N
III Q 2021,PLN,1599832,58543,74597,40852,43322,101865,4365519,1721343,"240000,000","0,170","7,172",N
IV Q 2019,PLN,1471292,31835,-163951,-149893,61193,93028,4788372,1346509,"240000,000","-0,625","5,610",N
I Q 2020,PLN,1573706,31910,-20306,-35148,48718,80628,4867122,1287840,"240000,000","-0,146","5,366",N
II Q 2020,PLN,1231397,35902,45553,36546,50618,86520,4720555,1322371,"240000,000","0,152","5,510",N
III Q 2020,PLN,1406845,-103639,-108577,-116498,53949,-49690,4696032,1170380,"240000,000","-0,485","4,877",N
IV Q 2018,PLN,1413325,29308,6587,-27111,37992,67300,4236757,1216232,"240000,000","-0,113","5,068",N
I Q 2019,PLN,1504511,48547,36938,15564,41652,90199,5181985,1200985,"240000,000","0,065","5,004",N
II Q 2019,PLN,1706542,87798,70422,37310,50629,138427,5114742,1432499,"240000,000","0,155","5,969",N
III Q 2019,PLN,1577174,42118,33468,9042,49870,91988,5111431,1514163,"240000,000","0,038","6,309",N
IV Q 2017,PLN,1597352,43311,-12280,-12331,32876,76187,4109581,1131468,"240000,000","-0,051","4,714",N
I Q 2018,PLN,1622551,75118,64977,37710,35559,110677,4270613,1160748,"240000,000","0,157","4,836",N
II Q 2018,PLN,1626678,81736,74819,37030,38602,120338,4339227,1206079,"240000,000","0,154","5,025",N
III Q 2018,PLN,1437010,43441,56669,23721,36755,80196,4376406,1241298,"240000,000","0,099","5,172",N
IV Q 2016,PLN,1421876,15796,19824,8480,34710,50506,3863077,974498,"240000,000","0,035","4,060",N
I Q 2017,PLN,1601280,93577,93625,65281,34707,128284,4104230,1071778,"240000,000","0,272","4,466",N
II Q 2017,PLN,1567693,95259,83706,66077,31850,127109,4137089,1097790,"240000,000","0,275","4,574",N
III Q 2017,PLN,1521197,103322,80630,54160,34333,137655,4234616,1151175,"240000,000","0,226","4,797",N
IV Q 2015,PLN,1328380,30866,14949,5813,33243,64109,3452791,857511,"240000,000","0,024","3,573",N
I Q 2016,PLN,1480056,66446,53241,35649,33037,99483,3655618,890366,"240000,000","0,149","3,710",N
II Q 2016,PLN,1401723,89976,61340,31313,27517,117493,3703193,903280,"240000,000","0,130","3,764",N
III Q 2016,PLN,1339963,92363,87306,59133,32337,124700,3774226,963975,"240000,000","0,246","4,017",N
IV Q 2014,PLN,1228512,53583,36500,33170,28963,82546,3350187,851434,"240000,000","0,138","3,548",N
I Q 2015,PLN,1492407,49906,45365,26498,28430,78336,3470133,869070,"240000,000","0,110","3,621",N
II Q 2015,PLN,1564037,19304,21888,6533,29243,48547,3601109,833574,"240000,000","0,027","3,473",N
III Q 2015,PLN,1293156,37945,7283,1198,29988,67933,3463732,828230,"240000,000","0,005","3,451",N
IV Q 2013,PLN,1147133,3967,-8859,915,14441,18408,2921196,628029,"220000,000","0,004","2,855",N
I Q 2014,PLN,1228587,33957,23302,10973,25760,59717,3067874,633639,"220000,000","0,050","2,880",N
II Q 2014,PLN,1305343,45165,39548,25425,25936,71101,3190421,657307,"220000,000","0,116","2,988",N
III Q 2014,PLN,1295678,77650,52351,40343,32247,109897,3419939,821022,"220000,000","0,183","3,732",N
IV Q 2012,PLN,1163758,-20511,-36815,-34413,26413,5902,2749068,647630,"225671,569","-0,152","2,870",N
I Q 2013,PLN,1211827,28333,20214,8906,26176,54509,2856067,655079,"225671,569","0,039","2,903",N
II Q 2013,PLN,1230353,19295,4746,-5265,27916,47211,2920708,636973,"225671,569","-0,023","2,823",N
III Q 2013,PLN,1249033,45465,36290,9199,41329,86794,2882409,606001,"220000,000","0,042","2,755",N
IV Q 2011,PLN,1196856,62959,51951,50743,18814,81773,2721862,670404,"225671,569","0,225","2,971",N
I Q 2012,PLN,1257963,61636,45323,28694,27304,88940,2846602,706106,"225671,569","0,127","3,129",N
II Q 2012,PLN,1260837,65048,56492,26532,26626,91674,0,0,"225671,569","0,118","0,000",N
III Q 2012,PLN,1198629,28119,34077,18465,29260,57379,2864134,701392,"225671,569","0,082","3,108",N
IV Q 2010,PLN,913273,-41209,-59084,-55870,18351,-22858,2211367,514292,"112835,785","-0,495","4,558",N
I Q 2011,PLN,1021633,48408,42160,18733,24968,73376,2442838,637268,"112835,785","0,166","5,648",N
II Q 2011,PLN,1037806,90654,88255,51319,23767,114421,0,0,"112835,785","0,455","0,000",N
III Q 2011,PLN,1075829,63525,41647,25968,30792,94317,0,0,"225671,569","0,115","0,000",N
IV Q 2009,PLN,601387,49481,13193,7946,17242,66723,2007340,417928,"6268,655","1,268","66,669",N
I Q 2010,PLN,671767,29516,22607,8411,19844,49360,2048305,418059,"6268,655","1,342","66,690",N
II Q 2010,PLN,718770,46098,38509,21058,18131,64229,2064110,464285,"37611,928","0,560","12,344",N
III Q 2010,PLN,830982,65768,57426,31550,19659,85427,0,0,"37611,928","0,839","0,000",N
IV Q 2008,PLN,612769,-110029,-130947,-193809,26094,-83935,2291328,393770,"6268,655","-30,917","62,816",N
I Q 2009,PLN,520171,21190,4516,-2541,19066,40256,2220455,391498,"6268,655","-0,405","62,453",N
II Q 2009,PLN,524777,37597,29441,23555,19581,57178,0,0,"6268,655","3,758","0,000",N
III Q 2009,PLN,581174,29690,22383,10785,20197,49887,0,0,"6268,655","1,720","0,000",N
IV Q 2007,PLN,924000,9366,-4796,-30877,28281,37647,2831029,586798,"6268,655","-4,926","93,608",N
I Q 2008,PLN,941675,10539,-9466,-10569,27006,37545,2833032,565917,"6268,655","-1,686","90,277",N
II Q 2008,PLN,896243,-1318,-11109,-15653,27423,26105,2748411,548768,"6268,655","-2,497","87,542",N
III Q 2008,PLN,792147,29072,15431,-2460,27863,56935,0,0,"6268,655","-0,392","0,000",N
IV Q 2006,PLN,1330566,28982,-32791,-44895,27957,56939,3010612,542173,"6268,655","-7,162","86,490",N
I Q 2007,PLN,1262676,99675,253,12679,27418,127093,2981029,556966,"6268,655","2,023","88,849",N
II Q 2007,PLN,1307606,94284,57541,36898,27446,121730,3087221,593483,"6268,655","5,886","94,675",N
III Q 2007,PLN,1079034,53847,34538,9294,27948,81795,0,0,"6268,655","1,483","0,000",N
IV Q 2005,PLN,860470,73008,80991,80552,20338,93346,2739692,494817,"9116,050","8,836","54,280",N
I Q 2006,PLN,1191173,23591,73599,43841,25200,48791,2882030,549139,"6268,655","6,994","87,601",N
II Q 2006,PLN,1386890,62739,51554,15923,26490,89229,3069995,567134,"6268,655","2,540","90,471",N
III Q 2006,PLN,1469610,62437,72159,34454,27159,89596,0,0,"6268,655","5,496","0,000",N
IV Q 2004,PLN,311850,12192,14967,12532,9383,21575,852616,398749,"11912,500","1,052","33,473",N
I Q 2005,PLN,284886,17826,17128,15677,8976,26802,1141009,414630,"9116,050","1,720","45,484",N
II Q 2005,PLN,328295,3681,3744,4655,8817,12498,1196495,414419,"9116,050","0,511","45,460",N
III Q 2005,PLN,400254,20848,26588,23916,9577,30425,0,0,"9116,050","2,624","0,000",N
IV Q 2003,PLN,816124,41143,36419,15010,37736,78879,583393,103774,"11221,300","1,338","9,248",N
I Q 2004,PLN,295947,25429,25907,23896,9571,35000,718305,349927,"11912,500","2,006","29,375",N
II Q 2004,PLN,306190,34780,35882,28593,9068,43848,766183,373614,"11912,500","2,400","31,363",N
