kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2018,PLN,129,-946,-1633,-1633,0,-946,8198,-67440,"3306,389","-0,494","-20,397",N
I Q 2019,PLN,133,-364,-1231,-1231,10,-354,8060,-68671,"3306,389","-0,372","-20,769",N
II Q 2019,PLN,181,-128,-1004,-1004,8,-120,8135,-69675,"3306,389","-0,304","-21,073",N
III Q 2019,PLN,184,-1266,11601,11600,7,-1259,6715,-3865,"3306,389","3,508","-1,169",N
IV Q 2017,PLN,41,7439,824,-797,6,7445,26931,-61773,"3306,389","-0,241","-18,683",N
I Q 2018,PLN,359,-990,-4700,-4700,0,-990,13486,-66471,"3306,389","-1,421","-20,104",N
II Q 2018,PLN,160,3033,2117,2117,0,3033,13028,-64355,"3306,389","0,640","-19,464",N
III Q 2018,PLN,147,-459,-1449,-1449,0,-459,11470,-65804,"3306,389","-0,438","-19,902",N
IV Q 2016,PLN,304,-990,2475,2738,6,-984,50961,-44186,"3306,389","0,828","-13,364",N
I Q 2017,PLN,327,-919,-2154,-1942,7,-912,50622,-45698,"3306,389","-0,587","-13,821",N
II Q 2017,PLN,608,-3756,-5206,-5470,6,-3750,33775,-61436,"3306,389","-1,654","-18,581",N
III Q 2017,PLN,143,647,-600,-600,4,651,33755,-61093,"3306,389","-0,181","-18,477",N
IV Q 2015,PLN,1173,859,-92,-86,49,908,45783,-51438,"1269653,376","0,000","-0,041",N
I Q 2016,PLN,507,4612,-521,-341,35,4647,47220,-51551,"3306,389","-0,103","-15,591",N
II Q 2016,PLN,456,434,-501,-473,36,470,44783,-52229,"3306,389","-0,143","-15,796",N
III Q 2016,PLN,356,-306,533,274,11,-295,43523,-51362,"3306,389","0,083","-15,534",N
IV Q 2014,PLN,642,-3481,-23728,-24560,202,-3279,52219,-60100,"1269653,376","-0,019","-0,047",N
I Q 2015,PLN,4832,7327,3270,2526,20,7347,53713,-69988,"1269653,376","0,002","-0,055",N
II Q 2015,PLN,911,10616,5568,5703,236,10852,50086,-47525,"1269653,376","0,004","-0,037",N
III Q 2015,PLN,571,-1355,-5438,-4852,45,-1310,47883,-50499,"1269653,376","-0,004","-0,040",N
IV Q 2013,PLN,-19905,-38049,-65801,-72036,366,-37683,289030,46493,"1269653,712","-0,057","0,037",N
I Q 2014,PLN,5343,-5517,-37603,-36919,370,-5147,216590,10219,"1269653,712","-0,029","0,008",N
II Q 2014,PLN,169,-95987,-45922,-46129,267,-95720,90498,-40324,"1269653,712","-0,036","-0,032",N
III Q 2014,PLN,616,-340,-2578,-4599,221,-119,81788,-44517,"1269653,712","-0,004","-0,035",N
IV Q 2012,PLN,19105,-2492,-103966,-109421,423,-2069,525474,116464,"0,000",,,N
I Q 2013,PLN,18770,8466,13340,10106,408,8874,487211,126307,"0,000",,,N
II Q 2013,PLN,14155,1239,7593,2696,424,1663,456078,129008,"0,000",,,N
III Q 2013,PLN,12912,-1810,-9843,-10481,403,-1407,425325,118527,"1269653,712","-0,008","0,093",N
IV Q 2011,PLN,29518,-222533,-258118,-251294,872,-221661,1112472,440883,"436353,712","-0,576","1,010",N
I Q 2012,PLN,36059,24264,18398,16344,522,24786,1145309,457571,"436353,712","0,037","1,049",N
II Q 2012,PLN,26697,-29404,-173257,-145347,479,-28925,947199,312359,"436353,712","-0,333","0,716",N
III Q 2012,PLN,18017,-107355,-160581,-142851,460,-106895,651740,178473,"436353,712","-0,327","0,409",N
IV Q 2010,PLN,32802,8695,11109,4693,903,9598,1290326,710630,"436353,712","0,011","1,629",N
I Q 2011,PLN,31015,11606,23831,17974,815,12421,1423194,739128,"436353,712","0,041","1,694",N
II Q 2011,PLN,37433,9879,13823,10142,876,10755,1350993,740317,"436353,712","0,023","1,697",N
III Q 2011,PLN,27774,-27,-48746,-40972,868,841,0,0,"436353,712","-0,094","0,000",N
