kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
I Q 2016,PLN,12400,132,-7179,-7209,67,199,217070,203001,"21912,764","-0,329","9,264",N
II Q 2016,PLN,13442,1019,938,1179,74,1093,220163,204289,"21912,764","0,054","9,323",N
III Q 2016,PLN,11270,-480,-3922,-3758,65,-415,211306,199543,"21912,764","-0,171","9,106",N
IV Q 2016,PLN,-33123,-5789,-25645,-25371,-73,-5862,179338,177357,"21912,764","-1,158","8,094",N
I Q 2015,PLN,68113,3822,4549,2918,1042,4864,325120,194909,"21912,764","0,133","8,895",N
II Q 2015,PLN,47869,715,7,-307,1130,1845,356047,195148,"21912,764","-0,014","8,906",N
III Q 2015,PLN,14457,-10241,-3105,-2946,75,-10166,261191,192097,"21912,764","-0,134","8,766",N
IV Q 2015,PLN,-122950,12271,11901,12341,70,12341,231240,204788,"21912,764","0,563","9,346",N
I Q 2014,PLN,80462,12670,10532,6853,2850,15520,348896,173160,"21912,764","0,313","7,902",N
II Q 2014,PLN,73573,-307,601,-1759,2238,1931,356913,173801,"21912,764","-0,080","7,931",N
III Q 2014,PLN,72961,3787,5500,4732,2597,6384,351741,173908,"21912,764","0,216","7,936",N
IV Q 2014,PLN,69036,-18913,8500,7509,1662,-17251,342449,190633,"21912,764","0,343","8,700",N
I Q 2013,PLN,53994,3815,3935,1545,953,4768,301195,136657,"5565,381","0,278","24,555",N
II Q 2013,PLN,57120,4737,4140,836,979,5716,319787,139815,"5565,381","0,150","25,122",N
III Q 2013,PLN,61439,-4300,5252,4209,1257,-3043,326456,139412,"5565,381","0,756","25,050",N
IV Q 2013,PLN,54628,4138,-4698,7701,3322,7460,354458,169076,"21912,764","0,351","7,716",N
I Q 2012,PLN,58707,3332,5549,3482,1099,4431,274050,142081,"6153,747","0,566","23,089",N
II Q 2012,PLN,66634,-6023,8976,7195,2510,-3513,0,0,"6678,458","1,077","0,000",N
III Q 2012,PLN,60470,4734,5414,3714,1493,6227,303143,154479,"6678,458","0,556","23,131",N
IV Q 2012,PLN,0,-293,-792,-792,2416,2123,301292,151599,"556,538","-1,423","272,396",N
I Q 2011,PLN,538,-13,-6960,-8979,851,838,53535,-101756,"5931,747","-1,514","-17,154",N
II Q 2011,PLN,331,-124,-3396,-3982,0,-124,52172,-105738,"5931,747","-0,671","-17,826",N
III Q 2011,PLN,70,-569,-3893,-4526,1407,838,0,0,"5931,747","-0,763","0,000",N
IV Q 2011,PLN,93,-1426,-4749,-8056,829,-597,48612,-118320,"5931,747","-1,358","-19,947",N
I Q 2010,PLN,1862,20,-2049,1164,1340,1360,188299,-13507,"4921,343","0,237","-2,745",N
II Q 2010,PLN,1197,-34,-41,-4189,1367,1333,175656,-11762,"5346,276","-0,784","-2,200",N
