kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
I Q 2017,PLN,167,-1752,-1155,-1155,108,-1644,77652,68203,"19779,890","-0,058","3,448",N
II Q 2017,PLN,517,557,782,782,95,652,48648,31216,"19779,890","0,040","1,578",N
III Q 2017,PLN,886,-2309,-2408,-2408,87,-2222,37939,28802,"19779,890","-0,122","1,456",N
IV Q 2017,PLN,1561,-2906,-2536,-2536,144,-2762,36163,26266,"13252,527","-0,191","1,982",N
I Q 2016,PLN,508,-1378,-1600,40952,195,-1183,219123,157471,"19700,000","2,079","7,993",N
II Q 2016,PLN,763,1545,5250,2088,165,1710,203789,159341,"19779,890","0,106","8,056",N
III Q 2016,PLN,405,-2080,-1801,-2979,155,-1925,201643,156355,"19779,890","-0,151","7,905",N
IV Q 2016,PLN,673,-2250,-1984,-2641,144,-2106,116117,105773,"19779,890","-0,134","5,348",N
I Q 2015,PLN,473,-1532,-1551,518,294,-1238,171878,112824,"19700,000","0,026","5,727",N
II Q 2015,PLN,437,-1034,-1048,259,272,-762,173440,113076,"19700,000","0,013","5,740",N
III Q 2015,PLN,187,-1487,-1535,1603,227,-1260,166977,114596,"19700,000","0,081","5,817",N
IV Q 2015,PLN,793,-1065,-1081,1607,208,-857,167593,116490,"19700,000","0,082","5,913",N
I Q 2014,PLN,14236,1792,102,102,208,2000,192012,112899,"19700,000","0,005","5,731",N
II Q 2014,PLN,12852,3362,1599,1599,230,3592,192981,112135,"19700,000","0,081","5,692",N
III Q 2014,PLN,8159,1651,184,179,246,1897,172734,112303,"19700,000","0,009","5,701",N
IV Q 2014,PLN,9772,1798,108,98,237,2035,171860,112268,"19700,000","0,005","5,699",N
I Q 2013,PLN,22393,2762,755,755,196,2958,192395,108378,"19700,000","0,038","5,501",N
II Q 2013,PLN,13255,2421,945,945,7966,10387,194104,109433,"19700,000","0,048","5,555",N
III Q 2013,PLN,15288,5654,3663,3663,-7558,-1904,200552,113096,"19700,000","0,186","5,741",N
IV Q 2013,PLN,10836,1748,-298,-298,212,1960,192280,112798,"19700,000","-0,015","5,726",N
I Q 2012,PLN,21061,8569,7228,7202,219,8788,166445,95893,"19700,000","0,366","4,868",N
II Q 2012,PLN,21276,2695,1143,1143,197,2892,175134,93884,"19700,000","0,058","4,766",N
III Q 2012,PLN,22342,7323,5352,5352,160,7483,188082,99236,"19700,000","0,272","5,037",N
IV Q 2012,PLN,26133,10235,8388,8388,191,10426,193020,107624,"19700,000","0,426","5,463",N
I Q 2011,PLN,9526,4809,4652,4652,138,4947,0,0,"16000,000","0,291","0,000",N
II Q 2011,PLN,8398,1625,1079,1055,152,1777,74292,58536,"16000,000","0,066","3,659",N
III Q 2011,PLN,8505,3926,3490,3460,152,4078,0,0,"19700,000","0,176","0,000",N
IV Q 2011,PLN,14683,6125,5484,5540,157,6282,144245,88691,"19700,000","0,281","4,502",N
IV Q 2009,PLN,0,0,0,0,0,0,57483,33889,"16000,000","0,000","2,118",N
II Q 2010,PLN,0,0,0,0,0,0,60205,37075,"16000,000","0,000","2,317",N
III Q 2010,PLN,11479,3997,3889,3879,239,4236,0,0,"16000,000","0,242","0,000",N
IV Q 2010,PLN,10185,6449,6257,6056,124,6573,61527,54452,"16000,000","0,379","3,403",N
IV Q 2008,PLN,0,0,0,0,0,0,36471,24553,"16000,000","0,000","1,535",N
