kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
III Q 2022,PLN,38310,-392,-494,-652,2077,1685,182437,109169,"4615,070","-0,141","23,655",N
IV Q 2022,PLN,42506,-811,-2205,-2334,2215,1404,178574,106835,"4615,070","-0,506","23,149",N
I Q 2023,PLN,42665,8000,6986,5900,2364,10364,175922,112735,"4615,070","1,278","24,428",N
II Q 2023,PLN,33633,-374,-435,-953,2322,1948,177223,111782,"4615,070","-0,206","24,221",N
III Q 2021,PLN,55246,7157,7522,7034,2055,9212,177727,102019,"4615,070","1,524","22,106",N
IV Q 2021,PLN,57757,6131,6037,5007,2077,8208,190056,107025,"4615,070","1,085","23,190",N
I Q 2022,PLN,64770,6836,6264,5577,2066,8902,207061,107296,"4615,070","1,208","23,249",N
II Q 2022,PLN,44624,3051,2703,2525,2204,5255,181176,109821,"4615,070","0,547","23,796",N
III Q 2020,PLN,47636,5683,5103,4392,2324,8007,160343,85406,"4615,070","0,952","18,506",N
IV Q 2020,PLN,37136,4809,4136,3662,2013,6822,159000,89068,"4615,070","0,793","19,299",N
I Q 2021,PLN,56936,7144,6621,6121,1993,9137,180233,89420,"4615,070","1,326","19,376",N
II Q 2021,PLN,58877,6098,6041,5565,1932,8030,176706,94985,"4615,070","1,206","20,581",N
III Q 2019,PLN,32342,-4308,-5689,-6213,1890,-2418,155374,70608,"4615,070","-1,346","15,299",N
IV Q 2019,PLN,28433,2232,1555,1056,1768,4000,152551,69347,"4615,070","0,229","15,026",N
I Q 2020,PLN,45614,6909,5289,4703,1847,8756,166380,74049,"4615,070","1,019","16,045",N
II Q 2020,PLN,44335,8740,8124,6965,1777,10517,164008,81014,"4615,070","1,509","17,554",N
III Q 2018,PLN,42839,-535,-1270,-2165,2030,1495,161730,71806,"4615,070","-0,469","15,559",N
IV Q 2018,PLN,31009,-373,-839,-969,1999,1626,166013,70837,"4615,070","-0,210","15,349",N
I Q 2019,PLN,46149,3121,2493,2067,1822,4943,171324,72924,"4615,070","0,448","15,801",N
II Q 2019,PLN,43847,4989,4387,3896,1845,6834,169837,76789,"4615,070","0,844","16,639",N
III Q 2017,PLN,39340,3563,2348,2029,2222,5785,164205,63689,"4615,070","0,440","13,800",N
IV Q 2017,PLN,34666,3197,2576,2110,2248,5445,160667,65799,"4615,070","0,457","14,257",N
I Q 2018,PLN,42045,4889,4043,3553,2072,6961,171370,70179,"4615,070","0,770","15,206",N
II Q 2018,PLN,46422,5039,4553,3731,2256,7295,171659,73890,"4615,070","0,808","16,011",N
III Q 2016,PLN,36668,-325,-1614,-2524,2305,1980,164707,56032,"4615,070","-0,547","12,141",N
IV Q 2016,PLN,34642,1171,525,12,2424,3595,162899,56044,"4615,070","0,003","12,144",N
I Q 2017,PLN,46096,2520,1183,1017,2493,5013,173433,57059,"4615,070","0,220","12,364",N
II Q 2017,PLN,47408,5477,4497,3890,2264,7741,173310,61660,"4615,070","0,843","13,361",N
III Q 2015,PLN,29791,-174,-509,-809,1771,1597,111572,56010,"4615,070","-0,175","12,136",N
IV Q 2015,PLN,31070,1543,847,624,2193,3736,163289,56634,"4615,070","0,135","12,272",N
I Q 2016,PLN,41562,-411,-1442,-1696,2352,1941,177734,54938,"4615,070","-0,367","11,904",N
II Q 2016,PLN,45558,4916,4000,3618,2371,7287,187660,58556,"4615,070","0,784","12,688",N
III Q 2014,PLN,25036,1583,983,648,1768,3351,115406,56508,"4615,070","0,140","12,244",N
IV Q 2014,PLN,22619,35,-481,-766,1818,1853,118937,55742,"4615,070","-0,166","12,078",N
I Q 2015,PLN,25029,1056,950,688,1734,2790,110300,56430,"4615,070","0,149","12,227",N
II Q 2015,PLN,27167,2183,1766,1591,1847,4030,117481,58021,"4615,070","0,345","12,572",N
III Q 2013,PLN,26586,1702,1353,1008,1574,3276,103247,52770,"4615,070","0,218","11,434",N
IV Q 2013,PLN,21637,336,150,-179,1591,1927,114098,52591,"4615,070","-0,039","11,395",N
I Q 2014,PLN,24298,1824,1465,1244,1585,3409,111703,53835,"4615,070","0,270","11,665",N
II Q 2014,PLN,24291,2826,2573,2025,1661,4487,113701,55860,"4615,070","0,439","12,104",N
III Q 2012,PLN,29276,3919,3407,2785,0,3919,97988,50130,"4615,070","0,603","10,862",N
IV Q 2012,PLN,22361,793,178,-117,1460,2253,95929,50013,"4615,070","-0,025","10,837",N
I Q 2013,PLN,22439,835,412,299,1452,2287,94739,50312,"4615,070","0,065","10,902",N
II Q 2013,PLN,25759,2399,1861,1450,1600,3999,100064,51694,"4615,070","0,314","11,201",N
III Q 2011,PLN,25208,2205,1037,680,1270,3475,0,0,"4615,070","0,147","0,000",N
IV Q 2011,PLN,21101,1335,1054,4939,1317,2652,0,0,"4615,070","1,070","0,000",N
