kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,6057,374,508,249,669,1043,14215,6607,"2208,453","0,113","2,992",N
I Q 2023,PLN,6387,1234,1103,994,698,1932,16056,7627,"2208,453","0,450","3,454",N
II Q 2023,PLN,6690,1504,1678,1834,599,2103,18372,9473,"2208,453","0,830","4,290",N
III Q 2023,PLN,7020,1141,991,855,937,2078,24583,10280,"2208,453","0,387","4,655",N
IV Q 2021,PLN,4429,-4,-46,-101,551,547,11393,4485,"2196,238","-0,046","2,042",N
I Q 2022,PLN,4950,656,576,469,581,1237,11647,4943,"2196,238","0,213","2,251",N
II Q 2022,PLN,5359,752,607,448,608,1360,12539,5345,"2196,238","0,204","2,434",N
III Q 2022,PLN,5805,1005,520,381,639,1644,12896,5679,"2208,453","0,173","2,571",N
IV Q 2020,PLN,3511,-620,-713,-699,616,-4,10186,3814,"2151,788","-0,325","1,772",N
I Q 2021,PLN,3539,134,52,35,543,677,10069,3831,"2151,788","0,016","1,780",N
II Q 2021,PLN,3815,284,189,122,563,847,10279,3967,"2151,788","0,057","1,844",N
III Q 2021,PLN,4010,346,289,209,535,881,9923,4165,"2151,788","0,097","1,935",N
IV Q 2019,PLN,3699,-957,-1058,-1012,647,-310,11226,1699,"2007,302","-0,504","0,847",N
I Q 2020,PLN,3232,-366,-521,-428,627,261,10810,1254,"2007,302","-0,213","0,625",N
II Q 2020,PLN,3324,-41,-151,-147,634,593,11050,3772,"2151,788","-0,068","1,753",N
III Q 2020,PLN,3304,1,-110,-75,624,625,10703,3706,"2151,788","-0,035","1,722",N
IV Q 2018,PLN,3407,-1071,-1102,-995,529,-542,6094,2340,"2007,302","-0,496","1,165",N
I Q 2019,PLN,3606,32,-10,-19,562,594,6509,2317,"2007,302","-0,010","1,154",N
II Q 2019,PLN,4078,14,-20,-14,590,604,6344,2310,"2007,302","-0,007","1,151",N
III Q 2019,PLN,4269,31,-17,49,633,664,11974,2336,"2007,302","0,024","1,164",N
IV Q 2017,PLN,1878,-2675,-2868,-2885,1084,-1591,7271,3520,"1999,540","-1,443","1,760",N
I Q 2018,PLN,2356,-411,-470,-375,404,-7,4641,3367,"1999,540","-0,188","1,684",N
II Q 2018,PLN,2872,-293,-291,-245,84,-209,4646,3188,"1999,540","-0,123","1,594",N
III Q 2018,PLN,3192,-102,-152,-140,113,11,4527,3119,"1999,540","-0,070","1,560",N
I Q 2017,PLN,1604,-86,-117,-109,34,-52,1976,1237,"0,000",,,N
II Q 2017,PLN,1917,32,-30,-5,144,176,2359,1219,"0,000",,,N
III Q 2017,PLN,2060,-179,-204,-205,55,-124,2415,953,"0,000",,,N
