kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,68975,31344,13818,10354,2207,33551,1349332,688728,"22157,829","0,467","31,083",N
I Q 2023,PLN,71052,28333,15406,14571,2269,30602,1369925,705753,"22157,829","0,658","31,851",N
II Q 2023,PLN,71342,40776,20754,12371,2284,43060,1344302,723157,"22286,329","0,555","32,448",N
III Q 2023,PLN,69383,45394,24921,23464,2313,47707,1397045,742934,"22286,329","1,053","33,336",N
IV Q 2021,PLN,57443,7640,-7260,-10814,2218,9858,1173578,548923,"23014,829","-0,470","23,851",N
I Q 2022,PLN,62923,32794,23327,24102,2338,35132,1163306,570643,"23014,829","1,047","24,795",N
II Q 2022,PLN,61762,147807,120468,111314,2170,149977,1290482,671934,"23014,829","4,837","29,196",N
III Q 2022,PLN,69760,12271,-2177,-3495,2276,14547,1269388,675658,"22157,829","-0,158","30,493",N
IV Q 2020,PLN,42482,42385,30429,29329,2074,44459,1134887,504864,"23014,829","1,274","21,936",N
I Q 2021,PLN,60461,31330,21466,20737,2071,33401,1164637,525695,"23014,829","0,901","22,842",N
II Q 2021,PLN,59033,25249,22762,21472,2135,27384,1125939,547903,"23014,829","0,933","23,807",N
III Q 2021,PLN,58387,25888,17748,17912,2166,28054,1073278,566484,"23014,829","0,778","24,614",N
IV Q 2019,PLN,16335,-24265,-42856,-43071,2030,-22235,1244868,472229,"23014,829","-1,871","20,518",N
I Q 2020,PLN,63826,22472,11561,11303,2035,24507,1247693,484241,"23014,829","0,491","21,040",N
II Q 2020,PLN,68788,28190,19699,14468,2003,30193,1231086,497910,"23014,829","0,629","21,634",N
III Q 2020,PLN,72510,-6162,-19312,-20771,2041,-4121,1167970,474395,"23014,829","-0,903","20,613",N
IV Q 2018,PLN,26254,-8885,-18395,-15356,1528,-7357,1283348,450558,"23014,829","-0,667","19,577",N
I Q 2019,PLN,64721,35218,26076,20490,2058,37276,1254137,471232,"23014,829","0,890","20,475",N
II Q 2019,PLN,71500,37713,22851,20115,2066,39779,1278859,488656,"23014,829","0,874","21,232",N
III Q 2019,PLN,69612,36034,23727,22302,2063,38097,1293872,511972,"23014,829","0,969","22,245",N
IV Q 2017,PLN,44492,19315,9202,8544,379,19694,1239079,422680,"23014,829","0,371","18,366",N
I Q 2018,PLN,54820,30088,20287,-19594,1400,31488,1258569,442646,"23014,829","-0,851","19,233",N
II Q 2018,PLN,56038,24795,16349,13936,1434,26229,1218667,449526,"23014,829","0,606","19,532",N
III Q 2018,PLN,53038,29061,17391,13898,1491,30552,1349399,463403,"23014,829","0,604","20,135",N
IV Q 2016,PLN,43728,19451,-29577,-30077,1135,20586,904865,356127,"22216,177","-1,354","16,030",N
I Q 2017,PLN,35833,13485,6273,6131,1588,15073,1047295,362919,"22216,177","0,276","16,336",N
II Q 2017,PLN,56009,32597,24135,23931,1612,34209,1123534,404940,"22906,829","1,045","17,678",N
III Q 2017,PLN,62239,25959,16450,15946,1660,27619,1146668,421435,"22906,829","0,696","18,398",N
IV Q 2015,PLN,39367,24201,18480,20350,863,25064,694108,282929,"20853,220","0,976","13,568",N
I Q 2016,PLN,56533,39992,34579,34088,861,40853,746698,353557,"22216,177","1,534","15,914",N
II Q 2016,PLN,59821,42610,9518,9452,1018,43628,812898,364451,"22216,177","0,425","16,405",N
III Q 2016,PLN,50196,31529,25248,24803,1092,32621,871531,389901,"22216,177","1,116","17,550",N
IV Q 2014,PLN,40546,20987,18174,21975,808,21795,416893,199803,"20853,220","1,054","9,581",N
I Q 2015,PLN,33712,20353,16888,13838,708,21061,473469,213641,"20853,220","0,664","10,245",N
II Q 2015,PLN,45920,33350,29869,23955,749,34099,499208,237596,"20853,220","1,149","11,394",N
III Q 2015,PLN,21909,10337,6083,23666,800,11137,671143,261262,"20853,220","1,135","12,529",N
IV Q 2013,PLN,25046,7057,5349,4555,492,7549,272544,150527,"0,000",,,N
I Q 2014,PLN,20533,12221,10461,9376,553,12774,270086,159086,"0,000",,,N
II Q 2014,PLN,31621,22345,20450,18930,632,22977,335429,178422,"0,000",,,N
III Q 2014,PLN,20046,11790,9766,8451,694,12484,344543,187740,"0,000",,,N
IV Q 2012,PLN,28064,14896,13499,12043,429,15325,171755,79016,"0,000",,,N
I Q 2013,PLN,20549,12402,10577,9756,428,12830,205413,89192,"0,000",,,N
II Q 2013,PLN,62324,49593,48254,47643,455,50048,234260,137334,"0,000",,,N
III Q 2013,PLN,23479,10989,9513,7793,467,11456,249551,145371,"0,000",,,N
IV Q 2011,PLN,24226,17327,15700,12404,466,17793,101839,51531,"0,000",,,N
I Q 2012,PLN,15267,8356,7176,5657,466,8822,109847,57061,"0,000",,,N
II Q 2012,PLN,15524,6890,5658,4429,455,7345,112930,62300,"0,000",,,N
III Q 2012,PLN,18190,6475,5225,4085,448,6923,0,0,"0,000",,,N
IV Q 2010,PLN,6207,710,1933,1555,451,1161,28350,24585,"0,000",,,N
I Q 2011,PLN,5858,536,769,618,450,986,32273,27820,"0,000",,,N
II Q 2011,PLN,9544,3926,3447,2781,453,4379,76718,31407,"0,000",,,N
III Q 2011,PLN,15522,10203,8983,7265,423,10626,0,0,"0,000",,,N
IV Q 2009,PLN,4822,-1076,-1350,-1099,476,-600,24058,20622,"0,000",,,N
I Q 2010,PLN,4872,-435,-427,-348,457,22,24778,21133,"0,000",,,N
II Q 2010,PLN,5131,-170,-161,-141,455,285,25043,21378,"0,000",,,N
III Q 2010,PLN,6252,1149,1152,930,450,1599,0,0,"0,000",,,N
IV Q 2008,PLN,7884,2450,2374,1921,428,2878,25433,21830,"26000,000","0,074","0,840",N
I Q 2009,PLN,9813,-299,-288,-469,437,138,24358,21437,"26000,000","-0,018","0,825",N
II Q 2009,PLN,4681,-733,-736,-602,471,-262,24082,21039,"26000,000","-0,023","0,809",N
III Q 2009,PLN,4846,-136,-127,-103,473,337,0,0,"23400,004","-0,004","0,000",N
IV Q 2007,PLN,6140,471,380,288,813,1284,24253,17527,"26000,000","0,011","0,674",N
I Q 2008,PLN,5964,798,727,568,424,1222,24345,18095,"26000,000","0,022","0,696",N
II Q 2008,PLN,6291,532,892,723,552,1084,23175,18805,"26000,000","0,028","0,723",N
III Q 2008,PLN,6436,1385,1373,1092,432,1817,0,0,"26000,000","0,042","0,000",N
III Q 2003,PLN,2126,1070,1035,673,66,1136,6862,-9742,"20800,000","0,032","-0,468",N
IV Q 2003,PLN,2375,143,-53,573,54,197,7249,319,"20800,000","0,028","0,015",N
II Q 2007,PLN,5031,869,828,546,237,1106,19690,16918,"26000,000","0,021","0,651",N
III Q 2007,PLN,5215,487,454,321,509,996,0,0,"26000,000","0,012","0,000",N
III Q 2002,PLN,378,-935,-606,-584,117,-818,10836,-13644,"20800,000","-0,028","-0,656",N
IV Q 2002,PLN,1894,2373,1766,1630,-287,2086,8843,-12007,"20800,000","0,078","-0,577",N
I Q 2003,PLN,1484,728,731,511,84,812,8704,-11501,"20800,000","0,025","-0,553",N
II Q 2003,PLN,1756,1856,1859,1511,84,1940,7355,-10415,"20800,000","0,073","-0,501",N
III Q 2001,PLN,8087,-765,-2457,-2894,3322,2557,60076,-13576,"0,000",,,N
IV Q 2001,PLN,8121,-11869,-12259,-11619,2923,-8946,19992,-9229,"20800,000","-0,559","-0,444",N
I Q 2002,PLN,1429,-2886,-2831,-2822,460,-2426,15286,-12124,"20800,000","-0,136","-0,583",N
II Q 2002,PLN,496,-1175,-1027,-995,572,-603,12507,-13056,"20800,000","-0,048","-0,628",N
III Q 2000,PLN,24680,3507,3096,288,3164,6671,69479,38580,"0,000",,,N
IV Q 2000,PLN,27324,-73275,-73714,-76173,5701,-67574,63570,-46646,"0,000",,,N
I Q 2001,PLN,15950,-8325,-8867,-9264,4030,-4295,70166,-55881,"0,000",,,N
II Q 2001,PLN,12108,45775,44831,45228,3368,49143,64351,-10682,"0,000",,,N
III Q 1999,PLN,13829,802,-879,-1782,5321,6123,65742,40776,"0,000",,,N
IV Q 1999,PLN,13691,81,-409,-855,3706,3787,60874,28954,"0,000",,,N
I Q 2000,PLN,16009,2406,1913,861,4041,6447,68789,35269,"0,000",,,N
II Q 2000,PLN,24752,2997,2389,-576,4205,7202,66415,34691,"0,000",,,N
III Q 1998,PLN,16783,1048,1879,1081,3189,4237,85657,67793,"0,000",,,N
IV Q 1998,PLN,19306,-4675,-6887,-6817,4041,-634,91039,60976,"0,000",,,N
I Q 1999,PLN,14395,691,-236,-243,3906,4597,87759,60733,"0,000",,,N
II Q 1999,PLN,16058,-3333,-5028,-5038,4144,811,82291,53309,"0,000",,,N
 Q 0000,PLN,0,0,0,0,0,0,0,0,,,,N
I Q 1998,PLN,12180,709,1396,670,1669,2378,74634,68690,"0,000",,,N
II Q 1998,,13479,995,710,273,2240,3235,78509,66711,"0,000",,,N
