kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
I Q 2015,PLN,7236,-84,-889,48,154,70,64780,17992,"24336,900","0,002","0,739",N
II Q 2015,PLN,6902,-1664,-1490,-1578,155,-1509,60774,17200,"24336,900","-0,065","0,707",N
III Q 2015,PLN,8778,649,-435,-616,152,801,64019,17085,"27336,668","-0,023","0,625",N
IV Q 2015,PLN,8049,-201,-938,-889,64,-137,58279,14994,"27336,669","-0,033","0,548",N
I Q 2014,PLN,8885,1168,336,429,171,1339,65887,18803,"24336,615","0,018","0,773",N
II Q 2014,PLN,8411,1103,132,452,184,1287,71310,19614,"24336,900","0,019","0,806",N
III Q 2014,PLN,5588,-936,-1938,-1758,194,-742,69287,17496,"24336,900","-0,072","0,719",N
IV Q 2014,PLN,11888,1398,-68,-328,248,1646,66034,17169,"24336,900","-0,013","0,705",N
I Q 2013,PLN,8241,128,-672,-970,223,351,64988,7988,"23931,367","-0,041","0,334",N
II Q 2013,PLN,10522,571,-440,-662,205,776,0,0,"10769,115","-0,061","0,000",N
III Q 2013,PLN,8064,-169,-1266,-1261,194,25,64377,17670,"22356,615","-0,056","0,790",N
IV Q 2013,PLN,8828,-27,-1074,-1240,182,155,64979,18322,"24336,615","-0,051","0,753",N
I Q 2012,PLN,11105,93,-598,-955,159,252,53925,13723,"74656,836","-0,013","0,184",N
II Q 2012,PLN,13949,2182,1356,1293,268,2450,77438,15013,"14931,367","0,087","1,005",N
III Q 2012,PLN,15501,-1806,-2739,-3093,236,-1570,81263,21600,"23731,367","-0,130","0,910",N
IV Q 2012,PLN,10257,-15821,-17718,-15292,196,-15625,72880,8959,"23931,367","-0,639","0,374",N
I Q 2011,PLN,9995,2741,2085,1472,169,2910,78147,25320,"59931,400","0,025","0,422",N
II Q 2011,PLN,9242,1066,648,441,132,1198,81925,39299,"59931,400","0,007","0,656",N
III Q 2011,PLN,11929,2358,2117,1648,163,2521,0,0,"74656,836","0,022","0,000",N
IV Q 2011,PLN,7644,-23355,-22498,-28461,140,-23215,51160,14678,"74656,836","-0,381","0,197",N
IV Q 2007,PLN,24299,1232,263,-328,1013,2245,185912,101297,"45234,949","-0,007","2,239",N
I Q 2008,PLN,24340,4104,2979,2960,1030,5134,191701,107602,"45234,949","0,065","2,379",N
II Q 2008,PLN,27826,936,-475,-312,1022,1958,172511,86952,"45234,949","-0,007","1,922",N
III Q 2008,PLN,16756,-1449,-2386,-2379,999,-450,0,0,"45234,949","-0,053","0,000",N
IV Q 2006,PLN,22991,14155,12410,0,422,14577,138800,49152,"0,000",,,N
I Q 2007,PLN,20757,2454,1708,1394,858,3312,138318,74984,"44549,000","0,031","1,683",N
II Q 2007,PLN,25056,694,-174,25,684,1378,137142,84283,"44549,000","0,001","1,892",N
III Q 2007,PLN,22989,4035,3601,3020,765,4800,0,0,"44549,000","0,068","0,000",N
IV Q 2005,PLN,26584,923,245,147,0,923,107138,36654,"0,000",,,N
I Q 2006,PLN,17786,1152,384,80,882,2034,114399,36756,"0,000",,,N
II Q 2006,PLN,23262,3568,2693,2166,645,4213,125954,38900,"0,000",,,N
III Q 2006,PLN,19427,2146,860,860,1269,3415,0,0,"0,000",,,N
 Q 0000,PLN,0,0,0,0,0,0,0,0,,,,N
IV Q 2003,PLN,0,0,0,0,0,0,80197,16707,"0,000",,,N
IV Q 2004,,0,0,0,0,0,0,94859,28464,"0,000",,,N
