kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,12040,2609,2592,1899,397,3006,25887,17838,"3539,547","0,537","5,040",N
I Q 2023,PLN,11967,453,395,307,497,950,26746,18145,"3539,547","0,087","5,126",N
II Q 2023,PLN,10766,115,86,62,570,685,25228,18208,"3539,547","0,018","5,144",N
III Q 2023,PLN,9904,-1113,-1118,-1002,561,-552,23747,17206,"3539,547","-0,283","4,861",N
IV Q 2021,PLN,9956,2266,2257,1763,421,2687,22682,14668,"3539,547","0,498","4,144",N
I Q 2022,PLN,10220,542,501,350,392,934,23771,15019,"3539,547","0,099","4,243",N
II Q 2022,PLN,10354,902,879,734,397,1299,23494,15752,"3539,547","0,207","4,450",N
III Q 2022,PLN,9597,2371,2383,2125,397,2768,26612,17877,"3539,547","0,600","5,051",N
IV Q 2020,PLN,6636,686,696,543,234,920,15522,10865,"3511,788","0,155","3,094",N
I Q 2021,PLN,8541,436,425,275,442,878,17222,11140,"3526,465","0,078","3,159",N
II Q 2021,PLN,9860,802,784,693,431,1233,18229,11832,"3526,465","0,197","3,355",N
III Q 2021,PLN,10156,1346,1336,1071,431,1777,19311,12904,"3526,465","0,304","3,659",N
IV Q 2019,PLN,6589,100,87,86,261,361,14558,9683,"3511,788","0,024","2,757",N
I Q 2020,PLN,6300,238,227,226,258,496,14728,9945,"3511,788","0,064","2,832",N
II Q 2020,PLN,4565,-613,-632,44,271,-342,15053,10024,"3511,788","0,013","2,854",N
III Q 2020,PLN,6086,681,668,388,255,936,15369,10448,"3511,788","0,110","2,975",N
IV Q 2018,PLN,6174,-5274,-5296,-5126,915,-4359,13566,9282,"3491,225","-1,468","2,659",N
I Q 2019,PLN,6509,32,21,20,119,151,13325,9302,"3491,225","0,006","2,664",N
II Q 2019,PLN,6722,14,-17,50,375,389,14433,9446,"3491,225","0,014","2,706",N
III Q 2019,PLN,6342,91,79,79,274,365,14512,9563,"3511,788","0,022","2,723",N
IV Q 2017,PLN,7182,-1454,-1508,-1485,1063,-391,16050,9043,"2157,891","-0,688","4,191",N
I Q 2018,PLN,6458,6,-83,-86,1070,1076,17956,9122,"2157,891","-0,040","4,227",N
II Q 2018,PLN,7257,-286,-379,-381,1095,809,17534,8535,"2157,891","-0,177","3,955",N
III Q 2018,PLN,6497,-1849,-1941,-1944,977,-872,15360,6512,"2157,891","-0,901","3,018",N
IV Q 2016,PLN,4783,-5064,-5073,-4497,1294,-3770,17806,12319,"2157,891","-2,084","5,709",N
I Q 2017,PLN,5052,28,14,23,1087,1115,17539,12536,"2157,891","0,011","5,809",N
II Q 2017,PLN,5068,-1237,-1240,-1411,1088,-149,17428,11197,"2157,891","-0,654","5,189",N
III Q 2017,PLN,5078,-702,-707,-670,1087,385,16582,10527,"2157,891","-0,310","4,878",N
IV Q 2015,PLN,3801,-1233,-1218,-1427,1047,-186,27516,21240,"2157,891","-0,661","9,843",N
I Q 2016,PLN,2562,-1775,-1770,-1442,1162,-613,25193,19799,"2157,891","-0,668","9,175",N
II Q 2016,PLN,3083,-2072,-2066,-2269,1136,-936,23203,17529,"2157,891","-1,051","8,123",N
III Q 2016,PLN,5940,-926,-926,-653,1146,220,23517,16857,"2157,891","-0,303","7,812",N
IV Q 2014,PLN,5753,-303,-286,-265,755,452,30432,23631,"2157,891","-0,123","10,951",N
I Q 2015,PLN,6169,664,686,480,876,1540,31992,24112,"2157,891","0,222","11,174",N
II Q 2015,PLN,5801,182,197,285,895,1077,30564,24525,"2157,891","0,132","11,365",N
III Q 2015,PLN,3141,-1848,-1843,-1679,1029,-819,28462,22717,"2157,891","-0,778","10,527",N
IV Q 2013,PLN,6146,1547,1540,1245,907,2454,15283,9786,"1577,984","0,789","6,202",N
I Q 2014,PLN,3043,691,739,486,499,1190,23628,20003,"2152,984","0,226","9,291",N
II Q 2014,PLN,4196,-39,2228,2658,524,485,28049,22560,"2157,891","1,232","10,455",N
III Q 2014,PLN,4327,1379,1410,1336,586,1965,28612,23897,"2157,891","0,619","11,074",N
IV Q 2012,PLN,0,0,0,0,0,0,6405,3984,"1357,084","0,000","2,936",N
I Q 2013,PLN,1540,465,477,443,490,955,8428,7489,"1577,984","0,281","4,746",N
III Q 2013,PLN,2558,430,430,377,608,1038,0,0,"1577,984","0,239","0,000",N
