kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,273329,9333,7646,4924,2312,11645,618019,310925,"55030,000","0,089","5,650",N
I Q 2023,PLN,182736,-3286,-6203,-4926,2232,-1054,677868,305999,"55030,000","-0,090","5,561",N
II Q 2023,PLN,317903,22390,19686,17389,2319,24709,651859,323388,"55030,000","0,316","5,877",N
III Q 2023,PLN,338058,16716,15755,10723,2290,19006,726313,334112,"54512,759","0,197","6,129",N
IV Q 2021,PLN,289705,21388,22143,18107,1670,23058,571292,333751,"55030,000","0,329","6,065",N
I Q 2022,PLN,179029,1017,19,16,1830,2847,646343,333767,"55030,000","0,000","6,065",N
II Q 2022,PLN,346161,5750,2910,1205,1907,7657,708417,304639,"55030,000","0,022","5,536",N
III Q 2022,PLN,294333,3909,1368,1026,2041,5950,679834,306000,"55030,000","0,019","5,561",N
IV Q 2020,PLN,265978,19603,20986,17069,1377,20980,370558,84842,"55030,000","0,310","1,542",N
I Q 2021,PLN,229642,-7718,-8011,-11921,1565,-6153,326643,69221,"55030,000","-0,217","1,258",N
II Q 2021,PLN,357345,33555,32642,28235,1673,35228,528439,97456,"55030,000","0,513","1,771",N
III Q 2021,PLN,340754,16570,15700,11785,1693,18263,597309,315649,"55030,000","0,214","5,736",N
I Q 2020,PLN,66348,1288,1482,1025,1320,2608,0,0,"55030,000","0,019","0,000",N
II Q 2020,PLN,113069,6028,6323,4806,1508,7536,0,0,"55030,000","0,087","0,000",N
III Q 2020,PLN,140920,12866,12297,9881,1457,14323,0,0,"55030,000","0,180","0,000",N
