kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
I Q 2023,PLN,297479,1134,-937,-108,2347,3481,499283,143496,"15381,861","-0,007","9,329",N
II Q 2023,PLN,290826,6104,5525,4599,2389,8493,515943,148095,"15381,861","0,299","9,628",N
III Q 2023,PLN,306285,4268,701,234,2453,6721,522417,148329,"15381,861","0,015","9,643",N
IV Q 2023,PLN,302200,8815,7942,5180,2481,11296,499188,153509,"15381,861","0,337","9,980",N
I Q 2022,PLN,318778,15108,13889,11176,1913,17021,468172,134097,"15381,861","0,727","8,718",N
II Q 2022,PLN,266386,11745,10964,8817,1886,13631,490886,142914,"15381,861","0,573","9,291",N
III Q 2022,PLN,317941,9326,6311,5027,2045,11371,482647,135021,"15381,861","0,327","8,778",N
IV Q 2022,PLN,346707,11795,10866,8583,2253,14048,500771,143604,"15381,861","0,558","9,336",N
I Q 2021,PLN,185559,3553,2694,2070,1611,5164,336690,93557,"15381,861","0,135","6,082",N
II Q 2021,PLN,241289,10698,10432,8340,1629,12327,404251,101897,"15381,861","0,542","6,624",N
III Q 2021,PLN,300571,13787,13652,10980,1693,15480,434821,112877,"15381,861","0,714","7,338",N
IV Q 2021,PLN,335397,17439,16627,13275,1841,19280,429022,122921,"15381,861","0,863","7,991",N
I Q 2020,PLN,165160,4861,3376,2421,1342,6203,283929,81044,"15381,861","0,157","5,269",N
II Q 2020,PLN,148737,7281,7239,5796,1353,8634,289848,86839,"15381,861","0,377","5,646",N
III Q 2020,PLN,186995,3331,3307,2615,1426,4757,315319,89455,"15381,861","0,170","5,816",N
IV Q 2020,PLN,190427,4626,4081,3263,1450,6076,304696,91487,"15381,861","0,212","5,948",N
I Q 2019,PLN,120751,1732,1350,1227,1205,2937,275280,69450,"15381,861","0,080","4,515",N
II Q 2019,PLN,135597,1814,1314,1043,1300,3114,282520,70493,"15381,861","0,068","4,583",N
III Q 2019,PLN,155799,2374,1854,1337,1340,3714,294328,71830,"15381,861","0,087","4,670",N
IV Q 2019,PLN,167084,8631,8329,6748,1352,9983,287798,78578,"15381,861","0,439","5,108",N
I Q 2018,PLN,102293,1583,1132,861,1133,2716,237425,63255,"15381,861","0,056","4,112",N
II Q 2018,PLN,110645,1086,812,572,1146,2232,255836,63884,"15381,861","0,037","4,153",N
III Q 2018,PLN,126032,2075,1653,1267,1198,3273,253699,63117,"15381,861","0,082","4,103",N
IV Q 2018,PLN,131926,6819,6447,5106,1228,8047,284763,68223,"15381,861","0,332","4,435",N
I Q 2017,PLN,79572,1806,1454,1057,878,2684,201230,56536,"15381,861","0,069","3,675",N
II Q 2017,PLN,91851,952,563,447,950,1902,211653,56983,"15381,861","0,029","3,705",N
III Q 2017,PLN,103989,1849,1421,1125,984,2833,227371,56263,"15381,861","0,073","3,658",N
IV Q 2017,PLN,131347,7826,7556,6035,1152,8978,259002,62296,"15381,861","0,392","4,050",N
I Q 2016,PLN,0,0,0,0,0,0,162313,50913,"15381,861","0,000","3,310",N
II Q 2016,PLN,72916,762,514,406,843,1605,0,0,"15381,861","0,026","0,000",N
