kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,1149257,169675,1038312,619006,479499,0,69801402,7960245,"130659,600","60,924","3,670",N
I Q 2023,PLN,1115086,167972,1242781,768422,603762,0,71179602,8787873,"130659,600","67,258","4,621",N
II Q 2023,PLN,1155616,166878,1150908,771200,611528,0,71582525,8355543,"130659,600","63,949","4,680",N
III Q 2023,PLN,1091617,167916,1144670,749136,591620,0,72376703,9019480,"130659,600","69,030","4,528",N
IV Q 2021,PLN,274735,194355,594848,200898,156488,0,61862771,7383395,"130659,600","56,509","1,198",N
I Q 2022,PLN,474908,175830,837556,367714,281992,0,69282463,7379448,"130659,600","56,478","2,158",N
II Q 2022,PLN,784477,176733,1014856,643096,500341,0,69421432,6855018,"130659,600","52,465","3,829",N
III Q 2022,PLN,924162,165946,774170,364872,283848,0,72237709,7262608,"130659,600","55,584","2,172",N
IV Q 2020,PLN,255883,181836,542710,-15731,-57938,0,60941538,7580967,"130659,600","58,021","-0,443",N
I Q 2021,PLN,200578,195678,941606,535904,394858,0,58821081,7610181,"130659,600","58,244","3,022",N
II Q 2021,PLN,172002,173972,426747,90554,72736,0,57661490,7595391,"130659,600","58,131","0,557",N
III Q 2021,PLN,176934,178894,461682,123580,93686,0,60475992,7523553,"130659,600","57,581","0,717",N
IV Q 2019,PLN,355289,157196,548880,225146,173833,0,51978543,7074655,"130659,600","54,146","1,330",N
I Q 2020,PLN,352834,161823,536071,34638,26359,0,62278491,7145768,"130659,600","54,690","0,202",N
II Q 2020,PLN,285109,145147,578414,132843,89304,0,60892888,7455255,"130659,600","57,059","0,683",N
III Q 2020,PLN,225056,156357,447437,165527,114670,0,60201680,7581393,"130659,600","58,024","0,878",N
IV Q 2018,PLN,327598,157502,511897,196833,152156,0,49304714,7056750,"130659,600","54,009","1,165",N
I Q 2019,PLN,338705,155731,537275,102954,59499,0,49544310,7064591,"130659,600","54,069","0,455",N
II Q 2019,PLN,351057,176467,579662,170232,133127,0,51477163,6776298,"130659,600","51,862","1,019",N
III Q 2019,PLN,361428,164015,555259,159860,113665,0,51979130,6934685,"130659,600","53,074","0,870",N
IV Q 2017,PLN,356411,167591,545973,210156,163361,0,43037596,6938883,"130659,600","53,107","1,250",N
I Q 2018,PLN,327982,163515,557236,196651,145842,0,44483343,7096000,"130659,600","54,309","1,116",N
II Q 2018,PLN,316982,159684,562297,230412,182370,0,44101210,6692523,"130659,600","51,221","1,396",N
III Q 2018,PLN,331952,158260,522664,204772,158484,0,45163346,6843339,"130659,600","52,375","1,213",N
IV Q 2016,PLN,333236,152638,504695,168831,130314,0,45209916,6790450,"130659,600","51,971","0,997",N
I Q 2017,PLN,312330,155342,471063,75119,42656,0,44762276,6864860,"130659,600","52,540","0,326",N
II Q 2017,PLN,329889,176740,521623,200951,157983,0,44592483,6482825,"130659,600","49,616","1,209",N
III Q 2017,PLN,352780,164929,529262,220854,171566,0,44228329,6706322,"130659,600","51,327","1,313",N
IV Q 2015,PLN,339496,175058,504349,149179,118305,0,49506792,6850656,"130659,600","52,431","0,905",N
I Q 2016,PLN,307211,161516,439038,128445,104371,0,51545011,7050194,"130659,600","53,958","0,799",N
II Q 2016,PLN,316430,159670,617399,280184,221978,0,44183297,6558730,"130659,600","50,197","1,699",N
III Q 2016,PLN,301727,165524,509127,186868,144917,0,41976336,6709120,"130659,600","51,348","1,109",N
IV Q 2014,PLN,335638,173379,569757,258354,205002,17554,49843665,7410760,"130659,600","56,718","1,569",N
I Q 2015,PLN,310074,173351,592314,274628,217037,0,47225791,7603819,"130659,600","58,196","1,661",N
II Q 2015,PLN,289594,175425,499017,184397,150180,0,51661023,6584517,"130659,600","50,394","1,149",N
