kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,189168,52686,49819,37434,1908,54594,750170,430465,"40040,000","0,935","10,751",N
I Q 2023,PLN,51798,8278,5882,4758,1882,10160,774220,435223,"40040,000","0,119","10,870",N
II Q 2023,PLN,104528,23652,21000,13005,1926,25578,754794,438218,"40040,000","0,325","10,945",N
III Q 2023,PLN,43159,5795,4215,3038,1948,7743,775120,440435,"40040,000","0,076","11,000",N
IV Q 2021,PLN,127309,25625,24863,19213,2048,27673,722943,386262,"40040,000","0,480","9,647",N
I Q 2022,PLN,58142,12400,10472,5920,2030,14430,749303,392182,"40040,000","0,148","9,795",N
II Q 2022,PLN,48531,7923,6196,2590,1997,9920,795491,384763,"40040,000","0,065","9,609",N
III Q 2022,PLN,61849,15671,12881,8750,1866,17537,817281,393373,"40040,000","0,219","9,825",N
IV Q 2020,PLN,198222,62410,61349,47086,1443,63853,686464,365686,"40040,000","1,176","9,133",N
I Q 2021,PLN,50608,10728,9626,6561,1993,12721,709826,372247,"40040,000","0,164","9,297",N
II Q 2021,PLN,62527,9347,8683,5158,2004,11351,736362,357348,"40040,000","0,129","8,925",N
III Q 2021,PLN,80953,16184,15077,9702,1955,18139,726639,367050,"40040,000","0,242","9,167",N
IV Q 2019,PLN,139117,39090,38233,29634,1550,40640,635736,308675,"40040,000","0,740","7,709",N
I Q 2020,PLN,77764,11685,11173,9099,1351,13036,629250,317774,"40040,000","0,227","7,936",N
II Q 2020,PLN,53900,5721,4784,2360,1308,7029,664101,314105,"40040,000","0,059","7,845",N
III Q 2020,PLN,52752,7212,6589,4495,1290,8502,704654,318600,"40040,000","0,112","7,957",N
IV Q 2018,PLN,107704,28324,27319,20926,1047,29371,543855,279518,"40040,000","0,523","6,981",N
I Q 2019,PLN,27950,1605,762,-32,1185,2790,588090,279482,"40040,000","-0,001","6,980",N
II Q 2019,PLN,55154,7966,6966,3349,1195,9161,626692,269105,"40040,000","0,084","6,721",N
III Q 2019,PLN,48328,9128,8318,6235,1274,10402,646602,275341,"40040,000","0,156","6,877",N
IV Q 2017,PLN,90837,21881,21214,16376,1019,22900,425701,251519,"40040,000","0,409","6,282",N
I Q 2018,PLN,48335,8352,8042,6275,1093,9445,446090,257794,"40040,000","0,157","6,438",N
II Q 2018,PLN,58198,7181,6860,4744,1152,8333,476690,252593,"40040,000","0,118","6,309",N
