kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2020,PLN,0,0,0,0,0,0,1236110,273943,"4080,000","0,000","67,143",N
IV Q 2021,PLN,0,0,0,0,0,0,1621334,499933,"4080,000","0,000","122,533",N
IV Q 2022,PLN,193737,30674,32783,25153,1064,31738,1729603,436760,"4080,000","6,165","107,049",N
III Q 2023,PLN,0,0,0,0,0,0,1763364,528770,"4080,000","0,000","129,600",N
IV Q 2016,PLN,0,0,0,0,0,0,637523,324064,"4000,000","0,000","81,016",N
II Q 2017,PLN,0,0,0,0,0,0,849932,400574,"4080,000","0,000","98,180",N
IV Q 2017,PLN,0,0,0,0,0,0,978859,437395,"4080,000","0,000","107,205",N
II Q 2018,PLN,0,0,0,0,0,0,851134,385272,"4080,000","0,000","94,429",N
IV Q 2014,PLN,0,0,0,0,0,0,489031,205275,"4000,000","0,000","51,319",N
II Q 2015,PLN,0,0,0,0,0,0,515119,215165,"4000,000","0,000","53,791",N
IV Q 2015,PLN,0,0,0,0,0,0,530644,231650,"4000,000","0,000","57,913",N
II Q 2016,PLN,0,0,0,0,0,0,547592,270819,"4000,000","0,000","67,705",N
IV Q 2012,PLN,0,0,0,0,0,0,325574,115300,"4000,000","0,000","28,825",N
II Q 2013,PLN,0,0,0,0,0,0,322399,110666,"4000,000","0,000","27,667",N
IV Q 2013,PLN,0,0,0,0,0,0,418131,160289,"4000,000","0,000","40,072",N
II Q 2014,PLN,0,0,0,0,0,0,492134,160219,"4000,000","0,000","40,055",N
IV Q 2010,PLN,29450,11427,11099,11487,0,11427,153514,58709,"4000,000","2,872","14,677",N
III Q 2011,PLN,35135,9348,8140,7999,156,9504,191718,65350,"4000,000","2,000","16,337",N
IV Q 2011,PLN,36938,12979,17882,16291,1,12980,214225,81677,"4000,000","4,073","20,419",N
II Q 2012,PLN,0,0,0,0,0,0,256439,78844,"4000,000","0,000","19,711",N
IV Q 2009,PLN,0,0,0,0,0,0,124931,43006,"4000,000","0,000","10,751",N
