kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
III Q 2009,PLN,84024,9587,8295,6500,530,10117,248519,116371,"7285,500","0,892","15,973",N
IV Q 2007,PLN,55997,19550,19361,15438,571,20121,176475,79874,"7285,500","2,119","10,963",N
I Q 2008,PLN,53135,1871,1554,1097,475,2346,189782,80920,"7285,500","0,151","11,107",N
II Q 2008,PLN,80915,5533,5140,3979,494,6027,230732,82115,"7285,500","0,546","11,271",N
III Q 2008,PLN,99801,16778,16036,12842,525,17303,226931,95016,"7285,500","1,763","13,042",N
IV Q 2006,PLN,64106,-136,1676,1240,532,396,116241,61875,"7285,500","0,170","8,493",N
I Q 2007,PLN,49584,964,969,931,436,1400,116945,62819,"7285,500","0,128","8,622",N
II Q 2007,PLN,55792,1392,1563,1091,475,1867,125190,63062,"7285,500","0,150","8,656",N
III Q 2007,PLN,53295,1997,2048,1502,451,2448,0,0,"7285,500","0,206","0,000",N
IV Q 2005,PLN,47687,-684,-775,182,225,-459,101041,59265,"7285,500","0,025","8,135",N
I Q 2006,PLN,32102,-225,68,-38,381,156,94500,59283,"7285,500","-0,005","8,137",N
II Q 2006,PLN,42403,981,1415,1026,426,1407,106278,59370,"7285,500","0,141","8,149",N
III Q 2006,PLN,48429,1854,1874,1406,406,2260,113115,60735,"7285,500","0,193","8,336",N
IV Q 2004,PLN,48726,123,-24,-11,409,532,103816,57982,"7285,500","-0,002","7,959",N
I Q 2005,PLN,44397,1524,1616,920,321,1845,109791,56683,"7285,500","0,126","7,780",N
II Q 2005,PLN,51059,772,1282,614,411,1183,114607,58838,"7285,500","0,084","8,076",N
III Q 2005,PLN,50063,938,1107,546,613,1551,115381,59584,"7285,500","0,075","8,178",N
IV Q 2003,PLN,34846,90,280,301,661,751,81732,46682,"7285,500","0,041","6,408",N
I Q 2004,PLN,27412,317,602,364,440,757,96098,55502,"7285,500","0,050","7,618",N
II Q 2004,PLN,43590,646,734,502,507,1153,103468,57041,"7285,500","0,069","7,829",N
III Q 2004,PLN,49359,1473,1576,1182,710,2183,96930,47119,"7285,500","0,162","6,468",N
IV Q 2002,PLN,36466,308,69,491,759,1067,81722,45701,"7285,500","0,067","6,273",N
I Q 2003,PLN,30238,104,792,240,655,759,84006,46500,"7285,500","0,033","6,383",N
II Q 2003,PLN,42676,363,332,468,634,997,92605,46121,"7285,500","0,064","6,331",N
III Q 2003,PLN,42530,302,642,237,566,868,84572,46586,"7285,500","0,033","6,394",N
IV Q 2001,PLN,42066,376,-269,-277,913,1289,86676,45625,"7285,500","-0,038","6,262",N
I Q 2002,PLN,21411,-83,280,90,650,567,76656,45926,"7285,500","0,012","6,304",N
II Q 2002,PLN,28737,-1573,-330,-562,704,-869,76910,44749,"7285,500","-0,077","6,142",N
III Q 2002,PLN,30501,761,1101,475,679,1440,77158,45327,"7285,500","0,065","6,222",N
IV Q 2000,PLN,0,0,0,0,0,0,86314,46766,"0,000",,,N
I Q 2001,PLN,34411,603,862,414,670,1273,85719,46953,"0,000",,,N
II Q 2001,PLN,49982,576,-105,-627,850,1426,98797,44107,"0,000",,,N
III Q 2001,PLN,55482,1591,2932,2120,535,2126,100188,46609,"0,000",,,N
IV Q 1998,PLN,0,0,0,0,0,0,64755,34799,"0,000",,,N
II Q 1999,PLN,0,0,0,0,0,0,65563,38649,"0,000",,,N
IV Q 1999,PLN,0,0,0,0,0,0,72894,41420,"0,000",,,N
II Q 2000,PLN,0,0,0,0,0,0,85284,43551,"0,000",,,N
 Q 0000,,48737,-195,3,12,2864,2669,91825,46920,"7285,500","0,002","6,440",N
