kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
II Q 2021,PLN,306486,55606,295432,12216,3523,39310,48385101,1841076,"1044553,267","1,763","0,003",N
III Q 2021,PLN,298907,45236,264475,19942,11189,38271,48749520,1826208,"1044553,267","1,748","0,011",N
IV Q 2021,PLN,342205,43723,275912,-991904,-995594,38484,48370501,616500,"1044553,267","0,590","-0,953",N
I Q 2022,PLN,451511,40662,381382,27919,18550,36316,45754247,527636,"1044553,267","0,505","0,018",N
II Q 2020,PLN,447777,37873,262411,-288966,-246928,40448,51257124,2184443,"1044553,267","2,091","-0,236",N
III Q 2020,PLN,377301,39576,269016,-78142,-69768,38723,48172132,2139853,"1044553,267","2,049","-0,067",N
IV Q 2020,PLN,339834,50871,266249,-131356,-133063,39502,49930586,2004272,"1044553,267","1,919","-0,127",N
I Q 2021,PLN,319673,46127,246357,-96275,-87930,40536,49090117,1906951,"1044553,267","1,826","-0,084",N
II Q 2019,PLN,543951,55591,257237,-103327,-86664,44322,54059271,2848548,"1044553,267","2,727","-0,083",N
III Q 2019,PLN,530185,49922,270859,-117012,-100621,41404,52852556,2771255,"1044553,267","2,653","-0,096",N
IV Q 2019,PLN,481595,52501,272927,-296274,-244648,38596,52828439,2534944,"1044553,267","2,427","-0,234",N
I Q 2020,PLN,510742,38388,347337,-115462,-109630,40663,51050918,2357736,"1044553,267","2,257","-0,105",N
II Q 2018,PLN,572685,61268,358264,-113332,-114633,22728,55649543,3325443,"971293,193","3,424","-0,118",N
III Q 2018,PLN,569216,58461,357400,-8282,-8921,21443,54994872,3372455,"1007923,230","3,346","-0,009",N
IV Q 2018,PLN,547683,52283,344258,-200563,-294687,23396,49902909,3016581,"1007923,230","2,993","-0,292",N
I Q 2019,PLN,529346,46675,236849,-176829,-159618,36374,54166621,2927125,"1044553,267","2,802","-0,153",N
II Q 2017,PLN,648622,81455,536344,-36150,-17574,19407,64463102,5029188,"883381,106","5,693","-0,020",N
III Q 2017,PLN,632395,79031,388330,-80461,-72142,21098,62839212,5009734,"901696,125","5,556","-0,080",N
IV Q 2017,PLN,612331,73223,349813,-442110,-386637,23870,59818839,4298801,"901696,125","4,767","-0,429",N
I Q 2018,PLN,578869,70009,359958,-36354,-41969,21269,58424469,3654179,"901696,125","4,053","-0,047",N
II Q 2016,PLN,693209,72126,384660,8710,1130,20770,70091500,5233908,"883381,106","5,925","0,001",N
III Q 2016,PLN,681102,76330,385162,-27955,-26545,20815,68777723,5177824,"883381,106","5,861","-0,030",N
IV Q 2016,PLN,747541,85005,427910,-10348,-14864,17852,66159808,4750289,"883381,106","5,377","-0,017",N
I Q 2017,PLN,658349,83970,381276,-99786,-96548,20095,67463585,5041446,"883381,106","5,707","-0,109",N
II Q 2015,PLN,738502,138378,401132,92432,70002,17766,70375527,5277846,"970748,468","5,437","0,072",N
III Q 2015,PLN,723406,131514,397013,48507,40982,18148,70920023,5293745,"970748,468","5,453","0,042",N
IV Q 2015,PLN,751075,114920,283187,-195582,-195404,18315,70756469,5163842,"970748,468","5,319","-0,201",N
I Q 2016,PLN,708244,82192,422637,-12772,-18266,20782,71972242,5248205,"970748,468","5,406","-0,019",N
II Q 2014,PLN,914881,161680,531282,115043,135886,15430,68331994,5082498,"970748,468","5,236","0,140",N
III Q 2014,PLN,921830,160335,517616,56713,79703,18907,67225594,5177185,"970748,468","5,333","0,082",N
IV Q 2014,PLN,855962,155728,459898,34043,14393,13725,68795557,5075801,"970748,468","5,229","0,015",N
I Q 2015,PLN,793510,144999,515990,127600,128586,18201,72759176,5208243,"970748,468","5,365","0,132",N
II Q 2013,PLN,961544,145828,464990,115262,100019,17240,63279917,4772128,"970748,468","4,916","0,103",N
III Q 2013,PLN,914889,164593,447460,100623,89143,19201,64910387,4787214,"970748,468","4,931","0,092",N
IV Q 2013,PLN,906296,183705,503271,103518,160220,19146,63617095,4775105,"970748,468","4,919","0,165",N
I Q 2014,PLN,902365,175877,507775,108469,130050,20132,67500857,4917394,"970748,468","5,066","0,134",N
II Q 2012,PLN,1064501,281387,552480,97303,80992,15598,57100679,4330044,"875510,373","4,946","0,093",N
III Q 2012,PLN,1084639,227588,521667,58849,60090,15893,57437944,4355799,"875510,373","4,975","0,069",N
IV Q 2012,PLN,1188283,58749,452056,47424,38420,16679,58484806,4355590,"970748,468","4,487","0,040",N
I Q 2013,PLN,1034026,149998,441347,68592,50343,17199,59809981,4766192,"970748,468","4,910","0,052",N
II Q 2011,PLN,869964,295359,1295909,769635,714786,14607,0,0,"37619,048","0,000","19,001",N
III Q 2011,PLN,997209,307981,695428,108119,94644,16963,0,0,"37619,048","0,000","2,516",N
IV Q 2011,PLN,1018404,281692,600344,88996,70208,15630,54487999,4224731,"37619,048","112,303","1,866",N
I Q 2012,PLN,1054098,305047,660252,208897,156460,15557,56306447,3990451,"822536,861","4,851","0,190",N
I Q 2011,PLN,798332,336875,567890,128243,100012,15303,0,0,"37619,048","0,000","2,659",N
