kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,74477,3952,4601,3716,1395,5347,379699,107196,"29937,836","0,124","3,581",N
I Q 2023,PLN,70167,1684,2555,1898,1424,3108,462347,109285,"29937,836","0,063","3,650",N
II Q 2023,PLN,78942,5196,6878,5230,1328,6524,993945,109661,"29937,836","0,175","3,663",N
III Q 2023,PLN,76151,2892,4139,3093,1298,4190,472309,112698,"29937,836","0,103","3,764",N
IV Q 2021,PLN,65517,3820,3228,2321,1494,5314,420867,111043,"29937,836","0,078","3,709",N
I Q 2022,PLN,63201,2702,355,-67,1513,4215,1347347,110847,"29937,836","-0,002","3,703",N
II Q 2022,PLN,57422,-524,413,11,1518,994,311517,101445,"29937,836","0,000","3,389",N
III Q 2022,PLN,64951,1070,2451,1886,1629,2699,309435,103301,"29937,836","0,063","3,451",N
IV Q 2020,PLN,86213,23016,25335,19717,1408,24424,589073,108992,"29937,836","0,659","3,641",N
I Q 2021,PLN,64752,5339,3892,3090,1525,6864,630223,112144,"29937,836","0,103","3,746",N
II Q 2021,PLN,59732,3706,2784,2373,1524,5230,521284,103532,"29937,836","0,079","3,458",N
III Q 2021,PLN,66403,6573,6547,5321,1541,8114,433335,108865,"29937,836","0,178","3,636",N
IV Q 2019,PLN,46906,6738,6006,4484,1230,7968,271200,79136,"29937,836","0,150","2,643",N
I Q 2020,PLN,49045,1902,40,-145,1224,3126,241831,78908,"29937,836","-0,005","2,636",N
II Q 2020,PLN,56696,6222,5829,4805,1446,7668,282340,83918,"29937,836","0,160","2,803",N
III Q 2020,PLN,66038,7071,6695,5300,1234,8305,402218,89135,"29937,836","0,177","2,977",N
IV Q 2018,PLN,31997,2984,2740,1405,452,3436,259698,75817,"29937,836","0,047","2,532",N
I Q 2019,PLN,25917,-742,-934,-810,1219,477,338771,75077,"29937,836","-0,027","2,508",N
II Q 2019,PLN,33403,277,201,288,1230,1507,266555,75408,"29937,836","0,010","2,519",N
III Q 2019,PLN,33766,441,-957,-846,1206,1647,277618,74581,"29937,836","-0,028","2,491",N
IV Q 2017,PLN,28198,2192,-248,-1176,680,2872,361513,79886,"29937,836","-0,039","2,668",N
I Q 2018,PLN,23529,-501,-1050,-824,605,104,432644,78987,"29937,836","-0,028","2,638",N
II Q 2018,PLN,20841,-550,-1229,-1049,625,75,397293,76913,"29937,836","-0,035","2,569",N
III Q 2018,PLN,21741,-1922,-2955,-2466,551,-1371,333900,74465,"29937,836","-0,082","2,487",N
IV Q 2016,PLN,28949,1082,1270,176,716,1798,340349,79225,"29937,836","0,006","2,646",N
I Q 2017,PLN,22193,1747,913,558,684,2431,388486,80040,"29937,836","0,019","2,674",N
II Q 2017,PLN,23673,1761,1659,1402,691,2452,357250,80500,"29937,836","0,047","2,689",N
III Q 2017,PLN,23091,939,1339,867,686,1625,453060,81260,"29937,836","0,029","2,714",N
IV Q 2015,PLN,27536,2453,1740,1376,652,3105,353310,80900,"29937,836","0,046","2,702",N
I Q 2016,PLN,16916,-1670,-1879,-1857,676,-994,367803,79049,"29937,836","-0,062","2,640",N
II Q 2016,PLN,21594,2206,2561,2255,658,2864,341861,77752,"29937,836","0,075","2,597",N
III Q 2016,PLN,20579,1807,1144,889,649,2456,443336,78971,"29937,836","0,030","2,638",N
IV Q 2014,PLN,26226,-1039,-1290,-1304,620,-419,324660,76892,"29937,836","-0,044","2,568",N
I Q 2015,PLN,22446,1446,913,125,597,2043,331412,77049,"29937,836","0,004","2,574",N
II Q 2015,PLN,23457,738,679,533,654,1392,325625,77586,"29937,836","0,018","2,592",N
III Q 2015,PLN,24576,2544,2126,1869,617,3161,244144,79454,"29937,836","0,062","2,654",N
IV Q 2013,PLN,32164,4445,4278,3016,588,5033,352513,81182,"29937,836","0,101","2,712",N
I Q 2014,PLN,30410,5760,4812,3672,632,6392,488957,84881,"29937,836","0,123","2,835",N
II Q 2014,PLN,23362,2362,1720,1319,630,2992,432133,77282,"29937,836","0,044","2,581",N
III Q 2014,PLN,24184,3126,1915,936,647,3773,517918,78244,"29937,836","0,031","2,614",N
IV Q 2012,PLN,30777,4428,5167,4229,628,5056,793049,72072,"29554,801","0,143","2,439",N
I Q 2013,PLN,26945,4542,3879,3109,503,5045,525706,76440,"29937,836","0,104","2,553",N
II Q 2013,PLN,24607,2536,1803,772,496,3032,654554,77179,"29937,836","0,026","2,578",N
III Q 2013,PLN,22955,2508,2263,1469,587,3095,498004,78673,"29937,836","0,049","2,628",N
IV Q 2011,PLN,26176,1825,2104,1160,379,2204,630124,77545,"29554,801","0,039","2,624",N
I Q 2012,PLN,24173,5051,3030,2588,461,5512,583792,81666,"29554,801","0,088","2,763",N
II Q 2012,PLN,20516,2621,2009,1818,348,2969,529255,68091,"29554,801","0,062","2,304",N
III Q 2012,PLN,18644,1659,828,419,465,2124,475984,68864,"29554,801","0,014","2,330",N
IV Q 2010,PLN,26756,6063,3571,2732,283,6346,408402,67458,"29342,301","0,093","2,299",N
I Q 2011,PLN,26328,8247,7569,5853,304,8551,631175,77545,"29554,801","0,198","2,624",N
II Q 2011,PLN,28769,8421,8484,6129,308,8729,839038,65543,"29554,801","0,207","2,218",N
III Q 2011,PLN,31065,13998,13550,11345,324,14322,0,0,"29554,801","0,384","0,000",N
IV Q 2009,PLN,26993,8644,8633,6282,274,8918,386005,47164,"28571,410","0,220","1,651",N
I Q 2010,PLN,20602,5549,4434,3449,236,5785,520539,51762,"28571,410","0,121","1,812",N
II Q 2010,PLN,29643,9629,8325,6338,229,9858,748808,58325,"28571,410","0,222","2,041",N
III Q 2010,PLN,23450,7247,7211,5483,251,7498,0,0,"28571,410","0,192","0,000",N
IV Q 2008,PLN,10998,580,1811,1351,404,984,139073,44365,"0,000",,,N
I Q 2009,PLN,9476,-1536,-1668,-1211,327,-1209,0,0,"0,000",,,N
II Q 2009,PLN,15451,2820,3210,2732,179,2999,206936,36044,"28571,410","0,096","1,262",N
III Q 2009,PLN,18582,6095,4996,3953,241,6336,0,0,"28571,410","0,138","0,000",N
III Q 2008,PLN,12446,3820,3699,3121,397,4217,0,0,"0,000",,,N
