kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,4149300,1488500,1497800,1199400,88500,1577000,26963100,15436500,"117411,596","10,215","131,473",N
I Q 2023,PLN,4458400,1574500,1590000,1268300,381500,1956000,28113100,16820800,"117411,596","10,802","143,264",N
II Q 2023,PLN,4139400,961400,978000,780600,407900,1369300,28954300,17558400,"117411,596","6,648","149,546",N
III Q 2023,PLN,3401900,85400,109000,-1208500,445700,531100,30434400,16319200,"117411,596","-10,293","138,991",N
IV Q 2021,PLN,3872900,1249500,1232000,1007600,317900,1567400,15961800,7851500,"117411,596","8,582","66,872",N
I Q 2022,PLN,4930900,2303600,2281800,1840200,402300,2705900,17731300,9693900,"117411,596","15,673","82,563",N
II Q 2022,PLN,5972300,2903200,2919100,2358900,364300,3267500,21546900,12062500,"117411,596","20,091","102,737",N
III Q 2022,PLN,5146000,2641100,2690700,2162900,372600,3013700,25113200,14151000,"117411,596","18,422","120,525",N
IV Q 2020,PLN,1783400,-527600,-546800,-452600,285000,-242600,15030900,6920300,"117411,596","-3,855","58,941",N
I Q 2021,PLN,1998100,-193900,-217600,-187500,298300,104400,14902700,6717500,"117411,596","-1,597","57,213",N
II Q 2021,PLN,2178900,-151100,-178900,-169000,302600,151500,14916100,6552100,"117411,596","-1,439","55,805",N
III Q 2021,PLN,2579200,357900,331200,252600,301300,659200,14825100,6786900,"117411,596","2,151","57,804",N
IV Q 2019,PLN,1810400,-50700,-76500,-60200,305000,254300,14926400,8463200,"117411,596","-0,513","72,081",N
I Q 2020,PLN,1964600,-234000,-254200,-211900,284300,50300,14693100,8200600,"117411,596","-1,805","69,845",N
II Q 2020,PLN,1460400,-907200,-931800,-765400,261700,-645500,13918900,7466100,"117411,596","-6,519","63,589",N
III Q 2020,PLN,1727600,-111800,-134800,-116100,273900,162100,13985600,7358700,"117411,596","-0,989","62,674",N
IV Q 2018,PLN,2523100,399500,396900,312100,212400,611900,13762600,8081400,"117411,596","2,658","68,830",N
I Q 2019,PLN,2488100,507600,504700,402900,221200,728800,14079500,8480500,"117411,596","3,432","72,229",N
II Q 2019,PLN,2208800,188200,175300,133300,254100,442300,14345300,8623600,"117411,596","1,135","73,448",N
III Q 2019,PLN,2164500,260500,224500,152900,253600,514100,14298400,8569000,"117411,596","1,302","72,983",N
IV Q 2017,PLN,2192800,909800,899800,747800,209300,1119100,12090200,6389100,"117411,596","6,369","54,416",N
I Q 2018,PLN,2510600,951900,940400,753900,183900,1135800,12706000,7135300,"117411,596","6,421","60,772",N
II Q 2018,PLN,2422900,446000,411400,324100,185300,631300,13580800,7450800,"117411,596","2,760","63,459",N
III Q 2018,PLN,2352900,456700,443800,347000,184400,641100,14074700,7816700,"117411,596","2,955","66,575",N
IV Q 2016,PLN,2167700,508000,408100,294800,196500,704500,11519600,4002500,"117411,596","2,511","34,089",N
I Q 2017,PLN,2376000,1046600,1062900,864500,193100,1239700,11967600,4723500,"117411,596","7,363","40,230",N
II Q 2017,PLN,2317500,696300,705900,566200,216000,912300,12261200,5290300,"117411,596","4,822","45,058",N
III Q 2017,PLN,1990900,463800,455000,360400,206300,670100,12243800,5637900,"117411,596","3,070","48,018",N
IV Q 2015,PLN,1738100,-3095500,-3138400,-2520500,331600,-2763900,11812200,3835100,"117411,596","-21,467","32,664",N
I Q 2016,PLN,1402200,-114800,-131600,-59800,226800,112000,11716800,3778500,"117411,596","-0,509","32,182",N
II Q 2016,PLN,1491400,-23900,-97600,-89300,212700,188800,11652700,3682000,"117411,596","-0,761","31,360",N
III Q 2016,PLN,1670000,-142700,-159300,-139000,202800,60100,10620300,3551900,"117411,596","-1,184","30,252",N
IV Q 2014,PLN,2033600,-409400,-440000,-354100,367100,-42300,15369300,7112300,"117411,596","-3,016","60,576",N
I Q 2015,PLN,1810100,-205400,-240800,-198100,314600,109200,15025200,6888400,"117411,596","-1,687","58,669",N
II Q 2015,PLN,1691600,-475600,-517600,-426200,381400,-94200,14866400,6466200,"117411,596","-3,630","55,073",N
III Q 2015,PLN,1695100,29200,200,900,335300,364500,14580500,6463800,"117411,596","0,008","55,052",N
IV Q 2013,PLN,1841500,29400,6400,5600,311500,340900,13862000,8185000,"117411,596","0,048","69,712",N
I Q 2014,PLN,1663700,-90200,-114600,-90200,300500,210300,13525900,8102600,"117411,596","-0,768","69,010",N
II Q 2014,PLN,1465000,-292700,-314300,-253000,278400,-14300,13335500,7850000,"117411,596","-2,155","66,859",N
III Q 2014,PLN,1652600,17500,-13700,38200,357300,374800,15647400,7861800,"117411,596","0,325","66,959",N
IV Q 2012,PLN,1901300,-36500,-50400,-40200,279000,242500,14067100,8402500,"117411,596","-0,342","71,564",N
I Q 2013,PLN,2179100,204200,184300,141800,286600,490800,14157200,8544300,"117411,596","1,208","72,772",N
II Q 2013,PLN,1932900,54400,30800,25000,296700,351100,14093900,8273500,"117411,596","0,213","70,466",N
III Q 2013,PLN,1678700,-86100,-114500,-95100,306700,220600,13626500,8178400,"117411,596","-0,810","69,656",N
IV Q 2011,PLN,2216000,1124200,1119500,981300,246000,1370200,13617000,8236300,"119207,920","8,232","69,092",N
I Q 2012,PLN,2356500,630600,622800,494800,259000,889600,14054500,8730600,"119207,920","4,151","73,238",N
II Q 2012,PLN,2278500,396600,391200,283400,4909000,5305600,14291200,8382800,"117411,596","2,414","71,397",N
