kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2003,PLN,77146,5713,5050,4430,6571,12284,192214,82942,"33948,550","0,130","2,443",N
I Q 2004,PLN,73365,8491,16706,12169,5909,14400,239452,151927,"33948,550","0,358","4,475",N
II Q 2004,PLN,86015,16311,14761,11073,5864,22175,244165,135279,"25461,420","0,435","5,313",N
III Q 2004,PLN,91429,13073,12057,9343,6347,19420,213605,119100,"25461,420","0,367","4,678",N
I Q 2003,PLN,56315,5056,6312,4594,6005,11061,221984,181025,"45264,720","0,101","3,999",N
II Q 2003,PLN,64252,6367,7142,5005,5746,12113,203575,140605,"45264,720","0,111","3,106",N
III Q 2003,PLN,76069,11172,11609,8348,5605,16777,203107,148952,"45264,720","0,184","3,291",N
IV Q 2003,PLN,77146,5713,5050,4430,6571,12284,192214,82945,"3394,855","1,305","24,433",N
I Q 2002,PLN,48842,3294,3318,2134,6254,9548,195720,165060,"45264,720","0,047","3,647",N
II Q 2002,PLN,50389,2101,2675,1542,6236,8337,198936,166453,"45264,720","0,034","3,677",N
III Q 2002,PLN,60485,8510,8820,6468,6051,14561,203782,172892,"45264,720","0,143","3,820",N
IV Q 2002,PLN,53706,4232,3888,3511,5953,10185,209123,176433,"45264,720","0,078","3,898",N
I Q 2001,PLN,46993,2175,2006,1346,5679,7854,203261,164343,"45264,720","0,030","3,631",N
II Q 2001,PLN,46051,1803,1161,703,5659,7462,207817,157051,"45264,720","0,016","3,470",N
III Q 2001,PLN,54923,5744,5900,4569,5609,11353,201830,161666,"45264,720","0,101","3,572",N
IV Q 2001,PLN,45783,626,432,2009,5644,6270,189863,163076,"45264,720","0,044","3,603",N
II Q 1999,PLN,0,0,0,0,0,0,208453,172042,"0,000",,,N
IV Q 1999,PLN,0,0,0,0,0,0,205685,176067,"0,000",,,N
II Q 2000,PLN,0,0,0,0,0,0,212859,156164,"0,000",,,N
IV Q 2000,PLN,0,0,0,0,0,0,201144,160411,"45264,720","0,000","3,544",N
 Q 0000,PLN,73751,2804,-167,1231,2013,4817,206172,120331,"2546,142","0,483","47,260",N
II Q 1998,,0,0,0,0,0,0,201371,172536,"0,000",,,N
IV Q 1998,,0,0,0,0,0,0,201175,179710,"0,000",,,N
