kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
I Q 2023,PLN,380064,50220,57813,45513,22539,72759,1863329,1150084,"51894,251","0,877","22,162",N
II Q 2023,PLN,375527,54093,59188,47110,21299,75392,1763450,1044068,"51894,251","0,908","20,119",N
III Q 2023,PLN,398346,60635,75957,62545,23350,83985,1866713,1141468,"51894,251","1,205","21,996",N
IV Q 2023,PLN,488594,61722,63130,45803,21253,82975,2116091,1115786,"51894,251","0,883","21,501",N
I Q 2022,PLN,311665,45924,49387,38448,22239,68163,1541616,1010591,"51894,251","0,741","19,474",N
II Q 2022,PLN,349433,51580,74351,64273,23242,74822,1725808,1032952,"51894,251","1,239","19,905",N
III Q 2022,PLN,419488,56768,62529,49936,24019,80787,1784835,1107134,"51894,251","0,962","21,334",N
IV Q 2022,PLN,484907,61181,51452,35171,23867,85048,1869217,1110165,"51894,251","0,678","21,393",N
I Q 2021,PLN,252766,38505,39997,31429,18998,57503,1353743,950703,"51894,251","0,606","18,320",N
II Q 2021,PLN,272975,42237,42089,33413,18905,61142,1333719,911036,"51894,251","0,644","17,556",N
III Q 2021,PLN,264320,46671,46609,37384,19932,66603,1358822,970473,"51894,251","0,720","18,701",N
IV Q 2021,PLN,356588,52605,63574,47016,20707,73312,1522539,966319,"51894,251","0,906","18,621",N
I Q 2020,PLN,230985,28378,28122,23547,19121,47499,1249636,866731,"51894,251","0,454","16,702",N
II Q 2020,PLN,233360,35590,33840,26865,19618,55208,1270888,831617,"51894,251","0,518","16,025",N
III Q 2020,PLN,227478,36976,36821,31229,19867,56843,1241662,865157,"51894,251","0,602","16,672",N
IV Q 2020,PLN,334667,43937,42111,34347,19444,63381,1382503,910746,"51894,251","0,662","17,550",N
