kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,33809,2881,3029,2205,1849,4730,114224,78461,"4680,496","0,471","16,763",N
I Q 2023,PLN,29694,1514,1525,1252,1836,3350,116096,79713,"4680,496","0,267","17,031",N
II Q 2023,PLN,29846,1255,1186,885,1806,3061,111962,75918,"4680,496","0,189","16,220",N
III Q 2023,PLN,29591,1725,1722,1308,1837,3562,111470,77229,"4680,496","0,279","16,500",N
IV Q 2021,PLN,24356,1541,1498,1231,1609,3150,108003,71722,"4680,496","0,263","15,324",N
I Q 2022,PLN,22551,1492,1322,1241,1575,3067,107116,73006,"4680,496","0,265","15,598",N
II Q 2022,PLN,26738,2135,1998,1573,1570,3705,108029,72474,"4680,496","0,336","15,484",N
III Q 2022,PLN,28987,2920,3894,3489,1561,4481,119751,75962,"4680,496","0,745","16,229",N
IV Q 2020,PLN,24056,1810,1572,831,1444,3254,104445,68821,"4680,496","0,178","14,704",N
I Q 2021,PLN,21715,1979,1833,1591,1466,3445,104055,70412,"4680,496","0,340","15,044",N
II Q 2021,PLN,22839,2227,2410,1798,1325,3552,104205,69787,"4680,496","0,384","14,910",N
III Q 2021,PLN,22373,1511,1271,699,1453,2964,106782,70486,"4680,496","0,149","15,060",N
IV Q 2019,PLN,21440,822,358,461,1464,2286,112500,64921,"4680,496","0,098","13,871",N
I Q 2020,PLN,21894,1727,1623,1507,1403,3130,109759,66393,"4680,496","0,322","14,185",N
II Q 2020,PLN,18214,1434,644,665,1440,2874,105322,67148,"4680,496","0,142","14,346",N
III Q 2020,PLN,22517,3338,3123,2693,1424,4762,104746,68085,"4680,496","0,575","14,547",N
IV Q 2018,PLN,23321,-2986,-3347,-3781,2087,-899,120851,60291,"4680,496","-0,808","12,881",N
I Q 2019,PLN,20859,1447,1210,1085,1515,2962,120812,61376,"4680,496","0,232","13,113",N
II Q 2019,PLN,21537,1150,1128,441,1468,2618,119170,61960,"4680,496","0,094","13,238",N
III Q 2019,PLN,21068,1256,844,823,1447,2703,116386,62852,"4680,496","0,176","13,428",N
IV Q 2017,PLN,18915,507,9960,9511,1419,1926,130781,63292,"4680,496","2,032","13,522",N
I Q 2018,PLN,21875,1366,950,709,1669,3035,134847,64001,"4680,496","0,151","13,674",N
II Q 2018,PLN,23971,412,-733,-568,1622,2034,132151,63445,"4680,496","-0,121","13,555",N
III Q 2018,PLN,22026,69,300,478,1579,1648,128824,63923,"4680,496","0,102","13,657",N
IV Q 2016,PLN,17297,624,206,-87,1082,1706,96212,51734,"4680,496","-0,019","11,053",N
I Q 2017,PLN,14641,1427,1779,1458,1272,2699,104772,53018,"4680,496","0,312","11,327",N
II Q 2017,PLN,15484,539,415,298,1260,1799,102143,53263,"4680,496","0,064","11,380",N
III Q 2017,PLN,16881,1124,638,561,1343,2467,110776,53824,"4680,496","0,120","11,500",N
IV Q 2015,PLN,16875,921,-219,-31,665,1586,87218,50692,"4680,496","-0,007","10,830",N
I Q 2016,PLN,15752,1398,1004,619,789,2187,89302,51222,"4680,496","0,132","10,944",N
II Q 2016,PLN,16616,1585,1408,953,876,2461,90030,50932,"4680,496","0,204","10,882",N
III Q 2016,PLN,15447,1564,1480,1178,882,2446,97327,52080,"4680,496","0,252","11,127",N
IV Q 2014,PLN,15430,792,-996,-1028,1298,2090,85175,46735,"4680,496","-0,220","9,985",N
I Q 2015,PLN,13598,1642,1738,1692,670,2312,84989,48345,"4680,496","0,362","10,329",N
II Q 2015,PLN,16366,2233,2237,1559,701,2934,86928,49678,"4680,496","0,333","10,614",N
III Q 2015,PLN,15708,2114,1608,1461,710,2824,88401,50998,"4680,496","0,312","10,896",N
