kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2007,PLN,23699,-2700,-3788,-3978,2161,-539,214465,125352,"7595,000","-0,524","16,505",N
I Q 2008,PLN,23047,1634,508,507,2167,3801,217423,126518,"7595,000","0,067","16,658",N
II Q 2008,PLN,25636,-7716,-9369,-8260,2143,-5573,212419,117761,"7595,000","-1,088","15,505",N
III Q 2008,PLN,21221,-92,-1200,-1271,2288,2196,0,0,"7595,000","-0,167","0,000",N
IV Q 2006,PLN,19469,-1090,-1405,-843,2582,1492,227744,130834,"7595,000","-0,111","17,226",N
I Q 2007,PLN,21814,-642,-1501,-1516,2050,1408,227700,129770,"7595,000","-0,200","17,086",N
II Q 2007,PLN,25737,-427,-1373,-1519,2107,1680,223828,130982,"7595,000","-0,200","17,246",N
III Q 2007,PLN,30962,3443,2591,2798,2085,5528,0,0,"7595,000","0,368","0,000",N
IV Q 2005,PLN,25582,4892,5286,4584,1051,5943,166886,131160,"7595,000","0,604","17,269",N
I Q 2006,PLN,16680,3058,3086,2289,875,3933,192811,134159,"7595,000","0,301","17,664",N
II Q 2006,PLN,19253,3594,3813,3102,958,4552,210143,133048,"7595,000","0,408","17,518",N
III Q 2006,PLN,24450,4044,2803,1812,921,4965,0,0,"7595,000","0,239","0,000",N
IV Q 2004,PLN,17337,2845,3221,2573,884,3729,134860,118513,"7595,000","0,339","15,604",N
I Q 2005,PLN,14784,2770,3482,2666,1015,3785,135414,121386,"7595,000","0,351","15,982",N
II Q 2005,PLN,21067,4568,5329,4284,1050,5618,143874,122314,"7595,000","0,564","16,105",N
III Q 2005,PLN,24102,5122,5633,4506,1022,6144,0,0,"7595,000","0,593","0,000",N
 Q 0000,PLN,17337,2845,3221,2573,1,2846,134860,118513,"75950,000","0,034","1,560",N
I Q 2004,PLN,24065,4937,5431,4355,870,5807,91968,70040,"64664,226","0,067","1,083",N
II Q 2004,,0,0,0,0,0,0,87573,65750,"6466,423","0,000","10,168",N
III Q 2004,,24065,4937,5431,4355,870,5807,0,0,"6466,423","0,673","0,000",N
