kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
I Q 2023,PLN,65019,16306,5888,7344,2007,18313,696415,322431,"12897,364","0,569","25,000",N
II Q 2023,PLN,62609,22806,9635,8102,2124,24930,758312,328935,"12897,364","0,628","25,504",N
III Q 2023,PLN,70571,31189,21953,19610,2129,33318,790012,350089,"12897,364","1,520","27,144",N
IV Q 2023,PLN,61960,16526,684,994,2204,18730,833088,347307,"12897,364","0,077","26,929",N
I Q 2022,PLN,36967,-3028,-7956,-10808,1974,-1054,733978,298352,"12897,364","-0,838","23,133",N
II Q 2022,PLN,56547,21265,15506,14189,1920,23185,681946,320144,"12897,364","1,100","24,822",N
III Q 2022,PLN,46628,10901,4207,397,1759,12660,681838,321219,"12897,364","0,031","24,906",N
IV Q 2022,PLN,50548,10112,206,582,1956,12068,686436,314242,"12897,364","0,045","24,365",N
I Q 2021,PLN,72236,40617,33231,27833,1499,42116,764596,262379,"12897,364","2,158","20,344",N
II Q 2021,PLN,46350,16306,6802,6420,1682,17988,728362,270191,"12897,364","0,498","20,949",N
III Q 2021,PLN,63007,30054,24440,19558,1700,31754,740807,293175,"12897,364","1,516","22,731",N
IV Q 2021,PLN,51793,19156,16316,14763,1615,20771,733294,298352,"12897,364","1,145","23,133",N
I Q 2020,PLN,48400,-4664,-20901,-16004,1760,-2904,768538,212588,"12897,364","-1,241","16,483",N
II Q 2020,PLN,36972,11100,3442,3084,1825,12925,742248,214452,"12897,364","0,239","16,628",N
III Q 2020,PLN,45963,19176,10770,6356,1589,20765,720129,221840,"12897,364","0,493","17,200",N
IV Q 2020,PLN,45130,15521,8203,7852,1544,17065,738610,231452,"12897,364","0,609","17,946",N
I Q 2019,PLN,40543,14393,-7331,-17194,1016,15409,893936,256513,"12897,364","-1,333","19,889",N
II Q 2019,PLN,30384,3547,-3828,-3620,1523,5070,829123,244793,"12897,364","-0,281","18,980",N
III Q 2019,PLN,30863,4771,1473,-2598,1780,6551,819932,252723,"12897,364","-0,201","19,595",N
IV Q 2019,PLN,19753,-5824,-15936,-14317,1707,-4117,775901,237000,"12897,364","-1,110","18,376",N
I Q 2018,PLN,25562,-1310,-7378,-7268,737,-573,833581,265524,"12897,364","-0,564","20,587",N
II Q 2018,PLN,45510,27347,19491,17392,681,28028,894962,256174,"12897,364","1,348","19,863",N
III Q 2018,PLN,44718,23130,6959,6134,607,23737,954264,277157,"12897,364","0,476","21,489",N
IV Q 2018,PLN,38220,10082,1602,1725,613,10695,885888,274467,"12897,364","0,134","21,281",N
I Q 2017,PLN,17380,3944,-386,308,905,4849,832552,261219,"12936,509","0,024","20,192",N
II Q 2017,PLN,34245,16260,5348,5121,715,16975,794588,262912,"12936,509","0,396","20,323",N
III Q 2017,PLN,30028,13816,5885,5077,799,14615,746698,269495,"12936,509","0,392","20,832",N
IV Q 2017,PLN,32841,13669,3503,2662,856,14525,818913,267998,"12936,509","0,206","20,716",N
I Q 2016,PLN,64307,26567,17998,14495,941,27508,658705,264071,"12936,509","1,120","20,413",N
II Q 2016,PLN,30639,13472,7988,6265,905,14377,641055,273150,"12936,509","0,484","21,115",N
III Q 2016,PLN,16128,-971,-4522,-4714,666,-305,591271,257939,"12936,509","-0,364","19,939",N
IV Q 2016,PLN,28414,8829,4391,3638,812,9641,726732,261520,"12936,509","0,281","20,216",N
I Q 2015,PLN,25934,16340,8866,9567,618,16958,591044,227029,"12936,509","0,740","17,549",N
II Q 2015,PLN,24646,15530,8702,8717,677,16207,608541,237970,"12936,509","0,674","18,395",N
III Q 2015,PLN,21206,11802,5545,6504,696,12498,616030,247384,"12936,509","0,503","19,123",N
IV Q 2015,PLN,26835,17535,11628,11266,654,18189,685438,258477,"12936,509","0,871","19,980",N
I Q 2014,PLN,22462,13193,7169,7529,991,14184,498214,189667,"12936,509","0,582","14,661",N
II Q 2014,PLN,20233,12485,6169,7245,707,13192,572346,197062,"12936,509","0,560","15,233",N
III Q 2014,PLN,25363,17325,10696,8889,596,17921,541948,205772,"12936,509","0,687","15,906",N
IV Q 2014,PLN,27416,18898,12093,12219,587,19485,558491,216097,"12936,509","0,945","16,704",N
I Q 2013,PLN,32433,18012,11638,10560,484,18496,453180,157036,"12936,509","0,816","12,139",N
II Q 2013,PLN,20962,14379,8245,8100,538,14917,446086,168603,"12936,509","0,626","13,033",N
III Q 2013,PLN,22292,15736,9370,9684,602,16338,473010,174671,"12936,509","0,749","13,502",N
IV Q 2013,PLN,21140,13751,7164,7758,626,14377,483862,182195,"12936,509","0,600","14,084",N
I Q 2012,PLN,23235,9326,2758,2756,436,9762,887085,587939,"12936,509","0,213","45,448",N
II Q 2012,PLN,17420,12209,4851,4077,475,12684,849339,549863,"12936,509","0,315","42,505",N
III Q 2012,PLN,21692,7539,21,-330,412,7951,784470,495319,"12936,509","-0,026","38,288",N
IV Q 2012,PLN,18575,11222,3986,6172,412,11634,778154,497617,"12936,509","0,477","38,466",N
I Q 2011,PLN,10744,4225,2861,2317,265,4490,268800,213287,"9168,980","0,253","23,262",N
II Q 2011,PLN,10172,4825,2937,2883,308,5133,382593,255906,"12936,509","0,223","19,782",N
III Q 2011,PLN,11093,5570,4098,3662,315,5885,368324,252330,"12936,509","0,283","19,505",N
IV Q 2011,PLN,18938,10619,8101,8295,356,10975,0,0,"12936,509","0,641","0,000",N
I Q 2010,PLN,8446,3041,1847,0,147,3188,145619,98615,"5494,000","0,000","17,950",N
II Q 2010,PLN,11117,2800,1674,1403,171,2971,0,0,"5494,000","0,255","0,000",N
III Q 2010,PLN,8442,2822,1644,1562,119,2941,143610,91484,"5494,000","0,284","16,652",N
IV Q 2010,PLN,10718,4483,3263,2922,220,4703,0,0,"8816,009","0,331","0,000",N
IV Q 2009,PLN,7595,2083,1238,1004,146,2229,0,0,"5494,000","0,183","0,000",N
