kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,9284,758,528,295,271,1029,88861,51089,"108939,000","0,003","0,469",N
I Q 2023,PLN,7123,396,258,155,268,664,86154,51244,"108939,000","0,001","0,470",N
II Q 2023,PLN,8481,55,-74,-7,265,320,86666,51688,"108939,000","0,000","0,474",N
III Q 2023,PLN,10372,1266,1175,792,263,1529,90017,52391,"108939,000","0,007","0,481",N
IV Q 2021,PLN,10767,593,-1508,-1117,318,911,78658,41928,"88000,000","-0,013","0,476",N
I Q 2022,PLN,8874,3200,3091,2819,314,3514,83987,44746,"88000,000","0,032","0,508",N
II Q 2022,PLN,9901,1367,1266,952,307,1674,84232,45699,"88000,000","0,011","0,519",N
III Q 2022,PLN,9322,271,-64,-133,278,549,86612,50801,"108939,000","-0,001","0,466",N
IV Q 2020,PLN,7528,148,294,948,284,432,75977,41184,"88000,000","0,011","0,468",N
I Q 2021,PLN,8370,1126,1043,560,285,1411,78672,43350,"88000,000","0,006","0,493",N
II Q 2021,PLN,7992,1436,1182,851,285,1721,77719,42670,"88000,000","0,010","0,485",N
III Q 2021,PLN,7810,892,818,450,296,1188,79382,43120,"88000,000","0,005","0,490",N
IV Q 2019,PLN,13863,2848,2026,1463,420,3268,72261,38180,"88000,000","0,017","0,434",N
I Q 2020,PLN,8090,1216,972,558,216,1432,73197,39482,"88000,000","0,006","0,449",N
II Q 2020,PLN,8114,969,807,484,227,1196,73659,39933,"88000,000","0,006","0,454",N
III Q 2020,PLN,7830,866,711,476,257,1123,76468,40349,"88000,000","0,005","0,459",N
IV Q 2018,PLN,26875,4789,4459,4153,19,4808,61463,34913,"88000,000","0,047","0,397",N
I Q 2019,PLN,10301,549,629,418,82,631,63529,35315,"88000,000","0,005","0,401",N
II Q 2019,PLN,9765,823,489,234,81,904,65215,35592,"88000,000","0,003","0,404",N
III Q 2019,PLN,10845,1798,1515,1026,81,1879,68940,36618,"88000,000","0,012","0,416",N
IV Q 2017,PLN,3970,-1212,-591,-1344,21,-1191,57853,30744,"88000,000","-0,015","0,349",N
I Q 2018,PLN,3079,-247,-324,-337,20,-227,60023,30406,"88000,000","-0,004","0,346",N
II Q 2018,PLN,3927,457,379,354,20,477,65601,30672,"88000,000","0,004","0,349",N
III Q 2018,PLN,3848,148,87,87,19,167,74648,30760,"88000,000","0,001","0,350",N
III Q 2016,PLN,0,-107,-96,-96,0,-107,10688,10136,"42068,418","-0,002","0,241",N
IV Q 2016,PLN,10,-64,637,637,3,-61,30286,21090,"7011,403","0,091","3,008",N
II Q 2017,PLN,0,0,0,0,0,0,33984,22279,"50000,000","0,000","0,446",N
III Q 2017,PLN,0,638,638,689,0,638,56764,32088,"50000,000","0,014","0,642",N
