kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,135574,-1124,5845,6413,16046,14922,432151,152035,"28280,279","0,227","5,376",N
I Q 2023,PLN,141870,-6284,-7585,-6774,17511,11227,470254,145224,"28280,279","-0,240","5,135",N
II Q 2023,PLN,155598,4504,12309,11281,17746,22250,478630,156545,"28280,279","0,399","5,535",N
III Q 2023,PLN,156395,4630,-5189,-4022,18191,22821,461999,152579,"28280,279","-0,142","5,395",N
IV Q 2021,PLN,116511,1021,351,-506,14703,15724,437687,175604,"28280,279","-0,018","6,209",N
I Q 2022,PLN,115142,-5700,-8004,-6984,15126,9426,446231,168585,"28280,279","-0,247","5,961",N
II Q 2022,PLN,119910,-10597,-13342,-12287,15151,4554,429440,156221,"28280,279","-0,434","5,524",N
III Q 2022,PLN,109343,3070,-5951,-4211,15796,18866,435692,146840,"28280,279","-0,149","5,192",N
IV Q 2020,PLN,102114,3541,-2797,-2251,14114,17655,393392,98910,"23566,900","-0,096","4,197",N
I Q 2021,PLN,106022,1320,-1327,-1543,14163,15483,387474,97389,"23566,900","-0,065","4,132",N
II Q 2021,PLN,109269,-1169,2335,1391,14237,13068,382105,98861,"23566,900","0,059","4,195",N
III Q 2021,PLN,109343,3509,-1262,-752,14364,17873,379595,98113,"23566,900","-0,032","4,163",N
IV Q 2019,PLN,109748,3279,7747,5354,16279,19558,414449,102308,"23566,900","0,227","4,341",N
I Q 2020,PLN,107669,-660,-12390,-9066,14380,13720,406623,93084,"23566,900","-0,385","3,950",N
II Q 2020,PLN,88435,8114,8829,6789,14301,22415,400800,99939,"23566,900","0,288","4,241",N
III Q 2020,PLN,101581,4949,1879,1133,14144,19093,405261,101124,"23566,900","0,048","4,291",N
IV Q 2018,PLN,97756,1725,1081,686,5520,7245,217444,104720,"23566,900","0,029","4,444",N
I Q 2019,PLN,101355,-885,-3320,-3258,13235,12350,420498,101480,"23566,900","-0,138","4,306",N
II Q 2019,PLN,102436,-222,-892,-952,13666,13444,420473,100466,"23566,900","-0,040","4,263",N
III Q 2019,PLN,104153,1942,-4552,-3612,13855,15797,407331,96869,"23566,900","-0,153","4,110",N
IV Q 2017,PLN,86515,-6387,-6944,-5736,5330,-1057,208295,105996,"23566,900","-0,243","4,498",N
I Q 2018,PLN,90631,-207,-681,-884,5348,5141,205842,105091,"23566,900","-0,038","4,459",N
II Q 2018,PLN,91905,-3117,-3598,-3356,5467,2350,202093,101739,"23566,900","-0,142","4,317",N
III Q 2018,PLN,91420,3188,3231,2819,5501,8689,206691,104222,"23566,900","0,120","4,422",N
IV Q 2016,PLN,71662,-101,-443,-676,4407,4306,196369,108910,"23566,900","-0,029","4,621",N
I Q 2017,PLN,76524,1460,1090,347,4597,6057,197188,109444,"23566,900","0,015","4,644",N
II Q 2017,PLN,79282,1460,1158,1347,4692,6152,196672,110796,"23566,900","0,057","4,701",N
III Q 2017,PLN,81406,1567,1187,737,4950,6517,200769,111579,"23566,900","0,031","4,735",N
IV Q 2015,PLN,62935,-1723,-2093,-1936,3432,1709,187798,107374,"23566,900","-0,082","4,556",N
I Q 2016,PLN,65596,-835,-1160,-1100,3772,2937,183221,105982,"23566,900","-0,047","4,497",N
II Q 2016,PLN,68324,1369,1100,944,4084,5453,182031,107037,"23566,900","0,040","4,542",N
III Q 2016,PLN,68120,3926,3669,2665,4141,8067,187472,109724,"23566,900","0,113","4,656",N
IV Q 2014,PLN,54277,54,267,-113,2413,2467,170076,109386,"23566,900","-0,005","4,642",N
I Q 2015,PLN,56416,1273,2068,1735,2550,3823,174681,111122,"23566,900","0,074","4,715",N
II Q 2015,PLN,58089,28,-33,-248,2610,2638,174401,108478,"23566,900","-0,011","4,603",N
III Q 2015,PLN,57219,1300,1345,1006,2930,4230,182508,109310,"23566,900","0,043","4,638",N
IV Q 2013,PLN,56222,2364,1633,1353,2621,4985,136820,67842,"23566,900","0,057","2,879",N
I Q 2014,PLN,54009,722,306,807,2684,3406,135029,68649,"23566,900","0,034","2,913",N
II Q 2014,PLN,54920,37019,38144,38392,2334,39353,162624,107041,"23566,900","1,629","4,542",N
III Q 2014,PLN,50470,3045,2822,2473,2257,5302,165073,109499,"23566,900","0,105","4,646",N
II Q 2013,PLN,0,0,0,0,0,0,139771,64840,"23566,900","0,000","2,751",N
III Q 2013,PLN,52816,2847,2276,1650,2639,5486,0,0,"23566,900","0,070","0,000",N
