kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
I Q 2023,PLN,1809800,420359,1327205,508875,365784,64681,84325176,6908501,"130553,991","52,917","2,802",N
II Q 2023,PLN,1834626,466660,1384883,677495,506067,67591,83527488,7685383,"130553,991","58,867","3,876",N
III Q 2023,PLN,1887482,438006,1445605,740342,571561,61591,86320546,8584272,"130553,991","65,753","4,378",N
IV Q 2023,PLN,1864061,477043,1528392,780343,586713,64913,90134134,9249590,"130553,991","70,849","4,494",N
I Q 2022,PLN,1045763,371419,1091252,273384,169170,57419,84649724,5579675,"130553,991","42,738","1,296",N
II Q 2022,PLN,1349491,432416,1189806,301881,216214,58893,84223458,5321017,"130553,991","40,757","1,656",N
III Q 2022,PLN,1183214,430599,769342,-35701,-62561,59906,84070674,5445731,"130553,991","41,712","-0,479",N
IV Q 2022,PLN,1811698,402121,1340677,496460,360288,65797,82877172,6169865,"130553,991","47,259","2,760",N
I Q 2021,PLN,744666,316398,866899,170844,108094,55717,79880618,6546108,"130553,991","50,141","0,828",N
II Q 2021,PLN,717919,345200,886766,189326,123811,57127,79035095,6582188,"130553,991","50,417","0,948",N
III Q 2021,PLN,750015,380365,924788,213295,150382,60992,78201942,6600662,"130553,991","50,559","1,152",N
IV Q 2021,PLN,824042,399551,979503,205746,99638,59147,83048372,5919202,"130553,991","45,339","0,763",N
I Q 2020,PLN,960437,269347,942769,119635,72131,60867,76512233,6822312,"130553,991","52,257","0,552",N
II Q 2020,PLN,859689,294250,889033,-644614,-585498,58955,77671909,6367351,"130553,991","48,772","-4,485",N
III Q 2020,PLN,780909,329428,881805,138396,81786,109172,77717339,6465676,"130553,991","49,525","0,626",N
IV Q 2020,PLN,734206,322724,935288,180133,120348,58664,78642032,6559602,"130553,991","50,244","0,922",N
I Q 2019,PLN,1020086,266948,1013652,184910,103489,59139,74638883,6540760,"130553,991","50,100","0,793",N
II Q 2019,PLN,1046347,284261,1001201,52755,-9412,61584,77058388,6654001,"130553,991","50,967","-0,072",N
III Q 2019,PLN,1029339,302209,995575,199271,142599,61263,76983674,6779329,"130553,991","51,927","1,092",N
IV Q 2019,PLN,965739,305421,981672,53843,12501,65607,76714137,6737368,"130553,991","51,606","0,096",N
I Q 2018,PLN,947975,264369,936061,213988,157333,43235,70534203,6159318,"129278,841","47,644","1,217",N
II Q 2018,PLN,991774,265023,998254,276842,199833,42427,70538243,6336463,"130458,716","48,571","1,532",N
III Q 2018,PLN,996443,283467,997677,244958,176817,45183,71371355,6494177,"130518,716","49,757","1,355",N
IV Q 2018,PLN,1020180,286609,1038319,252503,182263,43682,73419887,6485923,"130553,991","49,680","1,396",N
I Q 2017,PLN,867326,194727,850996,117527,82361,43873,60419868,6311701,"129257,763","48,830","0,637",N
II Q 2017,PLN,892704,203275,925652,128201,99761,43057,61837078,6388139,"129257,763","49,422","0,772",N
III Q 2017,PLN,903610,201424,915161,256849,178175,59581,65039212,6606503,"129257,763","51,111","1,378",N
IV Q 2017,PLN,937491,211816,950794,207336,131133,30529,69515982,6689661,"12926,362","517,521","10,145",N
I Q 2016,PLN,663242,137970,568682,106261,80227,24342,42025695,3600477,"72707,463","49,520","1,103",N
II Q 2016,PLN,614131,137134,603340,110803,81661,23161,47041752,5800370,"129257,712","44,874","0,632",N
III Q 2016,PLN,655890,135490,645079,117587,86939,23166,46581539,5876623,"129257,712","45,464","0,673",N
IV Q 2016,PLN,795858,180107,802578,313712,326400,34808,61160491,6158883,"129257,763","47,648","2,525",N
I Q 2015,PLN,556125,135582,506327,117226,91224,66507,34886136,3306922,"72333,864","45,717","1,261",N
II Q 2015,PLN,596336,124811,514699,102973,87811,21697,36466760,3343661,"72681,196","46,004","1,208",N
III Q 2015,PLN,614421,144977,534030,114900,90987,16637,37304260,3468875,"72681,196","47,727","1,252",N
IV Q 2015,PLN,632338,140360,559301,50909,39626,-18478,40003010,3512859,"72707,463","48,315","0,545",N
I Q 2014,PLN,399011,125281,410410,85110,68402,18856,26517620,2715331,"69941,261","38,823","0,978",N
II Q 2014,PLN,436619,138637,455243,102442,83233,20420,27124461,2820193,"69941,261","40,322","1,190",N
III Q 2014,PLN,462008,134965,482101,87587,70071,17850,29156450,2916463,"69961,361","41,687","1,002",N
IV Q 2014,PLN,765680,134725,492798,125988,101038,18330,30167568,3013163,"69978,366","43,058","1,444",N
I Q 2013,PLN,376470,104150,327631,57158,44595,17836,20875108,2009951,"51250,000","39,219","0,870",N
II Q 2013,PLN,369657,114839,384029,104422,83847,19093,22822205,2063501,"51250,000","40,263","1,636",N
III Q 2013,PLN,357007,116291,363663,53572,41457,18897,23268492,2117516,"51250,000","41,317","0,809",N
IV Q 2013,PLN,415032,140650,437101,72536,58003,19331,25549871,2184732,"51250,000","42,629","1,132",N
I Q 2012,PLN,270206,149039,297144,67087,53729,15071,15007801,1182913,"51250,000","23,081","1,048",N
II Q 2012,PLN,312091,151463,330228,82923,79444,20325,16507729,1363958,"51250,000","26,614","1,550",N
III Q 2012,PLN,370513,82897,332184,74563,60528,18058,17556062,1194703,"51250,000","23,311","1,181",N
IV Q 2012,PLN,375946,141656,340614,-78660,-87550,19101,21181094,1970970,"51250,000","38,458","-1,708",N
IV Q 2009,PLN,0,0,0,0,0,0,6260306,1077006,"51250,000","21,015","0,000",N
IV Q 2010,PLN,0,0,0,0,0,0,9311914,975545,"51250,000","19,035","0,000",N
IV Q 2011,PLN,275176,165459,313329,83391,71336,14024,15483622,1112481,"51250,000","21,707","1,392",N
