kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,117508,-173265,-211219,-204802,7393,-165872,1083068,1008731,"10647,166","-19,235","94,742",N
I Q 2023,PLN,112764,-32591,-18442,-17696,7476,-25115,1036910,970441,"10647,166","-1,662","91,145",N
II Q 2023,PLN,121487,-20923,22688,9569,3283,-17640,1004842,889366,"10647,166","0,899","83,531",N
III Q 2023,PLN,118065,-7047,-19607,-19232,5625,-1422,1005042,901251,"10647,166","-1,806","84,647",N
IV Q 2021,PLN,278333,-310,4449,4445,4973,4663,1288523,1143849,"10647,166","0,417","107,432",N
I Q 2022,PLN,136849,11484,13970,6927,5161,16645,1311556,1167553,"10647,166","0,651","109,659",N
II Q 2022,PLN,149227,-20599,-10621,-11116,6270,-14329,1276453,1168038,"10647,166","-1,044","109,704",N
III Q 2022,PLN,138928,1165,21655,19369,6847,8012,1272777,1200201,"10647,166","1,819","112,725",N
IV Q 2020,PLN,654487,400567,390602,346323,4846,405413,1289312,1039960,"10604,525","32,658","98,068",N
I Q 2021,PLN,557614,296903,298787,286370,4736,301639,1650951,1311164,"10604,525","27,005","123,642",N
II Q 2021,PLN,568903,113713,120214,115710,4727,118440,1693649,1397756,"10604,525","10,911","131,808",N
III Q 2021,PLN,361712,53127,53775,40340,4870,57997,1305963,1130904,"10647,166","3,789","106,216",N
IV Q 2019,PLN,137291,2997,2144,-1234,4611,7608,386711,133127,"10589,100","-0,117","12,572",N
I Q 2020,PLN,202773,30765,24987,21265,4523,35288,408305,153307,"10589,100","2,008","14,478",N
II Q 2020,PLN,375174,229991,229008,208825,4578,234569,603793,350491,"10603,414","19,694","33,055",N
III Q 2020,PLN,592022,386298,395969,353772,4571,390869,893591,682487,"10604,525","33,360","64,358",N
IV Q 2018,PLN,131708,3463,527,92,4031,7494,376122,127158,"10589,100","0,009","12,008",N
I Q 2019,PLN,121192,-2242,-3421,-3684,4057,1815,369618,126863,"10589,100","-0,348","11,981",N
II Q 2019,PLN,136323,2550,2290,1708,4225,6775,366563,129148,"10589,100","0,161","12,196",N
III Q 2019,PLN,144916,3888,1056,882,4547,8435,382998,136728,"10589,100","0,083","12,912",N
IV Q 2017,PLN,75768,2020,2035,1897,2393,4413,288740,118294,"10589,100","0,179","11,171",N
I Q 2018,PLN,89113,4771,5705,4910,2866,7637,319359,125252,"10589,100","0,464","11,828",N
II Q 2018,PLN,88301,4805,72,868,3321,8126,333127,123301,"10589,100","0,082","11,644",N
III Q 2018,PLN,111288,3592,2044,1772,3715,7307,362298,125203,"10589,100","0,167","11,824",N
IV Q 2016,PLN,67208,4038,2533,2281,2031,6069,207851,122071,"10589,100","0,215","11,528",N
I Q 2017,PLN,73586,1721,1600,10,2025,3746,221015,120628,"10589,100","0,001","11,392",N
II Q 2017,PLN,74957,99,258,856,2110,2209,233387,116219,"10589,100","0,081","10,975",N
III Q 2017,PLN,76453,1822,2093,2164,2199,4021,257775,118638,"10589,100","0,204","11,204",N
IV Q 2015,PLN,62985,3981,1923,2121,1651,5632,157990,72668,"8643,400","0,245","8,407",N
I Q 2016,PLN,59423,4280,3523,2576,1726,6006,163665,74401,"8643,400","0,298","8,608",N
II Q 2016,PLN,69076,4498,5325,4112,1806,6304,174829,81691,"8643,400","0,476","9,451",N
III Q 2016,PLN,67884,5414,5642,4935,1915,7329,206159,115847,"8643,400","0,571","13,403",N
IV Q 2014,PLN,47602,3237,2659,2636,999,4236,139192,64451,"8643,400","0,305","7,457",N
I Q 2015,PLN,47878,3607,3478,3122,1487,5094,151194,69157,"8643,400","0,361","8,001",N
II Q 2015,PLN,52937,3901,2497,2538,1554,5455,154940,68213,"8643,400","0,294","7,892",N
III Q 2015,PLN,62793,5004,2706,2492,1576,6580,160551,68393,"8643,400","0,288","7,913",N
IV Q 2013,PLN,39100,2259,770,597,596,2855,100249,53783,"8643,400","0,069","6,222",N
I Q 2014,PLN,35802,2381,1870,1556,759,3140,97886,54722,"8643,400","0,180","6,331",N
II Q 2014,PLN,40545,3310,3008,2309,740,4050,103900,57049,"8643,400","0,267","6,600",N
III Q 2014,PLN,44533,4184,4390,3518,805,4989,121658,61891,"8643,400","0,407","7,160",N
IV Q 2012,PLN,0,0,0,0,0,0,75758,20966,"6482,550","0,000","3,234",N
I Q 2013,PLN,32312,2924,2578,2014,610,3534,80056,24777,"6482,550","0,311","3,822",N
II Q 2013,PLN,38069,2873,2104,1746,601,3474,89879,26148,"6482,550","0,269","4,034",N
III Q 2013,PLN,38351,3550,3167,2590,624,4174,93423,27014,"6482,550","0,400","4,167",N
IV Q 2010,PLN,0,0,0,0,0,0,60197,10754,"6482,550","0,000","1,659",N
IV Q 2011,PLN,0,0,0,0,0,0,77083,15833,"6482,550","0,000","2,442",N
