kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,13072,-4963,-457525,-457525,1196,-3767,87366,-477746,"16478,347","-27,765","-28,992",N
I Q 2023,PLN,11342,-4247,-4327,-4327,959,-3288,88076,-482073,"16478,347","-0,263","-29,255",N
II Q 2023,PLN,8477,-2381,2374,2374,937,-1444,83406,-479699,"16478,347","0,144","-29,111",N
III Q 2023,PLN,7489,-1459,-5822,-5822,924,-535,79631,-485521,"16478,347","-0,353","-29,464",N
IV Q 2021,PLN,8539,-9945,-10341,-10341,1338,-8607,101049,-3551,"16478,347","-0,628","-0,215",N
I Q 2022,PLN,20896,432,-529,-529,1477,1909,101963,-4080,"16478,347","-0,032","-0,248",N
II Q 2022,PLN,21845,-11244,-12117,-12117,1338,-9906,101882,-16197,"16478,347","-0,735","-0,983",N
III Q 2022,PLN,17476,-2640,-4024,-4024,1265,-1375,91724,-20221,"16478,347","-0,244","-1,227",N
IV Q 2020,PLN,15074,-545,-12848,-12848,1476,931,114996,-3021,"16478,347","-0,780","-0,183",N
I Q 2021,PLN,17426,-1105,-1951,-1951,1404,299,101611,2212,"16478,347","-0,118","0,134",N
II Q 2021,PLN,15887,-558,-285,-285,1462,904,98077,1927,"16478,347","-0,017","0,117",N
III Q 2021,PLN,11484,-2928,-4664,-4664,1358,-1570,97469,-2741,"16478,347","-0,283","-0,166",N
IV Q 2019,PLN,17887,-4517,-13302,-13302,2017,-2500,226847,-7717,"16478,347","-0,807","-0,468",N
I Q 2020,PLN,27180,1450,-7336,-7336,1850,3300,232685,-14901,"16478,347","-0,445","-0,904",N
II Q 2020,PLN,25928,-157,-278,-278,1857,1700,114140,1206,"16478,347","-0,017","0,073",N
III Q 2020,PLN,24571,-264,-872,-872,1222,958,110801,334,"16478,347","-0,053","0,020",N
IV Q 2018,PLN,16657,-12835,-24709,-19434,2718,-10117,263031,-275459,"14210,000","-1,368","-19,385",N
I Q 2019,PLN,17253,2069,-3364,-3364,1944,4013,256180,-278802,"14210,000","-0,237","-19,620",N
II Q 2019,PLN,14447,4125,-485,-485,1865,5990,251197,-279287,"14210,000","-0,034","-19,654",N
III Q 2019,PLN,15930,-1039,271468,271468,2203,1164,237405,-7657,"14210,000","19,104","-0,539",N
IV Q 2017,PLN,-60211,-210213,-216945,-231091,1605,-208608,307470,-238041,"14210,000","-16,263","-16,752",N
I Q 2018,PLN,13579,-10122,-16277,-21294,1929,-8193,287314,-257439,"14210,000","-1,499","-18,117",N
II Q 2018,PLN,11858,-2889,-12578,-12856,2179,-710,281354,-270296,"14210,000","-0,905","-19,022",N
III Q 2018,PLN,23263,8448,3813,3833,1815,10263,274894,-262997,"14210,000","0,270","-18,508",N
IV Q 2016,PLN,137282,980,-4327,-5519,3985,4965,670239,210655,"14210,000","-0,388","14,824",N
I Q 2017,PLN,105560,4265,6128,4351,4151,8416,667879,217094,"14210,000","0,306","15,278",N
II Q 2017,PLN,10577,-126260,-130391,-107097,4047,-122213,578640,108068,"14210,000","-7,537","7,605",N
III Q 2017,PLN,37875,-61315,-66096,-75301,2942,-58373,530602,32804,"14210,000","-5,299","2,309",N
IV Q 2015,PLN,110160,3999,1486,961,2909,6908,548047,206448,"14210,000","0,068","14,528",N
I Q 2016,PLN,80715,7146,4622,4793,3842,10988,574389,211900,"14210,000","0,337","14,912",N
II Q 2016,PLN,122070,10358,3437,7687,4067,14425,630542,213068,"14210,000","0,541","14,994",N
III Q 2016,PLN,123310,3880,3022,1926,4035,7915,649023,215686,"14210,000","0,136","15,178",N
IV Q 2014,PLN,95757,8658,1948,2839,2879,11537,478840,185920,"14210,000","0,200","13,084",N
I Q 2015,PLN,87390,6371,7421,5747,3689,10060,496046,193857,"14210,000","0,404","13,642",N
II Q 2015,PLN,112803,12141,8234,6177,3754,15895,558389,194314,"14210,000","0,435","13,674",N
III Q 2015,PLN,101422,5454,1870,1343,3758,9212,529726,195588,"14210,000","0,095","13,764",N
IV Q 2013,PLN,76953,3088,1553,10502,2889,5977,421643,149819,"10000,000","1,050","14,982",N
I Q 2014,PLN,71384,6103,5200,3349,3159,9262,436912,153239,"14210,000","0,236","10,784",N
II Q 2014,PLN,78861,5595,4670,4268,3364,8959,408904,157800,"14210,000","0,300","11,105",N
III Q 2014,PLN,76359,6755,4466,1827,3067,9822,430423,159880,"14210,000","0,129","11,251",N
IV Q 2012,PLN,0,0,0,0,0,0,262961,80399,"10000,000","0,000","8,040",N
I Q 2013,PLN,59216,881,-117,1091,2577,3458,0,0,"10000,000","0,109","0,000",N
II Q 2013,PLN,72541,11431,7523,5077,2600,14031,322079,85925,"10000,000","0,508","8,593",N
III Q 2013,PLN,74680,8115,6500,3695,2667,10782,0,0,"10000,000","0,370","0,000",N
IV Q 2010,PLN,0,0,0,0,0,0,203380,60425,"10000,000","0,000","6,043",N
IV Q 2011,PLN,0,0,0,0,0,0,275179,72480,"10000,000","0,000","7,248",N
