kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
III Q 2022,PLN,763477,56340,55402,58736,8457,64797,1406361,761264,"15634,287","3,757","48,692",N
IV Q 2022,PLN,717695,62468,68920,61749,9123,71591,1374045,773359,"15634,287","3,950","49,466",N
I Q 2023,PLN,785935,45387,47209,40077,10220,55607,1426265,818335,"15634,287","2,563","52,342",N
II Q 2023,PLN,679249,13862,9349,-2205,10282,24144,1312235,662506,"15634,287","-0,141","42,375",N
III Q 2021,PLN,538372,36620,35937,28991,9206,45826,1077538,653672,"15576,673","1,861","41,965",N
IV Q 2021,PLN,594727,41201,39782,33505,8881,50082,1172616,685897,"15582,689","2,150","44,017",N
I Q 2022,PLN,838470,59492,64060,58646,8772,68264,1397189,745919,"15582,689","3,764","47,868",N
II Q 2022,PLN,946755,80297,76252,-5143,8517,88814,1458565,701738,"15582,689","-0,330","45,033",N
III Q 2020,PLN,249202,17779,17194,15872,7662,25441,801858,549178,"15479,493","1,025","35,478",N
IV Q 2020,PLN,330061,27929,28990,23462,7915,35844,878183,573836,"15479,493","1,516","37,071",N
I Q 2021,PLN,513987,56512,58284,50665,8451,64963,996347,630064,"15576,673","3,253","40,449",N
II Q 2021,PLN,539862,44389,46650,38454,9142,53531,1057158,623976,"15576,673","2,469","40,058",N
III Q 2019,PLN,309051,14678,13162,10133,7972,22650,784827,508241,"15479,493","0,655","32,833",N
IV Q 2019,PLN,300507,14648,15404,12145,8190,22838,765943,519792,"15479,493","0,785","33,579",N
I Q 2020,PLN,322093,18065,15150,11753,8017,26082,880447,531084,"15479,493","0,759","34,309",N
II Q 2020,PLN,160246,3010,4357,3959,7613,10623,747152,534038,"15479,493","0,256","34,500",N
III Q 2018,PLN,416309,21380,21444,20194,7616,28996,874411,528711,"15479,493","1,305","34,156",N
IV Q 2018,PLN,360305,14583,15823,3647,7796,22379,865757,533745,"15479,493","0,236","34,481",N
I Q 2019,PLN,406431,16318,16909,15022,8437,24755,859189,549196,"15479,493","0,970","35,479",N
II Q 2019,PLN,367820,17725,16638,13150,7479,25204,779762,498018,"15479,493","0,850","32,173",N
III Q 2017,PLN,350124,17175,17419,14802,7056,24231,783114,480793,"15479,493","0,956","31,060",N
IV Q 2017,PLN,370991,19688,18909,25311,7386,27074,841828,503811,"15479,493","1,635","32,547",N
I Q 2018,PLN,428343,22637,22882,25513,7559,30196,866428,529705,"15479,493","1,648","34,220",N
II Q 2018,PLN,450383,32241,30397,24992,7570,39811,920069,508698,"15479,493","1,615","32,863",N
III Q 2016,PLN,298961,18253,18831,15166,5826,24079,680609,421883,"15378,980","0,986","27,432",N
IV Q 2016,PLN,316886,18287,17866,14988,6924,25211,743353,479635,"15378,980","0,975","31,188",N
I Q 2017,PLN,377169,18635,17245,16580,6855,25490,782156,492889,"15378,980","1,078","32,050",N
II Q 2017,PLN,357956,13370,13943,13992,6808,20178,789013,465078,"15378,980","0,910","30,241",N
III Q 2015,PLN,351338,29175,29137,27723,5095,34270,557305,361171,"0,000",,,N
IV Q 2015,PLN,338123,19749,18828,15632,5202,24951,610960,421397,"0,000",,,N
I Q 2016,PLN,337928,30492,29416,28627,5285,35777,603727,409864,"0,000",,,N
II Q 2016,PLN,318061,25676,27707,31163,5172,30848,628083,398869,"0,000",,,N
III Q 2014,PLN,292287,14897,14216,14049,4863,19760,495556,306570,"15077,440","0,932","20,333",N
IV Q 2014,PLN,326409,17541,18040,16890,4851,22392,535873,324793,"15077,440","1,120","21,542",N
I Q 2015,PLN,385376,14358,8932,9822,4873,19231,579502,335941,"15077,440","0,651","22,281",N
II Q 2015,PLN,367049,23147,23343,21557,5010,28157,591364,332919,"0,000",,,N
III Q 2013,PLN,274184,12269,12431,12375,4166,16435,0,0,"15077,440","0,821","0,000",N
IV Q 2013,PLN,271629,14182,13817,12930,4784,18966,482941,285455,"15077,440","0,858","18,933",N
I Q 2014,PLN,311388,18011,17837,17203,4816,22827,492040,281660,"15077,440","1,141","18,681",N
II Q 2014,PLN,305214,8516,9438,10749,4835,13351,480228,292521,"15077,440","0,713","19,401",N
IV Q 2012,PLN,0,0,0,0,0,0,432505,249217,"15077,440","0,000","16,529",N
I Q 2013,PLN,244053,5226,5462,5748,3952,9178,0,0,"15077,440","0,381","0,000",N
I Q 2013,PLN,0,0,0,0,0,0,0,0,,,,N
II Q 2013,PLN,225419,5377,4745,4780,4042,9419,0,0,"15077,440","0,317","0,000",N
 Q 0000,,0,0,0,0,0,0,0,0,,,,N
IV Q 2011,,0,0,0,0,0,0,441252,214598,"15077,440","0,000","14,233",N
