kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,166557,74072,76268,57965,8820,82892,357139,178476,"156534,958","0,370","1,140",N
I Q 2023,PLN,152849,70335,71313,53594,9332,79667,452940,233863,"156534,958","0,342","1,494",N
II Q 2023,PLN,146181,59025,58684,43822,10539,69564,472012,278356,"156725,958","0,280","1,776",N
III Q 2023,PLN,115639,19433,26050,15328,11803,31236,518367,291558,"156725,958","0,098","1,860",N
IV Q 2021,PLN,116232,22312,21062,14845,5465,27777,266853,101940,"156249,998","0,095","0,652",N
I Q 2022,PLN,142281,61415,61857,44730,5795,67210,312441,149379,"156249,998","0,286","0,956",N
II Q 2022,PLN,120722,25804,27106,17234,6746,32550,325464,110941,"156534,958","0,110","0,709",N
III Q 2022,PLN,149658,63278,66075,48977,7598,70876,329452,119659,"156534,958","0,313","0,764",N
IV Q 2019,PLN,0,0,0,0,0,0,215183,60616,"156249,998","0,000","0,388",N
IV Q 2020,PLN,125145,53910,53684,41485,5956,59866,268462,94144,"156249,998","0,266","0,603",N
I Q 2021,PLN,124755,54118,56003,43930,5829,59947,184375,12225,"156249,998","0,281","0,078",N
III Q 2021,PLN,119267,45189,41143,29700,6702,51891,236107,82372,"156249,998","0,190","0,527",N
IV Q 2018,PLN,0,0,0,0,0,0,195603,70241,"156249,998","0,000","0,450",N
