kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,91508,31858,43807,37702,8932,40790,1182256,990780,"41972,000","0,898","23,606",N
I Q 2023,PLN,112275,26548,33565,26597,8350,34898,1341887,1020510,"41972,000","0,634","24,314",N
II Q 2023,PLN,110664,35606,54504,44978,8380,43986,1290944,953037,"41972,000","1,072","22,706",N
III Q 2023,PLN,106084,32673,47747,39687,6981,39654,1196599,994559,"41972,000","0,946","23,696",N
IV Q 2021,PLN,107511,45979,49304,41357,9176,55155,1410688,967211,"41972,000","0,985","23,044",N
I Q 2022,PLN,110242,40948,46591,38055,9797,50745,1355652,1001100,"41972,000","0,907","23,852",N
II Q 2022,PLN,99072,37304,47048,38060,9454,46758,1365058,921254,"41972,000","0,907","21,949",N
III Q 2022,PLN,88443,20482,37397,31139,8644,29126,1278016,952407,"41972,000","0,742","22,691",N
IV Q 2020,PLN,116333,56588,59401,47577,8757,65345,1365472,917512,"41972,000","1,134","21,860",N
I Q 2021,PLN,111540,45107,47116,38855,8789,53896,1472149,963264,"41972,000","0,926","22,950",N
II Q 2021,PLN,98134,49160,54090,45234,8947,58107,1443885,896520,"41972,000","1,078","21,360",N
III Q 2021,PLN,90623,39932,43482,35996,8333,48265,1333880,931622,"41972,000","0,858","22,196",N
IV Q 2019,PLN,80268,31734,17640,11192,9563,41297,1256817,872881,"41972,000","0,267","20,797",N
I Q 2020,PLN,97201,40289,37447,29260,9815,50104,1328050,900965,"41972,000","0,697","21,466",N
II Q 2020,PLN,101367,54130,54046,43488,9081,63211,1382168,845024,"41972,000","1,036","20,133",N
III Q 2020,PLN,88983,38314,39133,31928,8566,46880,1313057,877593,"41972,000","0,761","20,909",N
IV Q 2018,PLN,88455,44790,46643,37134,7907,52697,1147205,795946,"41972,000","0,885","18,964",N
I Q 2019,PLN,84156,29379,30348,24452,9186,38565,1330982,914032,"41972,000","0,583","21,777",N
II Q 2019,PLN,89140,48169,51903,42552,9418,57587,1357808,823359,"41972,000","1,014","19,617",N
III Q 2019,PLN,82517,47020,49945,41124,8919,55939,1230944,861246,"41972,000","0,980","20,520",N
