kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,15408,-6093,-6435,-5331,273,-5820,99538,79199,"6118,550","-0,871","12,944",N
I Q 2023,PLN,18125,-1037,-773,-637,194,-843,96949,78562,"6118,550","-0,104","12,840",N
II Q 2023,PLN,13764,-1693,-1522,-1265,192,-1501,95313,77297,"6118,550","-0,207","12,633",N
III Q 2023,PLN,14404,-5098,-4731,-3827,185,-4913,86503,73470,"6118,550","-0,625","12,008",N
IV Q 2021,PLN,29368,1287,496,129,313,1600,117025,82858,"6118,550","0,021","13,542",N
I Q 2022,PLN,51764,10195,10228,8315,284,10479,130422,91173,"6118,550","1,359","14,901",N
II Q 2022,PLN,23035,4711,5022,4107,289,5000,117421,86102,"6118,550","0,671","14,072",N
III Q 2022,PLN,21973,-1815,-2016,-1572,286,-1529,121673,84530,"6118,550","-0,257","13,815",N
IV Q 2020,PLN,29015,1327,1536,1333,342,1669,89183,63160,"6118,550","0,218","10,323",N
I Q 2021,PLN,33283,5578,5413,4374,344,5922,106503,67534,"6118,550","0,715","11,038",N
II Q 2021,PLN,56301,12460,12719,10291,323,12783,127700,75990,"6118,550","1,682","12,420",N
III Q 2021,PLN,38819,8181,7839,6740,320,8501,127339,82730,"6118,550","1,102","13,521",N
IV Q 2019,PLN,24339,-1643,-1476,-1443,435,-1208,84135,60201,"6118,550","-0,236","9,839",N
I Q 2020,PLN,30643,-1126,-1137,-470,362,-764,93797,59729,"6118,550","-0,077","9,762",N
II Q 2020,PLN,26142,1420,1634,1659,349,1769,90796,61381,"6118,550","0,271","10,032",N
III Q 2020,PLN,29614,535,531,437,373,908,98488,61818,"6118,550","0,071","10,103",N
IV Q 2018,PLN,34987,5,-139,-163,434,439,92292,54280,"6118,550","-0,027","8,871",N
I Q 2019,PLN,28754,-1022,-1150,-1225,468,-554,87061,53055,"6118,550","-0,200","8,671",N
II Q 2019,PLN,29320,-1027,-1158,-1128,463,-564,76742,51616,"6118,550","-0,184","8,436",N
III Q 2019,PLN,41024,-556,-634,-620,456,-100,97872,50996,"6118,550","-0,101","8,335",N
IV Q 2017,PLN,35221,196,-81,37,372,568,83087,54244,"6118,550","0,006","8,865",N
I Q 2018,PLN,40211,952,862,712,452,1404,95422,54955,"6118,550","0,116","8,982",N
II Q 2018,PLN,33062,-1160,-1215,-1022,476,-684,92874,53750,"6118,550","-0,167","8,785",N
III Q 2018,PLN,45464,611,667,693,494,1105,96548,54443,"6118,550","0,113","8,898",N
IV Q 2016,PLN,25242,-7527,-8103,-7592,2313,-5214,67573,45212,"6118,550","-1,241","7,389",N
I Q 2017,PLN,28132,641,474,497,607,1248,76274,45710,"6118,550","0,081","7,471",N
