kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
II Q 2004,PLN,109173,6568,1270,613,2513,9081,426576,209363,"3480000,000","0,000","0,060",N
III Q 2004,PLN,110675,-103240,-105568,3726,2608,-100632,0,0,"3480000,000","0,001","0,000",N
IV Q 2002,PLN,134507,3311,806,1864,2859,6170,395776,148368,"3480000,000","0,001","0,043",N
I Q 2003,PLN,86162,1047,2882,1892,2519,3566,395088,150260,"3480000,000","0,001","0,043",N
II Q 2003,PLN,127483,3336,5039,1652,2561,5897,383239,151239,"3480000,000","0,000","0,043",N
III Q 2003,PLN,118797,4348,2429,313,2430,6778,392108,151857,"3480000,000","0,000","0,044",N
IV Q 2001,PLN,148163,7358,6318,12891,3203,10561,353898,138094,"3480000,000","0,004","0,040",N
I Q 2002,PLN,108166,2787,1229,1696,2974,5761,356065,139790,"3480000,000","0,000","0,040",N
II Q 2002,PLN,162277,6859,7206,3250,3199,10058,380186,144240,"3480000,000","0,001","0,041",N
III Q 2002,PLN,152267,2340,2011,2264,3099,5439,402393,146504,"3480000,000","0,001","0,042",N
IV Q 2000,PLN,0,0,0,0,0,0,383988,146136,"3480000,000","0,000","0,042",N
I Q 2001,PLN,70944,2347,4854,2141,3307,5654,365502,150801,"3480000,000","0,001","0,043",N
II Q 2001,PLN,82288,-18227,-18763,-19722,3204,-15023,350856,128176,"3480000,000","-0,006","0,037",N
III Q 2001,PLN,114199,11605,8449,3639,3183,14788,337449,124697,"3480000,000","0,001","0,036",N
IV Q 1998,PLN,0,0,0,0,0,0,337890,141516,"0,000",,,N
II Q 1999,PLN,0,0,0,0,0,0,351369,142310,"0,000",,,N
IV Q 1999,PLN,0,0,0,0,0,0,374264,138805,"3480000,000","0,000","0,040",N
II Q 2000,PLN,0,0,0,0,0,0,367938,141987,"3480000,000","0,000","0,041",N
 Q 0000,PLN,105620,6317,1209,528,116,6433,351813,155474,"17400,000","0,030","8,935",N
II Q 1998,,0,0,0,0,0,0,348235,133692,"0,000",,,N
