kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2015,PLN,10666,-2424,-2565,-2135,1034,-1390,49475,14588,"7284,500","-0,293","2,003",N
I Q 2016,PLN,12695,-976,-1258,-1329,1633,657,50543,13267,"7284,500","-0,182","1,821",N
II Q 2016,PLN,21468,4152,3781,2127,1778,5930,55569,15391,"7334,500","0,290","2,098",N
III Q 2016,PLN,23769,2767,2381,1310,2010,4777,57740,16930,"7334,500","0,179","2,308",N
IV Q 2014,PLN,11729,-1454,-1863,-1337,738,-716,58864,24592,"7284,500","-0,184","3,376",N
I Q 2015,PLN,5063,-4569,-4850,-4291,1471,-3098,61127,19788,"7284,500","-0,589","2,716",N
II Q 2015,PLN,15360,-2608,-3091,-2665,1655,-953,58550,17159,"7284,500","-0,366","2,356",N
III Q 2015,PLN,11889,-471,-846,-1137,1823,1352,50123,16433,"7284,500","-0,156","2,256",N
IV Q 2013,PLN,14316,-4724,-6294,-6604,289,-4435,45840,24385,"7284,500","-0,907","3,348",N
I Q 2014,PLN,7176,381,98,152,655,1036,60490,25366,"7284,500","0,021","3,482",N
II Q 2014,PLN,11379,430,-39,-1031,656,1086,60002,23918,"7284,500","-0,142","3,283",N
III Q 2014,PLN,20150,3358,2852,1512,698,4056,67759,25960,"7284,500","0,208","3,564",N
IV Q 2012,PLN,15821,1217,1630,1123,212,1429,55985,32129,"7284,500","0,154","4,411",N
I Q 2013,PLN,9137,298,205,358,267,565,54601,32634,"7284,500","0,049","4,480",N
II Q 2013,PLN,8750,-436,-477,-857,272,-164,52864,31454,"7284,500","-0,118","4,318",N
III Q 2013,PLN,9156,-370,-424,-473,298,-72,59791,30936,"7284,500","-0,065","4,247",N
IV Q 2011,PLN,23597,1634,1584,1263,187,1821,51930,31167,"7284,500","0,173","4,279",N
I Q 2012,PLN,7836,-1777,-1780,-1401,189,-1588,45712,29814,"7284,500","-0,192","4,093",N
II Q 2012,PLN,23065,2240,2181,1337,190,2430,54032,31036,"7284,500","0,184","4,261",N
III Q 2012,PLN,12808,-375,-384,-127,194,-181,50921,30867,"7284,500","-0,017","4,237",N
IV Q 2010,PLN,21443,561,567,410,-1017,-456,48649,32014,"7284,500","0,056","4,395",N
I Q 2011,PLN,9443,-2085,-2085,-2303,171,-1914,43464,29728,"7284,500","-0,316","4,081",N
II Q 2011,PLN,15152,-440,-464,-192,175,-265,47139,29456,"7284,500","-0,026","4,044",N
III Q 2011,PLN,16454,589,571,313,197,786,0,0,"7284,500","0,043","0,000",N
IV Q 2009,PLN,15884,143,228,395,104,247,43488,30197,"7284,500","0,054","4,145",N
I Q 2010,PLN,10420,-238,-208,115,131,-107,40914,30667,"7284,500","0,016","4,210",N
II Q 2010,PLN,15496,100,187,59,136,236,43416,30673,"7284,500","0,008","4,211",N
III Q 2010,PLN,14100,634,606,447,154,788,0,0,"7284,500","0,061","0,000",N
IV Q 2008,PLN,18214,4332,4794,3817,33,4365,38623,28748,"7284,500","0,524","3,946",N
I Q 2009,PLN,4770,-1846,-1669,-1693,73,-1773,37044,26129,"7284,500","-0,232","3,587",N
II Q 2009,PLN,9125,22,206,398,110,132,37620,27251,"7284,500","0,055","3,741",N
III Q 2009,PLN,12151,1981,2180,1789,113,2094,0,0,"7284,500","0,246","0,000",N
III Q 2008,PLN,10472,1595,595,461,66,1661,0,0,"7284,500","0,063","0,000",N
