kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
III Q 2022,PLN,4777,2328,16300,15646,18,2346,186487,83085,"8966,185","1,745","9,266",N
IV Q 2022,PLN,-14771,29652,33370,-2469,-67,29585,115526,81129,"8966,185","-0,275","9,048",N
I Q 2023,PLN,2545,-4062,1489,6136,0,-4062,57566,43213,"8966,185","0,684","4,820",N
II Q 2023,PLN,25,-4535,-1762,-2066,0,-4535,43297,41080,"8966,185","-0,230","4,582",N
III Q 2021,PLN,4477,6640,3149,2544,26,6666,267493,135941,"26371,131","0,096","5,155",N
IV Q 2021,PLN,-12756,-11129,47,8699,22,-11107,275322,144663,"26371,131","0,330","5,486",N
I Q 2022,PLN,323,-1528,4412,6152,22,-1506,281923,150710,"8966,185","0,686","16,809",N
II Q 2022,PLN,266,2860,-214,-32619,21,2881,250024,117957,"8966,185","-3,638","13,156",N
III Q 2020,PLN,4548,1232,2691,2653,38,1270,430398,259463,"26371,131","0,101","9,839",N
IV Q 2020,PLN,4407,7861,22684,25590,0,7861,472346,285048,"26371,131","0,970","10,809",N
I Q 2021,PLN,4826,4234,21662,21115,30,4264,463534,306088,"26371,131","0,801","11,607",N
II Q 2021,PLN,4886,-3257,-1382,-1185,43,-3214,433364,305248,"26371,131","-0,045","11,575",N
III Q 2019,PLN,34719,36941,33545,28575,56,36997,529558,350485,"26371,131","1,084","13,290",N
IV Q 2019,PLN,2147,-25182,-7275,-6809,46,-25136,526585,343858,"26371,131","-0,258","13,039",N
I Q 2020,PLN,4903,6237,790,-451,43,6280,518306,339613,"26371,131","-0,017","12,878",N
II Q 2020,PLN,4701,4531,1631,-7551,38,4569,421557,257016,"26371,131","-0,286","9,746",N
III Q 2018,PLN,4457,14371,15386,15208,54,14425,597166,343012,"0,000",,,N
IV Q 2018,PLN,4509,-25378,-27022,-16128,58,-25320,582768,326879,"0,000",,,N
I Q 2019,PLN,4875,5600,4888,9694,0,5600,536709,293577,"26371,131","0,368","11,133",N
II Q 2019,PLN,5093,30640,30674,34381,0,30640,563637,322063,"26371,131","1,304","12,213",N
III Q 2017,PLN,4791,8602,4051,3021,61,8663,741604,485763,"0,000",,,N
IV Q 2017,PLN,4801,14984,16935,3187,58,15042,761000,471719,"0,000",,,N
I Q 2018,PLN,7494,13570,11791,10755,0,13570,743573,482460,"0,000",,,N
II Q 2018,PLN,5025,6795,2138,7726,0,6795,603220,347235,"0,000",,,N
III Q 2016,PLN,4925,-4762,-3382,-3168,75,-4687,706715,443907,"32863,203","-0,096","13,508",N
