kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2006,PLN,50969,4553,3989,3866,1394,5947,174413,108241,"11000,000","0,351","9,840",N
I Q 2007,PLN,52927,6319,6605,5831,1477,7796,176071,114783,"11209,650","0,520","10,240",N
II Q 2007,PLN,55993,5745,5180,5093,1636,7381,0,0,"11209,650","0,454","0,000",N
III Q 2007,PLN,68557,11997,10417,9054,2199,14196,0,0,"11209,650","0,808","0,000",N
IV Q 2005,PLN,53227,3745,5152,4195,1219,4964,115746,86090,"11000,000","0,381","7,826",N
I Q 2006,PLN,38739,4792,5759,4816,1162,5954,141946,91647,"11000,000","0,438","8,332",N
II Q 2006,PLN,40173,5871,4423,3687,1274,7145,153687,92449,"11000,000","0,335","8,404",N
III Q 2006,PLN,56066,9786,10787,9710,1846,11632,0,0,"11000,000","0,883","0,000",N
IV Q 2004,PLN,24386,2694,2275,1755,1197,3891,54724,41641,"10000,000","0,176","4,164",N
I Q 2005,PLN,23706,3806,3536,2914,1181,4987,55830,42556,"10000,000","0,291","4,256",N
II Q 2005,PLN,34149,7156,8031,6886,296,7452,92673,52465,"11000,000","0,626","4,770",N
III Q 2005,PLN,47472,8748,8168,6460,943,9691,0,0,"11000,000","0,587","0,000",N
II Q 2004,PLN,0,0,0,0,0,0,47510,37097,"10000,000","0,000","3,710",N
