kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,15439,1555,1730,-1042,2332,3887,179261,140813,"182943,015","-0,006","0,770",N
I Q 2023,PLN,9838,-589,-773,-740,1803,1214,198417,140542,"182943,015","-0,004","0,768",N
II Q 2023,PLN,12403,-3416,-2660,-2830,2393,-1023,220562,139494,"182943,015","-0,015","0,762",N
III Q 2023,PLN,36880,2325,-1537,-1559,7313,9638,267363,140827,"182943,015","-0,009","0,770",N
IV Q 2021,PLN,23646,8908,9235,10379,2669,11577,152112,133405,"182943,015","0,057","0,729",N
I Q 2022,PLN,12911,4191,5049,4022,2086,6277,157937,137771,"182943,015","0,022","0,753",N
II Q 2022,PLN,17550,6817,8472,9157,2209,9026,166533,146874,"182943,015","0,050","0,803",N
III Q 2022,PLN,10794,-4744,-3865,-3941,1630,-3114,169179,141021,"182943,015","-0,022","0,771",N
IV Q 2020,PLN,11229,2547,2273,1860,4413,6960,110287,96375,"182943,015","0,010","0,527",N
I Q 2021,PLN,9521,2505,3477,2708,3791,6296,111760,98950,"182943,015","0,015","0,541",N
II Q 2021,PLN,39703,14811,14161,10884,8452,23263,129141,109920,"182943,015","0,059","0,601",N
III Q 2021,PLN,32658,14043,15946,12837,5267,19310,150272,122700,"182943,015","0,070","0,671",N
IV Q 2019,PLN,35882,11779,11231,8135,11757,23536,97100,60318,"161943,015","0,050","0,372",N
I Q 2020,PLN,12304,728,2251,1499,4865,5593,91903,61530,"161943,015","0,009","0,380",N
II Q 2020,PLN,14733,4446,3541,3241,6665,11111,89521,67908,"161943,015","0,020","0,419",N
III Q 2020,PLN,7744,1008,467,340,3157,4165,102592,94473,"182943,015","0,002","0,516",N
IV Q 2018,PLN,4324,-13687,-13320,-10812,2358,-11329,79694,53870,"151109,990","-0,072","0,356",N
I Q 2019,PLN,4283,-1976,-1952,-1952,3060,1084,87859,51927,"151109,990","-0,013","0,344",N
II Q 2019,PLN,2881,-5848,-6144,-6144,2732,-3116,105056,68059,"151109,990","-0,041","0,450",N
III Q 2019,PLN,4432,-2908,-2916,-2916,1918,-990,89704,52565,"161943,015","-0,018","0,325",N
IV Q 2017,PLN,12166,3232,3100,208,3706,6938,107132,89427,"151069,990","0,001","0,592",N
I Q 2018,PLN,7712,1234,956,582,2321,3555,103652,89980,"151109,990","0,004","0,595",N
II Q 2018,PLN,5467,-8264,-7652,-10536,4257,-4007,93431,79776,"151109,990","-0,070","0,528",N
III Q 2018,PLN,4482,-1661,-1931,-1927,2570,909,84670,65330,"151109,990","-0,013","0,432",N
IV Q 2016,PLN,6498,-9422,-9032,-10786,9200,-222,117842,83643,"150149,990","-0,072","0,557",N
I Q 2017,PLN,3281,-5513,-6436,-5916,97,-5416,124434,77709,"150149,990","-0,039","0,518",N
II Q 2017,PLN,69897,9640,8709,7405,19305,28945,115922,85395,"150699,990","0,049","0,567",N
III Q 2017,PLN,17685,5354,5751,3757,2088,7442,111855,89140,"150849,990","0,025","0,591",N
IV Q 2015,PLN,13477,344,220,-431,2922,3266,90678,75227,"139149,990","-0,003","0,541",N
I Q 2016,PLN,7724,-1081,-1011,-1502,3188,2107,96371,73695,"139149,990","-0,011","0,530",N
II Q 2016,PLN,3794,-1475,-993,-1157,1461,-14,93530,72497,"139149,990","-0,008","0,521",N
III Q 2016,PLN,6215,-2370,-2799,-2795,1627,-743,97455,69647,"139149,990","-0,020","0,501",N
IV Q 2014,PLN,81126,22763,22692,22353,20761,43524,99258,83041,"139149,990","0,161","0,597",N
I Q 2015,PLN,25019,-9001,-8065,-7860,10774,1773,92835,83110,"139149,990","-0,056","0,597",N
II Q 2015,PLN,3502,-4170,-4258,-2827,-5765,-9935,92474,80256,"139149,990","-0,020","0,577",N
III Q 2015,PLN,4086,-4567,-4560,-4637,2843,-1724,85243,75620,"139149,990","-0,033","0,543",N
IV Q 2013,PLN,5738,-15576,-16002,-13388,5880,-9696,97997,80547,"126500,000","-0,106","0,637",N
I Q 2014,PLN,6673,-1460,-1540,-1455,2065,605,95620,79073,"139149,990","-0,010","0,568",N
II Q 2014,PLN,19139,-11805,-11954,-11929,16421,4616,92768,67334,"139149,990","-0,086","0,484",N
III Q 2014,PLN,2084,-7086,-6882,-6882,3011,-4075,89474,60447,"139149,990","-0,049","0,434",N
IV Q 2012,PLN,13148,-14596,-14932,-12321,556,-14040,72457,39657,"126500,000","-0,097","0,313",N
I Q 2013,PLN,79395,30898,30432,24201,6653,37551,128049,63563,"126500,000","0,191","0,502",N
II Q 2013,PLN,12953,1490,1006,20460,2218,3708,100440,83532,"126500,000","0,162","0,660",N
III Q 2013,PLN,9204,-1053,-1397,-1559,1999,946,103540,82698,"126500,000","-0,012","0,654",N
