kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
I Q 2007,PLN,135602,6863,15921,10204,5134,11997,1295587,713148,"671500,000","0,015","1,062",N
II Q 2007,PLN,318884,35765,39446,30642,7605,43370,1712609,705188,"671500,000","0,046","1,050",N
III Q 2007,PLN,360242,32994,29184,20768,7078,40072,0,0,"671500,000","0,031","0,000",N
IV Q 2005,PLN,169014,19765,15230,12599,2868,22633,666270,177637,"526500,000","0,024","0,337",N
I Q 2006,PLN,76664,6673,3162,2212,3313,9986,843122,309355,"601500,000","0,004","0,514",N
II Q 2006,PLN,139865,11022,12558,8148,3798,14820,855883,320391,"601500,000","0,014","0,533",N
III Q 2006,PLN,205430,29755,27369,19739,4067,33822,0,0,"601500,000","0,033","0,000",N
IV Q 2004,PLN,95211,6469,5733,3296,2158,8627,305796,142551,"526500,000","0,006","0,271",N
I Q 2005,PLN,38494,2049,1353,999,1936,3985,276133,143565,"526500,000","0,002","0,273",N
II Q 2005,PLN,84788,6597,6139,4840,1683,8280,333798,151328,"526500,000","0,009","0,287",N
III Q 2005,PLN,116243,13574,22615,17638,2347,15921,0,0,"526500,000","0,034","0,000",N
IV Q 2003,PLN,87869,13364,6412,4819,1878,15242,166007,32510,"360000,000","0,013","0,090",N
I Q 2004,PLN,16777,950,259,-2143,1591,2541,162353,32993,"360000,000","-0,006","0,092",N
II Q 2004,PLN,43791,4169,3181,2796,1429,5598,269346,127599,"360000,000","0,008","0,354",N
III Q 2004,PLN,60308,8417,8602,7428,1510,9927,0,0,"526500,000","0,014","0,000",N
 Q 0000,PLN,95255,11193,10325,7747,1,11194,309020,142371,"10530,000","0,736","13,521",N
IV Q 2001,PLN,0,0,0,0,0,0,82546,20296,"360000,000","0,000","0,056",N
IV Q 2002,PLN,0,0,0,0,0,0,183893,23378,"360000,000","0,000","0,065",N
III Q 2003,,51920,3331,11833,9717,2067,5398,139747,29690,"360000,000","0,027","0,082",N
