kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2021,AUD,0,0,0,0,0,0,12792,9955,"228333,095","0,000","0,044",N
II Q 2022,AUD,0,0,0,0,0,0,15687,11812,"228333,095","0,000","0,052",N
IV Q 2022,AUD,0,0,0,0,0,0,14041,10330,"228333,095","0,000","0,045",N
II Q 2023,AUD,0,0,0,0,0,0,17939,15722,"267674,439","0,000","0,059",N
IV Q 2019,AUD,0,0,0,0,0,0,7902,4826,"212275,089","0,000","0,023",N
II Q 2020,AUD,0,0,0,0,0,0,6636,3999,"212275,089","0,000","0,019",N
IV Q 2020,AUD,0,0,0,0,0,0,8807,7035,"228333,095","0,000","0,031",N
II Q 2021,AUD,0,0,0,0,0,0,8114,5684,"228333,095","0,000","0,025",N
IV Q 2017,AUD,0,0,0,0,0,0,21282,10635,"167498,696","0,000","0,063",N
II Q 2018,AUD,0,0,0,0,0,0,16996,12446,"212275,089","0,000","0,059",N
IV Q 2018,AUD,0,0,0,0,0,0,14522,10038,"212275,089","0,000","0,047",N
II Q 2019,AUD,0,0,0,0,0,0,9827,7309,"212275,089","0,000","0,034",N
IV Q 2015,AUD,0,0,0,0,0,0,18623,17624,"148352,432","0,000","0,119",N
II Q 2016,AUD,0,0,0,0,0,0,18957,17816,"148352,432","0,000","0,120",N
IV Q 2016,AUD,0,0,0,0,0,0,20562,12492,"148352,432","0,000","0,084",N
II Q 2017,AUD,0,0,0,0,0,0,23305,13095,"148352,432","0,000","0,088",N
II Q 2013,AUD,0,0,0,0,0,0,13814,13013,"148352,432","0,000","0,088",N
II Q 2014,AUD,0,0,0,0,0,0,22369,21332,"148352,432","0,000","0,144",N
IV Q 2014,AUD,0,0,0,0,0,0,12967,11094,"148352,432","0,000","0,075",N
II Q 2015,AUD,0,0,0,0,0,0,10432,9399,"148352,432","0,000","0,063",N
II Q 2011,AUD,0,0,0,0,0,0,19360,19236,"148352,432","0,000","0,130",N
II Q 2012,AUD,0,0,0,0,0,0,24339,24276,"148352,432","0,000","0,164",N
