kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,180192,46975,55947,46435,9832,56807,727162,154281,"13098,780","3,545","11,778",N
I Q 2023,PLN,195079,57829,104837,89471,10180,68009,747480,243780,"13098,780","6,830","18,611",N
II Q 2023,PLN,156528,51538,43387,35005,11234,62772,737002,195656,"13098,780","2,672","14,937",N
III Q 2023,PLN,137055,28378,24738,19999,11025,39403,706691,215621,"13098,780","1,527","16,461",N
IV Q 2021,PLN,71813,16569,-9082,-6322,11178,27747,639341,4529,"11998,780","-0,527","0,377",N
I Q 2022,PLN,69055,11149,5496,5861,9884,21033,631965,21388,"13098,780","0,447","1,633",N
II Q 2022,PLN,78772,11941,28556,27689,9943,21884,641528,49067,"13098,780","2,114","3,746",N
III Q 2022,PLN,127268,35351,63715,58780,9831,45182,697740,107812,"13098,780","4,487","8,231",N
IV Q 2020,PLN,220880,-45492,-60234,-61193,18992,-26500,868843,-101750,"11998,780","-5,100","-8,480",N
I Q 2021,PLN,219226,20217,48749,47242,12711,32928,826514,-51764,"11998,780","3,937","-4,314",N
II Q 2021,PLN,241300,18374,10498,9423,11881,30255,825014,-42671,"11998,780","0,785","-3,556",N
III Q 2021,PLN,258709,62756,55238,54116,11449,74205,845122,11523,"11998,780","4,510","0,960",N
IV Q 2019,PLN,226260,-58861,-82614,-75320,31168,-27693,1947948,5332,"11998,780","-6,277","0,444",N
I Q 2020,PLN,207243,-6171,-41644,-37421,26347,20176,1959141,-21357,"11998,780","-3,119","-1,780",N
II Q 2020,PLN,214226,-10216,-18278,-13021,23962,13746,1906835,-36057,"11998,780","-1,085","-3,005",N
III Q 2020,PLN,211007,21299,6623,5177,22196,43495,1649111,-35024,"11998,780","0,431","-2,919",N
IV Q 2018,PLN,258351,-49918,-65371,-71622,16686,-33232,1283631,38268,"11998,780","-5,969","3,189",N
I Q 2019,PLN,245686,2925,-4938,-4877,28113,31038,1879374,33257,"11998,780","-0,406","2,772",N
II Q 2019,PLN,260560,5227,-13766,-11722,28557,33784,1864242,99551,"11998,780","-0,977","8,297",N
III Q 2019,PLN,252459,5258,-9861,-12361,28498,33756,1838469,91563,"11998,780","-1,030","7,631",N
