kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,181863,-7719,-7889,-9369,10616,2897,484524,219810,"7568,932","-1,238","29,041",N
I Q 2023,PLN,165281,9623,8750,6474,9297,18920,474794,226285,"7568,932","0,855","29,897",N
II Q 2023,PLN,182415,11141,11676,9359,9164,20305,477320,208276,"7568,932","1,237","27,517",N
III Q 2023,PLN,195618,13777,11492,9191,10022,23799,463405,217467,"6841,807","1,343","31,785",N
IV Q 2021,PLN,181368,4157,2349,3252,8500,12657,447665,163214,"7568,932","0,430","21,564",N
I Q 2022,PLN,158084,8554,98078,78145,7218,15772,496242,244043,"7568,932","10,324","32,243",N
II Q 2022,PLN,171229,12032,11522,9397,7879,19911,465219,213259,"7568,932","1,242","28,176",N
III Q 2022,PLN,177833,12387,11006,8810,9877,22264,460105,222069,"7568,932","1,164","29,340",N
IV Q 2020,PLN,89982,852,874,3186,6884,7736,396861,147455,"7989,984","0,399","18,455",N
I Q 2021,PLN,128985,5627,4269,4487,7354,12981,393723,151942,"7568,932","0,593","20,074",N
II Q 2021,PLN,136556,6072,7549,7456,7389,13461,401797,158942,"7568,932","0,985","20,999",N
III Q 2021,PLN,158184,8788,6160,5318,7927,16715,417981,148627,"7568,932","0,703","19,636",N
IV Q 2019,PLN,149874,556,21478,16233,7527,8083,384233,153149,"7989,984","2,032","19,168",N
I Q 2020,PLN,118223,1790,209,-899,7329,9119,369408,152250,"7989,984","-0,113","19,055",N
II Q 2020,PLN,117810,7653,6044,4788,7261,14914,374828,157038,"7989,984","0,599","19,654",N
III Q 2020,PLN,125436,7943,6948,4791,7205,15148,369938,144269,"7989,984","0,600","18,056",N
IV Q 2018,PLN,165368,7018,5554,5186,2278,9296,355093,141021,"7989,984","0,649","17,650",N
I Q 2019,PLN,134709,2990,693,1073,8127,11117,449651,142094,"7989,984","0,134","17,784",N
II Q 2019,PLN,147098,5204,2895,3169,8180,13384,445801,145262,"7989,984","0,397","18,181",N
