kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,16917,-6,-113,-12124,288,282,47561,33260,"2045,671","-5,927","16,259",N
I Q 2023,PLN,14875,-3535,-3684,-6034,666,-2869,39632,26123,"2045,671","-2,950","12,770",N
II Q 2023,PLN,13568,-4573,-4718,-1896,349,-4224,37151,23524,"2045,671","-0,927","11,499",N
III Q 2023,PLN,13987,-895,-977,-705,350,-545,36521,22835,"2045,671","-0,345","11,163",N
IV Q 2021,PLN,3484,-765,-104,688,439,-326,52425,39261,"1945,403","0,354","20,181",N
I Q 2022,PLN,14901,326,1109,1767,695,1021,57278,43423,"2005,403","0,881","21,653",N
II Q 2022,PLN,19303,-49,-355,-506,839,790,57550,43615,"2045,671","-0,247","21,321",N
III Q 2022,PLN,18058,532,960,365,784,1316,58506,44055,"2045,671","0,178","21,536",N
IV Q 2020,PLN,14213,3301,3240,2703,300,3601,31886,21098,"1811,377","1,492","11,647",N
I Q 2021,PLN,14397,2061,1991,1639,388,2449,34072,23141,"1811,377","0,905","12,775",N
II Q 2021,PLN,13810,1036,872,816,379,1415,34562,23825,"1811,377","0,450","13,153",N
III Q 2021,PLN,15776,1534,1585,1279,426,1960,44412,29228,"1811,377","0,706","16,136",N
IV Q 2019,PLN,12317,1342,1176,1226,0,1342,22937,13383,"1811,377","0,677","7,388",N
I Q 2020,PLN,10656,568,594,445,263,831,0,0,"1811,377","0,246","0,000",N
II Q 2020,PLN,10931,2418,2438,1889,274,2692,0,0,"1811,377","1,043","0,000",N
III Q 2020,PLN,10311,1460,1388,863,280,1740,0,0,"1811,377","0,476","0,000",N
IV Q 2017,PLN,0,0,0,0,0,0,7108,4360,"1811,377","0,000","2,407",N
IV Q 2018,PLN,0,0,0,0,0,0,13746,9928,"1811,377","0,000","5,481",N
