kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,3429600,395200,222900,159500,628800,1024000,32306600,15270300,"639546,016","0,249","23,877",N
I Q 2023,PLN,3199300,298700,84100,64500,613800,912500,32810600,15325000,"639546,016","0,101","23,962",N
II Q 2023,PLN,3289800,329800,40200,-7300,636000,965800,34698600,15301000,"639546,016","-0,011","23,925",N
III Q 2023,PLN,3455700,510900,171100,120800,658100,1169000,36772300,15355200,"639546,016","0,189","24,010",N
IV Q 2021,PLN,3265000,419800,428900,337500,625900,1045700,32237000,15395600,"639546,016","0,528","24,073",N
I Q 2022,PLN,2986700,320300,265100,214900,596100,916400,31895200,15621400,"639546,016","0,336","24,426",N
II Q 2022,PLN,3228100,425800,325000,288900,640700,1066500,31814000,14884700,"639546,016","0,452","23,274",N
III Q 2022,PLN,3270900,500900,297300,236700,632000,1132900,31686200,15128300,"639546,016","0,370","23,655",N
IV Q 2020,PLN,3248200,524000,402000,324900,749500,1273500,33115000,14432800,"639546,016","0,508","22,567",N
I Q 2021,PLN,2987400,561500,498500,389600,658000,1219500,32954500,14718400,"639546,016","0,609","23,014",N
II Q 2021,PLN,3159700,683700,656000,539300,587800,1271500,32922300,14472500,"639546,016","0,843","22,629",N
III Q 2021,PLN,3031900,4131400,4082700,3142400,590300,4721700,35967400,17510800,"639546,016","4,913","27,380",N
IV Q 2019,PLN,3069100,494300,431600,313800,700100,1194400,32589600,13811300,"639546,016","0,491","21,595",N
I Q 2020,PLN,2848500,462200,250500,182400,689600,1151800,32658700,13987400,"639546,016","0,285","21,871",N
II Q 2020,PLN,2862700,394100,363000,288400,687200,1081300,32622800,14290500,"639546,016","0,451","22,345",N
III Q 2020,PLN,3003500,505900,426600,345900,699000,1204900,32814100,13996700,"639546,016","0,541","21,885",N
IV Q 2018,PLN,3002000,419400,307600,70900,758400,1177800,30696800,13227000,"639546,016","0,111","20,682",N
I Q 2019,PLN,2791600,491200,374600,291900,670400,1161600,31463800,13519000,"639546,016","0,456","21,138",N
II Q 2019,PLN,2923000,522500,355400,263600,692700,1215200,31359200,13268000,"639546,016","0,412","20,746",N
III Q 2019,PLN,2892400,459000,306000,231300,710100,1169100,31277700,13499400,"639546,016","0,362","21,108",N
IV Q 2017,PLN,2579200,437900,354400,167100,497300,935200,27756000,12074200,"639546,016","0,261","18,879",N
I Q 2018,PLN,2345900,435500,364700,300800,500200,935700,27894400,12871000,"639546,016","0,470","20,125",N
II Q 2018,PLN,2603200,475600,330700,235800,528900,1004500,29751600,12899700,"639546,016","0,369","20,170",N
III Q 2018,PLN,2735000,396500,303100,226100,520200,916700,30395300,13126000,"639546,016","0,354","20,524",N
IV Q 2016,PLN,2535100,389900,240700,349900,569600,959500,27729300,11299600,"639546,016","0,547","17,668",N
I Q 2017,PLN,2388600,457200,302200,279400,520800,978000,27553200,11578300,"639546,016","0,437","18,104",N
II Q 2017,PLN,2469900,517000,389300,291200,500900,1017900,27317500,11664600,"639546,016","0,455","18,239",N
III Q 2017,PLN,2390900,421900,289100,242900,492600,914500,26892600,11907400,"639546,016","0,380","18,619",N
IV Q 2015,PLN,2609900,444400,171900,185600,499400,943800,26490100,10250100,"639546,016","0,290","16,027",N
I Q 2016,PLN,2364000,422800,205700,175500,472800,895600,28355500,10427600,"639546,016","0,274","16,305",N
II Q 2016,PLN,2442900,407500,252100,237700,603700,1011200,27581100,10667100,"639546,016","0,372","16,679",N
III Q 2016,PLN,2387800,449100,334900,278200,556100,1005200,27493100,10947400,"639546,016","0,435","17,117",N
IV Q 2014,PLN,2521100,393500,5500,14000,506000,899500,27338700,9078200,"639546,016","0,022","14,195",N
I Q 2015,PLN,2329000,428700,196800,170800,511600,940300,27088900,9311900,"639546,016","0,267","14,560",N
II Q 2015,PLN,2469200,583500,350400,304500,440300,1023800,27141800,9557800,"639546,016","0,476","14,945",N
III Q 2015,PLN,2414900,529200,613300,502500,460600,989800,26143500,10060000,"639546,016","0,786","15,730",N
IV Q 2013,PLN,800500,206900,188200,173200,126400,333300,5676200,3001200,"348352,836","0,497","8,615",N
I Q 2014,PLN,723300,219400,111900,98200,102500,321900,5851194,3108347,"348352,836","0,282","8,923",N
II Q 2014,PLN,1745900,397600,148100,132100,356400,754000,27827100,9091700,"639546,016","0,207","14,216",N
III Q 2014,PLN,2419600,431800,48600,48100,555400,987200,27481200,9130700,"639546,016","0,075","14,277",N
IV Q 2012,PLN,750616,175449,138205,121624,120826,296275,5561345,2468403,"348352,836","0,349","7,086",N
I Q 2013,PLN,697076,184614,108374,95105,106747,291361,5629474,2562168,"348352,836","0,273","7,355",N
II Q 2013,PLN,735900,195000,93300,80700,118653,313653,5592707,2647295,"348352,836","0,232","7,599",N
III Q 2013,PLN,677300,203400,200100,176400,125000,328400,5597981,2825576,"348352,836","0,506","8,111",N
IV Q 2011,PLN,719229,143581,77009,76297,118533,262114,0,0,"348352,836","0,219","0,000",N
I Q 2012,PLN,669213,202990,246268,205109,101342,304332,5502754,2090767,"348352,836","0,589","6,002",N
II Q 2012,PLN,713845,213081,112133,99503,109607,322688,5597801,2192269,"348352,836","0,286","6,293",N
III Q 2012,PLN,644541,197659,197727,172062,105812,303471,5514874,2354915,"348352,836","0,494","6,760",N
IV Q 2010,PLN,376633,47616,47594,36949,24174,71790,1015195,427938,"268325,000","0,138","1,595",N
I Q 2011,PLN,402779,95999,93632,76398,28340,124339,1226854,504336,"268325,000","0,285","1,880",N
II Q 2011,PLN,628405,172758,89964,69482,90869,263627,5248075,1870587,"348352,836","0,199","5,370",N
III Q 2011,PLN,615512,147962,-68539,-61987,106593,254555,5363869,1818814,"348352,836","-0,178","5,221",N
IV Q 2009,PLN,337285,60485,60751,49064,13040,73525,774846,322413,"0,000",,,N
I Q 2010,PLN,373996,106894,106432,86134,15996,122890,856760,408547,"268325,000","0,321","1,523",N
II Q 2010,PLN,368265,89729,82934,66971,18966,108695,0,0,"268325,000","0,250","0,000",N
III Q 2010,PLN,363569,81515,84322,68393,22054,103569,984872,390989,"268325,000","0,255","1,457",N
IV Q 2008,PLN,311763,40710,52348,42594,7117,47827,757131,293338,"0,000",,,N
I Q 2009,PLN,308286,85352,89876,72649,8255,93607,785004,365987,"0,000",,,N
II Q 2009,PLN,306767,68072,69389,56066,9661,77733,0,0,"0,000",,,N
III Q 2009,PLN,313799,71541,73721,60160,10992,82533,735722,280969,"0,000",,,N
IV Q 2007,PLN,239020,-10210,-12384,-8921,8366,-1844,595203,61140,"268325,000","-0,033","0,228",N
I Q 2008,PLN,242446,83507,79535,64008,5138,88645,602100,125148,"268325,000","0,239","0,466",N
II Q 2008,PLN,264146,97975,97689,78955,4158,102133,630440,204103,"0,000",,,N
III Q 2008,PLN,279654,102102,104082,84206,7134,109236,650498,250744,"0,000",,,N
IV Q 2006,PLN,154744,-26367,2633,1253,3407,-22960,353358,-62688,"268325,000","0,005","-0,234",N
I Q 2007,PLN,178379,43827,41427,32074,4560,48387,394004,-30614,"268325,000","0,120","-0,114",N
II Q 2007,PLN,172397,54859,58093,47646,4808,59667,434251,14337,"268325,000","0,178","0,053",N
III Q 2007,PLN,197486,60139,56502,45317,3043,63182,501170,59654,"268325,000","0,169","0,222",N
IV Q 2004,PLN,0,0,0,0,0,0,257648,-93929,"268325,000","0,000","-0,350",N
IV Q 2005,PLN,0,0,0,0,0,0,241978,-118437,"268325,000","0,000","-0,441",N
III Q 2006,PLN,0,0,0,0,0,0,358858,-52031,"268325,000","0,000","-0,194",N
