kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,77272,19906,12585,11204,581,20487,948516,435557,"10000,000","1,120","43,556",N
I Q 2023,PLN,97721,27543,23601,19390,443,27986,936711,456377,"10000,000","1,939","45,638",N
II Q 2023,PLN,113063,12474,7299,5919,519,12993,886301,465594,"10000,000","0,592","46,559",N
III Q 2023,PLN,74311,13634,9466,7137,484,14118,920277,465594,"10000,000","0,714","46,559",N
IV Q 2021,PLN,94122,16677,12153,9427,2144,18821,872228,420566,"10000,000","0,943","42,057",N
I Q 2022,PLN,49906,11366,8356,5557,629,11995,889582,424518,"10000,000","0,556","42,452",N
II Q 2022,PLN,41256,8094,4414,5572,623,8717,919920,423636,"10000,000","0,557","42,364",N
III Q 2022,PLN,37666,6207,2430,954,663,6870,986730,416510,"10000,000","0,095","41,651",N
IV Q 2020,PLN,41624,5898,167,493,1310,7208,824495,392426,"10000,000","0,049","39,243",N
I Q 2021,PLN,28549,7006,4765,4157,705,7711,839228,395298,"10000,000","0,416","39,530",N
II Q 2021,PLN,41679,7404,4240,2940,684,8088,850639,405524,"10000,000","0,294","40,552",N
III Q 2021,PLN,35598,9041,6820,6885,-684,8357,864133,408428,"10000,000","0,689","40,843",N
IV Q 2019,PLN,92580,6931,14499,10986,2163,9094,899269,393218,"10000,000","1,099","39,322",N
I Q 2020,PLN,41948,10591,8915,6632,1189,11780,886420,386147,"10000,000","0,663","38,615",N
II Q 2020,PLN,29013,3672,676,453,1363,5035,845385,390748,"10000,000","0,045","39,075",N
III Q 2020,PLN,40410,9602,7719,6766,1361,10963,836770,394212,"10000,000","0,677","39,421",N
IV Q 2018,PLN,29809,1245,-3044,-535,903,2148,913648,355971,"10000,000","-0,054","35,597",N
I Q 2019,PLN,53961,13578,10633,8593,1655,15233,932041,364477,"10000,000","0,859","36,448",N
II Q 2019,PLN,69551,14432,11121,8784,1592,16024,908504,377153,"10000,000","0,878","37,715",N
III Q 2019,PLN,67944,11092,12032,7687,1597,12689,909465,376148,"10000,000","0,769","37,615",N
IV Q 2017,PLN,62597,-644,-2505,-5460,571,-73,840501,345995,"10000,000","-0,546","34,600",N
I Q 2018,PLN,51556,13984,11695,10862,578,14562,861302,354622,"10000,000","1,086","35,462",N
II Q 2018,PLN,43931,6592,3532,1825,556,7148,878979,343051,"10000,000","0,183","34,305",N
III Q 2018,PLN,58240,13090,10103,5518,616,13706,889744,353130,"10000,000","0,552","35,313",N
IV Q 2016,PLN,64025,11856,8454,6406,494,12350,815288,315287,"10000,000","0,641","31,529",N
I Q 2017,PLN,43134,9855,6832,5758,481,10336,815795,331257,"10000,000","0,576","33,126",N
II Q 2017,PLN,62817,14120,11553,8918,499,14619,835422,336119,"10000,000","0,892","33,612",N
III Q 2017,PLN,70632,10638,8172,9332,524,11162,846778,339047,"10000,000","0,933","33,905",N
IV Q 2015,PLN,36299,9960,6221,4882,532,10492,778921,305458,"10000,000","0,488","30,546",N
I Q 2016,PLN,31473,10384,7408,6111,501,10885,778078,311527,"10000,000","0,611","31,153",N
II Q 2016,PLN,40382,14810,10728,8617,520,15330,788772,304529,"10000,000","0,862","30,453",N
III Q 2016,PLN,47065,9902,6674,5493,493,10395,795568,316506,"10000,000","0,549","31,651",N
IV Q 2014,PLN,43055,9330,6449,5293,478,9808,610013,292369,"10000,000","0,529","29,237",N
I Q 2015,PLN,35193,7941,5586,4525,447,8388,661472,303968,"10000,000","0,453","30,397",N
