kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
III Q 2009,PLN,14107,-718,-936,-1011,444,-274,0,0,"31903,405","-0,032","0,000",N
IV Q 2009,PLN,12018,-486,-492,-1347,440,-46,57215,26346,"31903,405","-0,042","0,826",N
I Q 2010,PLN,9534,-1290,-1146,-1184,433,-857,50699,25146,"31903,405","-0,037","0,788",N
II Q 2010,PLN,7058,-1381,-1194,215,-329,-1710,31421,14522,"31903,405","0,007","0,455",N
III Q 2008,PLN,7625,-1034,-747,-804,118,-916,0,0,"31903,405","-0,025","0,000",N
IV Q 2008,PLN,20278,6073,1970,1511,457,6530,57931,30632,"31903,405","0,047","0,960",N
I Q 2009,PLN,7359,-1792,-1224,-1123,443,-1349,47448,28725,"31903,405","-0,035","0,900",N
II Q 2009,PLN,8740,354,889,830,443,797,47850,29554,"31903,405","0,026","0,926",N
III Q 2007,PLN,19115,1377,1568,1280,122,1499,0,0,"0,000",,,N
IV Q 2007,PLN,18069,634,447,333,126,760,37042,4952,"0,000",,,N
I Q 2008,PLN,12930,268,291,293,123,391,44859,6233,"25827,080","0,011","0,241",N
II Q 2008,PLN,11076,1596,1722,1415,126,1722,42782,20821,"31903,405","0,044","0,653",N
III Q 2006,PLN,13417,391,285,285,119,510,0,0,"0,000",,,N
IV Q 2006,PLN,23210,2594,2399,2504,119,2713,45001,-2329,"0,000",,,N
I Q 2007,PLN,13127,648,256,91,121,769,43896,1151,"25827,080","0,004","0,045",N
II Q 2007,PLN,22239,881,1243,1043,125,1006,49423,2524,"25827,080","0,040","0,098",N
III Q 2005,PLN,14076,645,187,187,0,645,0,0,"0,000",,,N
IV Q 2005,PLN,25371,1793,1580,-1589,0,1793,43126,-8858,"0,000",,,N
I Q 2006,PLN,7432,2085,2023,2023,119,2204,28392,-5899,"0,000",,,N
II Q 2006,PLN,15026,156,-94,-94,117,273,25138,-5935,"0,000",,,N
III Q 2004,PLN,15382,574,251,228,0,574,0,0,"0,000",,,N
IV Q 2004,PLN,17984,197,-523,-475,0,197,42100,-25092,"0,000",,,N
I Q 2005,PLN,17750,1953,1836,1666,160,2113,32987,-13624,"0,000",,,N
II Q 2005,PLN,12860,405,22,7,0,405,26916,-12218,"0,000",,,N
III Q 2003,PLN,12796,2567,2204,2204,520,3087,44038,-31979,"0,000",,,N
IV Q 2003,PLN,20775,-5552,-6176,-6226,444,-5108,47602,-34786,"0,000",,,N
I Q 2004,PLN,12263,515,135,148,0,515,43917,-34334,"0,000",,,N
II Q 2004,PLN,-16781,1947,3755,2801,0,1947,36589,-27804,"0,000",,,N
III Q 2002,PLN,16690,574,-708,-702,939,1513,67284,-10035,"0,000",,,N
IV Q 2002,PLN,20265,-11781,-17249,-17241,121,-11660,50506,-30165,"0,000",,,N
I Q 2003,PLN,8628,-3288,-3860,-3860,563,-2725,42609,-34025,"0,000",,,N
II Q 2003,PLN,12674,-821,-1415,-1402,556,-265,39035,-34876,"0,000",,,N
III Q 2001,PLN,18250,-1654,-5456,-5446,1086,-568,66308,4613,"24308,000","-0,224","0,190",N
IV Q 2001,PLN,30614,-6848,-7927,-7868,1083,-5765,67329,-6134,"24308,000","-0,324","-0,252",N
I Q 2002,PLN,15704,-1431,-2092,-2092,951,-480,63277,-6172,"0,000",,,N
II Q 2002,PLN,16477,-2591,-4172,-4159,953,-1638,64760,-9333,"0,000",,,N
 Q 0000,PLN,18001,-256,-670,-670,1,-255,40629,-26131,"2278,622","-0,294","-11,468",N
IV Q 2000,PLN,0,0,0,0,0,0,83802,27904,"24308,000","0,000","1,148",N
I Q 2001,PLN,21848,-2170,-2565,-2600,1231,-939,83940,25207,"24308,000","-0,107","1,037",N
II Q 2001,,15185,-8556,-10611,-10614,1163,-7393,67049,12073,"24308,000","-0,437","0,497",N
