kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,105335,-141335,-141979,-142081,3026,-138309,214625,-420598,"3149,200","-45,117","-133,557",N
I Q 2023,PLN,106352,-69220,-70522,-70527,2957,-66263,205463,-491125,"3149,200","-22,395","-155,952",N
II Q 2023,PLN,62040,23539,25278,23810,2967,26506,199378,-467315,"3149,200","7,561","-148,392",N
III Q 2023,PLN,5898,-17899,-16324,-15802,2928,-14971,171053,-483117,"3149,200","-5,018","-153,409",N
IV Q 2021,PLN,98802,-129885,-128739,-137361,2928,-126957,197112,-214467,"3149,200","-43,618","-68,102",N
I Q 2022,PLN,96615,-50919,-51029,-55126,3064,-47855,216232,-269593,"3149,200","-17,505","-85,607",N
II Q 2022,PLN,49681,-55013,-59344,-57017,2887,-52126,197411,-326610,"3149,200","-18,105","-103,712",N
III Q 2022,PLN,70450,46930,46567,48459,2965,49895,196453,-278151,"3149,200","15,388","-88,324",N
IV Q 2020,PLN,49284,-17991,-18894,-19023,2169,-15822,359509,-4232,"3149,200","-6,041","-1,344",N
I Q 2021,PLN,63429,-10598,-11637,-14017,3102,-7496,367817,-18249,"3149,200","-4,451","-5,795",N
II Q 2021,PLN,38341,-24756,-32108,-30716,2437,-22319,181183,-48965,"3149,200","-9,754","-15,548",N
III Q 2021,PLN,43723,-25843,-26500,-28536,3249,-22594,192443,-77501,"3149,200","-9,061","-24,610",N
IV Q 2019,PLN,55891,-100983,-89953,-86587,2125,-98858,465748,65349,"3149,200","-27,495","20,751",N
I Q 2020,PLN,49907,359,-1942,-2078,3770,4129,467255,63271,"3149,200","-0,660","20,091",N
II Q 2020,PLN,22705,-25859,-26817,-26700,2337,-23522,381168,36571,"3149,200","-8,478","11,613",N
III Q 2020,PLN,39633,-21272,-21675,-21811,3983,-17289,356082,14760,"3149,200","-6,926","4,687",N
IV Q 2018,PLN,62510,-11351,1630,-403,2391,-8960,660744,170399,"3149,200","-0,128","54,109",N
I Q 2019,PLN,65246,13911,9788,8030,4802,18713,663314,180272,"3149,200","2,550","57,244",N
II Q 2019,PLN,25383,-54,-2619,-1638,4761,4707,586147,164807,"3149,200","-0,520","52,333",N
III Q 2019,PLN,57630,-8494,-12924,-10881,4577,-3917,574922,153926,"3149,200","-3,455","48,878",N
IV Q 2017,PLN,63815,12181,6453,4635,4939,17120,710374,169694,"3149,200","1,472","53,885",N
I Q 2018,PLN,68465,13377,8594,6574,4891,18268,715816,176268,"3149,200","2,088","55,972",N
II Q 2018,PLN,25383,-54,-2619,-1638,4880,4826,707927,174666,"3149,200","-0,520","55,464",N
III Q 2018,PLN,48259,229,-5222,-4113,4594,4823,711430,170553,"3149,200","-1,306","54,158",N
IV Q 2016,PLN,57631,10874,6112,4655,4342,15216,726586,155739,"3149,200","1,478","49,454",N
I Q 2017,PLN,61483,24027,19475,15727,4796,28823,714976,171466,"3149,200","4,994","54,447",N
II Q 2017,PLN,41050,8002,2270,1530,4814,12816,713788,172882,"3149,200","0,486","54,897",N
III Q 2017,PLN,38409,-4375,-8953,-7546,4812,437,718753,165336,"3149,200","-2,396","52,501",N
IV Q 2015,PLN,53898,10284,5088,4215,4209,14493,705405,136097,"3149,200","1,338","43,216",N
I Q 2016,PLN,58513,22976,18189,14746,4100,27076,729520,150843,"3149,200","4,682","47,899",N
II Q 2016,PLN,38359,7779,2578,1894,4144,11923,731064,152667,"3149,200","0,601","48,478",N
III Q 2016,PLN,35966,-217,-2377,-1836,4066,3849,697739,150831,"3149,200","-0,583","47,895",N
IV Q 2014,PLN,47631,19638,19633,15879,2501,22139,173054,121139,"3149,200","5,042","38,467",N
I Q 2015,PLN,45581,15033,15113,12123,2665,17698,185242,133262,"3149,200","3,850","42,316",N
II Q 2015,PLN,36655,8324,3471,2825,4131,12455,670050,136280,"3149,200","0,897","43,274",N
III Q 2015,PLN,28743,-1455,-5691,-4715,4280,2825,651749,131565,"3149,200","-1,497","41,777",N
III Q 2013,PLN,18051,-10219,-10202,-8270,0,-10219,0,0,"3149,200","-2,626","0,000",N
IV Q 2013,PLN,40053,-131,-197,-171,2576,2445,168041,104537,"3149,200","-0,054","33,195",N
I Q 2014,PLN,45198,9225,9400,7608,2604,11829,0,0,"3149,200","2,416","0,000",N
III Q 2014,PLN,14899,-6509,-6434,-5218,2460,-4049,165132,105149,"3149,200","-1,657","33,389",N
