kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,72348,-82,-21,4521,3059,2977,140044,77732,"13500,000","0,335","5,758",N
I Q 2023,PLN,65436,743,1041,2331,2765,3508,143482,80580,"13540,000","0,172","5,951",N
II Q 2023,PLN,62763,-600,9699,9797,2722,2122,152527,79541,"13540,000","0,724","5,875",N
III Q 2023,PLN,55294,1835,2510,2763,3071,4906,145350,82938,"13540,000","0,204","6,125",N
IV Q 2021,PLN,67810,6296,6288,4761,3064,9360,119630,75865,"13420,000","0,355","5,653",N
I Q 2022,PLN,66153,2880,2901,2240,3157,6037,120591,77864,"13420,000","0,167","5,802",N
II Q 2022,PLN,81915,2511,1652,2270,3218,5729,134299,73284,"13500,000","0,168","5,428",N
III Q 2022,PLN,73624,5669,4531,4206,3069,8738,129397,77148,"13500,000","0,312","5,715",N
IV Q 2020,PLN,34278,-3467,5038,3076,3592,125,90342,64764,"13420,000","0,229","4,826",N
I Q 2021,PLN,42894,4970,4979,2836,3205,8175,102784,68643,"13420,000","0,211","5,115",N
II Q 2021,PLN,70677,7001,6541,3391,3246,10247,114545,71035,"13420,000","0,253","5,293",N
III Q 2021,PLN,57614,4088,4097,2326,3146,7234,118533,70781,"13420,000","0,173","5,274",N
IV Q 2019,PLN,12708,-8003,-8047,-6933,2458,-5545,66695,51038,"13420,000","-0,517","3,803",N
I Q 2020,PLN,37793,7809,7840,6369,2600,10409,86422,57919,"13420,000","0,475","4,316",N
II Q 2020,PLN,32389,2560,2575,2020,3084,5644,80744,59635,"13420,000","0,151","4,444",N
III Q 2020,PLN,35776,2763,2774,1063,3343,6106,87070,60960,"13420,000","0,079","4,542",N
IV Q 2018,PLN,10513,299,179,129,812,1111,49752,34781,"12000,000","0,011","2,898",N
I Q 2019,PLN,8207,-688,-581,-545,841,153,56739,34647,"12000,000","-0,045","2,887",N
II Q 2019,PLN,14000,-659,-701,-870,1403,744,73293,58069,"13420,000","-0,065","4,327",N
III Q 2019,PLN,14819,-1622,-1853,-1534,1924,302,76402,57450,"13420,000","-0,114","4,281",N
IV Q 2017,PLN,0,0,0,0,0,0,20891,15408,"12000,000","0,000","1,284",N
I Q 2018,PLN,16256,10633,10633,8746,1686,12319,0,0,"12000,000","0,729","0,000",N
II Q 2018,PLN,4701,-72,-74,-276,942,870,43616,33120,"12000,000","-0,023","2,760",N
III Q 2018,PLN,6055,-331,-328,-204,892,561,0,0,"12000,000","-0,017","0,000",N
IV Q 2016,PLN,0,0,0,0,0,0,11776,10009,"12000,000","0,000","0,834",N
