kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,3298,-350,-857,-670,154,-196,60253,39643,"80700,000","-0,008","0,491",N
I Q 2023,PLN,5847,946,559,534,191,1137,61659,40177,"80700,000","0,007","0,498",N
II Q 2023,PLN,6786,-39,-363,-327,152,113,60891,39850,"80700,000","-0,004","0,494",N
III Q 2023,PLN,6934,289,-267,-293,133,422,60588,39557,"80700,000","-0,004","0,490",N
IV Q 2021,PLN,2374,-792,-748,716,134,-658,60718,40464,"80700,000","0,009","0,501",N
I Q 2022,PLN,4178,1444,1099,804,163,1607,62881,41268,"80700,000","0,010","0,511",N
II Q 2022,PLN,3312,11,-324,-314,164,175,61645,40953,"80700,000","-0,004","0,507",N
III Q 2022,PLN,3387,-258,-797,-641,176,-82,61819,40312,"80700,000","-0,008","0,500",N
IV Q 2020,PLN,928,-945,-969,-1528,130,-815,28562,19822,"42478,050","-0,036","0,467",N
I Q 2021,PLN,2996,1430,1394,406,132,1562,37839,32228,"42478,050","0,010","0,759",N
II Q 2021,PLN,3351,704,663,-40,120,824,38627,32187,"49978,050","-0,001","0,644",N
III Q 2021,PLN,1943,-692,-638,-607,128,-564,37835,31580,"49978,050","-0,012","0,632",N
IV Q 2019,PLN,584,-1661,-1775,-1234,6,-1655,68875,64340,"42478,050","-0,029","1,515",N
I Q 2020,PLN,569,-822,-1479,-930,35,-787,68837,63410,"42478,050","-0,022","1,493",N
II Q 2020,PLN,566,-1063,-1161,-300,212,-851,27968,20917,"42478,050","-0,007","0,492",N
III Q 2020,PLN,1443,-348,-235,-234,118,-230,28644,20684,"42478,050","-0,006","0,487",N
IV Q 2018,PLN,658,-331,-154,-146,19,-312,66802,59859,"38846,800","-0,004","1,541",N
I Q 2019,PLN,638,-662,-498,-306,21,-641,67690,59429,"38846,800","-0,008","1,530",N
II Q 2019,PLN,945,-484,-483,-271,16,-468,66940,59321,"38846,800","-0,007","1,527",N
III Q 2019,PLN,1145,21,409,531,16,37,70580,59853,"38846,800","0,014","1,541",N
IV Q 2017,PLN,-377,-30,116,-479,0,-30,4367,-29,"2062,500","-0,232","-0,014",N
I Q 2018,PLN,0,-14,-14,-7,51,37,4410,-37,"2062,500","-0,004","-0,018",N
II Q 2018,PLN,194,17,-7,-5,-48,-31,4370,-75,"2062,500","-0,002","-0,036",N
III Q 2018,PLN,0,-26,-28,43,2,-24,4378,-32,"2062,500","0,021","-0,016",N
IV Q 2016,PLN,165,-20708,-20454,-20361,0,-20708,5025,594,"2062,500","-9,872","0,288",N
I Q 2017,PLN,0,103,80,295,64,167,5089,646,"2062,500","0,143","0,313",N
II Q 2017,PLN,299,-4,-58,-301,52,48,5029,588,"2062,500","-0,146","0,285",N
III Q 2017,PLN,78,-70,-139,-139,0,-70,4780,449,"2062,500","-0,067","0,218",N
IV Q 2015,PLN,116,-154,12242,11381,371,217,26314,20850,"0,000",,,N
I Q 2016,PLN,121,-93,87,87,86,-7,26043,20938,"2062,500","0,042","10,152",N
II Q 2016,PLN,127,-125,21,18,68,-57,26039,20955,"2062,500","0,009","10,160",N
III Q 2016,PLN,155,131,89,0,0,131,26127,20843,"2062,500","0,000","10,106",N
IV Q 2014,PLN,1678,-3394,-14412,-10374,125,-3269,99155,61844,"0,000",,,N
I Q 2015,PLN,223,-443,7045,6421,125,-318,105154,68266,"0,000",,,N
II Q 2015,PLN,90,-6342,-52014,-36353,-80,-6422,41757,32068,"0,000",,,N
III Q 2015,PLN,80,-209,-25134,-20410,0,-209,41757,32068,"0,000",,,N
IV Q 2013,PLN,2333,-552,5007,2988,149,-403,108194,75252,"2062,500","1,449","36,486",N
I Q 2014,PLN,133,-586,18376,11894,143,-443,126205,87147,"0,000",,,N
II Q 2014,PLN,72,-1943,-7205,-6167,139,-1804,122329,80989,"0,000",,,N
