kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,10047000,3000,-482000,-529000,581000,584000,45320000,16581000,"1752549,394","-0,302","9,461",N
I Q 2023,PLN,13559000,1670000,1392000,1034000,533000,2203000,51026000,17553000,"1752549,394","0,590","10,016",N
II Q 2023,PLN,9723000,1452000,1134000,839000,553000,2005000,47700000,18289000,"1752549,394","0,479","10,436",N
III Q 2023,PLN,9160000,608000,489000,385000,556000,1164000,48898000,18609000,"1752549,394","0,220","10,618",N
IV Q 2021,PLN,7307000,344000,337000,-119000,532000,876000,40075000,16491000,"1752549,394","-0,068","9,410",N
I Q 2022,PLN,9620000,1322000,1207000,900000,537000,1859000,43148000,17530000,"1752549,394","0,514","10,003",N
II Q 2022,PLN,8081000,-350000,-482000,-273000,562000,212000,42676000,17471000,"1752549,394","-0,156","9,969",N
III Q 2022,PLN,8567000,-34000,-133000,-232000,536000,502000,44495000,17235000,"1752549,394","-0,132","9,834",N
IV Q 2020,PLN,5629051,-2654128,-3001268,-2566076,523057,-2131071,39696000,15834000,"1752549,394","-1,464","9,035",N
I Q 2021,PLN,6445000,1193000,1097000,839000,521000,1714000,41599248,16778066,"1752549,394","0,479","9,574",N
II Q 2021,PLN,5421000,-484000,-500000,-483000,536000,52000,38518457,16336078,"1752549,394","-0,276","9,321",N
III Q 2021,PLN,5991000,275000,191000,101000,512000,787000,38621258,16496663,"1752549,394","0,058","9,413",N
IV Q 2019,PLN,5090425,-1199435,-1292584,-985182,554036,-645399,41917765,18192226,"1752549,394","-0,562","10,380",N
I Q 2020,PLN,5467766,440092,231408,162066,485085,925177,42941080,18282475,"1752549,394","0,092","10,432",N
II Q 2020,PLN,4719012,116679,121067,-133984,514201,630880,40010337,17684743,"1752549,394","-0,076","10,091",N
III Q 2020,PLN,5034171,544357,469793,367994,494657,1039014,40518759,18070845,"1752549,394","0,210","10,311",N
IV Q 2018,PLN,4819946,-529100,-583548,-647979,471027,-58073,37097477,18295824,"1752549,394","-0,370","10,440",N
I Q 2019,PLN,5312809,701849,667879,535264,487394,1189243,38283421,18823135,"1752549,394","0,305","10,740",N
II Q 2019,PLN,4238729,250299,211010,136279,470783,721082,39183499,18970129,"1752549,394","0,078","10,824",N
III Q 2019,PLN,4696067,475903,378108,302731,479520,955423,41223119,19168281,"1752549,394","0,173","10,937",N
IV Q 2017,PLN,4550562,226531,275997,188466,437329,663860,35835016,18036446,"1752549,394","0,108","10,292",N
I Q 2018,PLN,4636886,850244,791098,636153,456351,1306595,35480795,18744706,"1752549,394","0,363","10,696",N
II Q 2018,PLN,4188648,59198,-65731,-69124,467191,526389,35052682,18686055,"1752549,394","-0,039","10,662",N
III Q 2018,PLN,4476268,355497,362828,285830,444372,799869,36455026,18967636,"1752549,394","0,163","10,823",N
IV Q 2016,PLN,4654899,275567,139075,92989,423475,699042,33456894,16649266,"1752549,394","0,053","9,500",N
I Q 2017,PLN,4591081,773553,819107,639830,410270,1183823,33216131,17273527,"1752549,394","0,365","9,856",N
II Q 2017,PLN,4166943,463641,421485,364337,416408,880049,33225894,17637954,"1752549,394","0,208","10,064",N
III Q 2017,PLN,4115965,342546,241063,188030,429461,772007,35619908,17844827,"1752549,394","0,107","10,182",N
IV Q 2015,PLN,4630199,-3433476,-3501450,-2883958,517983,-2915493,32071433,16018328,"1752549,394","-1,646","9,140",N
