kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
II Q 2013,PLN,4743,4782,1697,563,90,4872,272690,176781,"0,000",,,N
III Q 2013,PLN,4181,44,1223,1150,94,138,272209,177931,"0,000",,,N
IV Q 2013,PLN,4474,-9131,-8789,-8400,77,-9054,262023,169531,"0,000",,,N
I Q 2014,PLN,2381,-2081,-3223,-2397,74,-2007,258080,167134,"0,000",,,N
II Q 2012,PLN,2827,2755,-65,-731,118,2873,279490,175726,"0,000",,,N
III Q 2012,PLN,4545,-910,-1784,-1819,-32,-942,272434,176713,"0,000",,,N
IV Q 2012,PLN,4226,-3000,-1935,-278,64,-2936,271737,173562,"0,000",,,N
I Q 2013,PLN,4566,4690,2700,2656,74,4764,269648,176323,"0,000",,,N
II Q 2011,PLN,6573,15495,13892,9510,150,15645,313432,207022,"0,000",,,N
III Q 2011,PLN,6097,9907,209,799,116,10023,0,0,"0,000",,,N
IV Q 2011,PLN,6677,-11688,-29588,-28583,204,-11484,286000,178802,"0,000",,,N
I Q 2012,PLN,6423,-6304,-2632,-2351,129,-6175,278314,176451,"0,000",,,N
II Q 2010,PLN,6183,7258,3036,3047,325,7583,291104,188513,"0,000",,,N
III Q 2010,PLN,6399,-8657,-8295,-6900,303,-8354,0,0,"0,000",,,N
IV Q 2010,PLN,6196,33971,23223,14910,43,34014,299232,196172,"0,000",,,N
I Q 2011,PLN,5838,3022,2412,1923,190,3212,301425,197587,"0,000",,,N
II Q 2009,PLN,7527,6514,9555,8101,237,6751,295270,191072,"0,000",,,N
III Q 2009,PLN,6412,-3126,-321,-1153,292,-2834,0,0,"0,000",,,N
IV Q 2009,PLN,4171,-1778,-751,-1019,862,-916,286836,189016,"0,000",,,N
I Q 2010,PLN,5707,-4575,-2161,-2191,249,-4326,284585,187764,"0,000",,,N
II Q 2008,PLN,7173,5372,7795,6404,318,5690,280120,196699,"9712,345","0,659","20,252",N
III Q 2008,PLN,9345,-1509,-2558,-2769,510,-999,0,0,"9712,345","-0,285","0,000",N
IV Q 2008,PLN,8691,4057,-5130,-4551,852,4909,289111,189396,"0,000",,,N
I Q 2009,PLN,6579,220,-6269,-6470,316,536,289838,183575,"0,000",,,N
II Q 2007,PLN,3207,675,440,6,169,844,0,0,"9712,345","0,001","0,000",N
III Q 2007,PLN,7707,419,-186,-445,197,616,0,0,"9712,345","-0,046","0,000",N
IV Q 2007,PLN,6694,44232,42863,41911,234,44466,306973,194744,"9712,345","4,315","20,051",N
I Q 2008,PLN,8871,-1306,-1425,-1674,291,-1015,315065,193246,"9712,345","-0,172","19,897",N
II Q 2006,PLN,2315,-1288,-655,-630,109,-1179,0,0,"8335,225","-0,076","0,000",N
III Q 2006,PLN,3428,-1357,-1281,-1180,173,-1184,0,0,"8335,225","-0,142","0,000",N
IV Q 2006,PLN,4333,-5752,4672,7730,245,-5507,81381,48955,"8335,225","0,927","5,873",N
I Q 2007,PLN,3353,-1287,-1262,-1334,169,-1118,66741,47608,"9712,345","-0,137","4,902",N
I Q 2004,PLN,42194,2716,1758,682,1868,4584,72867,-1634,"5529,800","0,123","-0,295",N
IV Q 2004,PLN,0,0,0,0,0,0,97804,11481,"5529,800","0,000","2,076",N
IV Q 2005,PLN,0,0,0,0,0,0,45008,27111,"8335,225","0,000","3,253",N
I Q 2006,,2650,-1348,8381,5995,249,-1099,48557,33568,"8335,225","0,719","4,027",N
I Q 2003,,6631,-1418,-1449,-1449,0,-1418,9927,1979,"5529,800","-0,262","0,358",N
