kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,8278,6814,5112,4825,14,6828,18404,3571,"35015,285","0,138","0,102",N
I Q 2023,PLN,4865,3833,3781,3545,14,3847,25706,6805,"35015,285","0,101","0,194",N
II Q 2023,PLN,2612,1744,1686,1516,12,1756,29723,8315,"35015,285","0,043","0,237",N
III Q 2023,PLN,1663,608,597,-168,11,619,31052,8151,"35015,285","-0,005","0,233",N
IV Q 2021,PLN,1981,463,725,1124,0,463,9089,1207,"35015,285","0,032","0,034",N
I Q 2022,PLN,743,-299,-283,-758,14,-285,7435,450,"35015,285","-0,022","0,013",N
II Q 2022,PLN,335,-1230,-1249,-741,11,-1219,5700,-291,"35015,285","-0,021","-0,008",N
III Q 2022,PLN,92,-640,-587,-468,14,-626,5083,-761,"35015,285","-0,013","-0,022",N
IV Q 2020,PLN,1714,-491,-524,-1044,10,-481,17384,3996,"35015,285","-0,030","0,114",N
I Q 2021,PLN,2415,136,122,157,0,136,17836,4685,"35015,285","0,004","0,134",N
II Q 2021,PLN,4164,-1981,-1733,-3046,0,-1981,14386,1344,"35015,285","-0,087","0,038",N
III Q 2021,PLN,1634,-435,-434,290,0,-435,9086,60,"35015,285","0,008","0,002",N
IV Q 2019,PLN,11302,5640,6286,4718,-170,5470,13232,9929,"3820,500","1,235","2,599",N
I Q 2020,PLN,10,2714,2702,3058,5,2719,5834,5374,"3820,500","0,800","1,407",N
II Q 2020,PLN,0,-187,-183,-185,6,-181,5982,5171,"7641,000","-0,024","0,677",N
III Q 2020,PLN,3603,122,122,122,0,122,12785,11152,"7641,000","0,016","1,459",N
IV Q 2018,PLN,327,-5090,-2432,-2404,303,-4787,13475,-207,"229230,000","-0,010","-0,001",N
I Q 2019,PLN,129,-739,-747,-869,573,-166,15168,-1507,"229230,000","-0,004","-0,007",N
II Q 2019,PLN,511,-1473,-1859,-1841,-457,-1930,14195,-2256,"229230,000","-0,008","-0,010",N
III Q 2019,PLN,610,-267,-502,-465,55,-212,15058,-2650,"3820,500","-0,122","-0,694",N
IV Q 2017,PLN,905,-176,-3137,-3055,6,-170,29972,11228,"229230,000","-0,013","0,049",N
I Q 2018,PLN,495,-298,191,190,10,-288,35454,12218,"229230,000","0,001","0,053",N
II Q 2018,PLN,130,-5321,-12437,-12209,6,-5315,22118,133,"229230,000","-0,053","0,001",N
III Q 2018,PLN,625,-330,-198,-203,3,-327,22484,-70,"229230,000","-0,001","0,000",N
IV Q 2016,PLN,86,-2055,-2844,-1949,15,-2040,30496,13347,"229230,000","-0,009","0,058",N
I Q 2017,PLN,2123,1090,355,329,6,1096,30131,13676,"229230,000","0,001","0,060",N
II Q 2017,PLN,1195,-25,62,71,4,-21,36525,13747,"229230,000","0,000","0,060",N
III Q 2017,PLN,707,-783,402,461,15,-768,30938,14208,"229230,000","0,002","0,062",N
IV Q 2015,PLN,4535,-1729,-4687,-4504,1,-1728,27658,13449,"229230,000","-0,020","0,059",N
I Q 2016,PLN,284,-449,-630,-630,4,-445,33810,16017,"229230,000","-0,003","0,070",N
II Q 2016,PLN,1320,-123,826,492,6,-117,31073,13311,"229230,000","0,002","0,058",N
III Q 2016,PLN,1377,358,333,333,7,365,31451,13170,"229230,000","0,001","0,057",N
IV Q 2014,PLN,507,-4798,-5900,-5157,1,-4797,54203,25719,"229230,000","-0,022","0,112",N
I Q 2015,PLN,179,-742,-2398,-2398,1,-741,51122,23321,"229230,000","-0,010","0,102",N
II Q 2015,PLN,844,-869,-4728,-4480,2,-867,44541,18841,"229230,000","-0,020","0,082",N
III Q 2015,PLN,181,-925,-889,-889,6,-919,32409,17954,"229230,000","-0,004","0,078",N
IV Q 2013,PLN,918,-1186,-1535,-1627,57,-1129,78702,48006,"229210,206","-0,007","0,209",N
I Q 2014,PLN,1350,-140,-11627,-11627,5,-135,71465,36381,"229230,000","-0,051","0,159",N
II Q 2014,PLN,2459,435,601,517,2,437,65342,36897,"229230,000","0,002","0,161",N
III Q 2014,PLN,709,-164,-6022,-6022,2,-162,59360,30876,"229230,000","-0,026","0,135",N
IV Q 2012,PLN,526,-6324,-18135,-18219,68,-6256,134506,66346,"110810,206","-0,164","0,599",N
I Q 2013,PLN,320,-1576,-14078,-13626,53,-1523,90448,52720,"110810,206","-0,123","0,476",N
II Q 2013,PLN,1599,-663,-2616,-3076,52,-611,94204,59798,"229210,206","-0,013","0,261",N
III Q 2013,PLN,610,-939,-10163,-10163,43,-896,81412,49633,"229210,206","-0,044","0,217",N
IV Q 2011,PLN,1477,-2862,-6225,-5900,67,-2795,138371,73752,"79810,206","-0,074","0,924",N
I Q 2012,PLN,969,-2979,8287,8072,68,-2911,154104,81872,"79810,206","0,101","1,026",N
II Q 2012,PLN,1350,-3893,3167,3178,67,-3826,156013,84482,"79810,206","0,040","1,059",N
III Q 2012,PLN,699,-3380,-8722,-8853,67,-3313,0,0,"79810,206","-0,111","0,000",N
IV Q 2010,PLN,4171,-715,3514,3531,44,-671,130715,90512,"79810,206","0,044","1,134",N
I Q 2011,PLN,7847,2036,809,285,53,2089,0,0,"79810,206","0,004","0,000",N
II Q 2011,PLN,1273,-4189,-8597,-8233,73,-4116,166660,83242,"79810,206","-0,103","1,043",N
III Q 2011,PLN,2202,-2384,-15024,-15082,67,-2317,0,0,"79810,206","-0,189","0,000",N
II Q 2010,PLN,0,0,0,0,0,0,99219,78784,"79810,206","0,000","0,987",N
III Q 2010,PLN,4649,1262,8661,8197,19,1281,0,0,"79810,206","0,103","0,000",N
