kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,21455000,-760000,-778000,-614000,1103000,343000,105778000,53538000,"2243712,994","-0,274","23,861",N
I Q 2023,PLN,27208000,2343000,2361000,1724000,1084000,3427000,120452000,54918000,"2243712,994","0,768","24,476",N
II Q 2023,PLN,22352000,1206000,716000,352000,1239000,2445000,111049000,54303000,"2243712,994","0,157","24,202",N
III Q 2023,PLN,21515000,1206000,1176000,953000,1252000,2458000,113734000,55725000,"2243712,994","0,425","24,836",N
IV Q 2021,PLN,19880000,993000,833000,721000,1178000,2171000,89274000,47494000,"2241526,140","0,322","21,188",N
I Q 2022,PLN,16897000,1550000,1389000,1022000,1065000,2615000,94966000,48857000,"2241526,140","0,456","21,796",N
II Q 2022,PLN,15728000,2704000,2611000,2266000,1073000,3777000,93292000,54721000,"2243712,994","1,010","24,389",N
III Q 2022,PLN,19355000,805000,888000,654000,1121000,1926000,98164000,55846000,"2243712,994","0,291","24,890",N
IV Q 2020,PLN,12670000,668000,522000,525000,947000,1615000,81594000,42518000,"2241526,140","0,234","18,968",N
I Q 2021,PLN,11942000,1164000,1024000,808000,1042000,2206000,84223000,43397000,"2241526,140","0,360","19,360",N
II Q 2021,PLN,10008000,1994000,2186000,1882000,1054000,3048000,79555000,45125000,"2241526,140","0,840","20,131",N
III Q 2021,PLN,10942000,972000,828000,561000,1138000,2110000,85977000,46196000,"2241526,140","0,250","20,609",N
IV Q 2019,PLN,10048000,-7242000,-7467000,-6134000,8311000,1069000,77650000,42289000,"2241526,140","-2,737","18,866",N
I Q 2020,PLN,12591000,773000,609000,432000,996000,1769000,80970000,42842000,"2241526,140","0,193","19,113",N
II Q 2020,PLN,10185000,-502000,-1153000,-1120000,1538000,1036000,75125000,41380000,"2241526,140","-0,500","18,461",N
III Q 2020,PLN,10320000,469000,336000,273000,1077000,1546000,77166000,41784000,"2241526,140","0,122","18,641",N
IV Q 2018,PLN,6984000,116000,33000,-199000,1115000,1231000,75905000,46727000,"2241526,140","-0,089","20,846",N
I Q 2019,PLN,9561000,859000,753000,585000,939000,1798000,78794000,47273000,"2241526,140","0,261","21,090",N
II Q 2019,PLN,8675000,1587000,1487000,1117000,1010000,2597000,79901000,48175000,"2241526,140","0,498","21,492",N
III Q 2019,PLN,9343000,621000,524000,471000,1056000,1677000,82130000,48711000,"2241526,140","0,210","21,731",N
IV Q 2017,PLN,6407000,-263000,-402000,-360000,1807000,1544000,72183000,45128000,"2241526,140","-0,161","20,133",N
I Q 2018,PLN,7137000,1315000,1225000,935000,899000,2214000,72187000,46469000,"2241526,140","0,417","20,731",N
II Q 2018,PLN,5734000,544000,441000,346000,945000,1489000,71042000,46842000,"2241526,140","0,154","20,897",N
III Q 2018,PLN,6091000,507000,493000,416000,934000,1441000,73503000,47196000,"2241526,140","0,186","21,055",N
IV Q 2016,PLN,7529000,1665000,1690000,1366000,923000,2588000,67474000,42679000,"2241526,140","0,609","19,040",N
I Q 2017,PLN,5741000,1201000,1147000,964000,748000,1949000,67320000,43607000,"2241526,140","0,430","19,454",N
II Q 2017,PLN,4879000,731000,664000,533000,765000,1496000,67129000,44114000,"2241526,140","0,238","19,680",N
III Q 2017,PLN,6073000,1883000,1813000,1463000,778000,2661000,67844000,45590000,"2241526,140","0,653","20,339",N
IV Q 2015,PLN,7382000,1273000,1216000,994000,741000,2014000,61296000,40321000,"2186854,771","0,455","18,438",N
I Q 2016,PLN,7133000,1123000,1075000,870000,699000,1822000,60874000,41192000,"2186854,771","0,398","18,836",N
II Q 2016,PLN,6533000,-171000,-320000,-324000,1493000,1322000,60980000,40434000,"2186854,771","-0,148","18,490",N
III Q 2016,PLN,6897000,895000,829000,656000,749000,1644000,65632000,40989000,"2186854,771","0,300","18,743",N
IV Q 2014,PLN,7286000,633000,608000,439000,847000,1480000,66205000,44768000,"2186854,771","0,201","20,471",N
I Q 2015,PLN,7553000,1416000,1362000,1095000,818000,2234000,66168000,45916000,"2186854,771","0,501","20,996",N
II Q 2015,PLN,6692000,-7590000,-7597000,-6150000,9682000,2092000,57468000,38430000,"2186854,771","-2,812","17,573",N
III Q 2015,PLN,6915000,1312000,1263000,1029000,576000,1888000,59857000,39455000,"2186854,771","0,471","18,042",N
IV Q 2013,PLN,7563000,747000,766000,644000,751000,1498000,61252000,43540000,"2186854,771","0,294","19,910",N
I Q 2014,PLN,6929000,978000,983000,790000,745000,1723000,61421000,44335000,"2186854,771","0,361","20,273",N
II Q 2014,PLN,7279000,2548000,2537000,2031000,802000,3350000,64418000,44263000,"2186854,771","0,929","20,240",N
III Q 2014,PLN,6649000,937000,485000,378000,803000,1740000,63915000,44609000,"2186854,771","0,173","20,399",N
IV Q 2012,PLN,8633485,-388296,-401362,-340407,764308,376012,56703604,40716929,"2186854,771","-0,156","18,619",N
I Q 2013,PLN,7792000,1381000,1362000,1095000,734000,2115000,56552000,41815000,"2186854,771","0,501","19,121",N
II Q 2013,PLN,7309000,1387000,1355000,1098000,795000,2182000,59184000,41301000,"2186854,771","0,502","18,886",N
III Q 2013,PLN,7481000,1332000,1365000,1111000,702000,2034000,59348000,42406000,"2186854,771","0,508","19,391",N
IV Q 2011,PLN,7250405,199980,2183160,1820290,735439,935419,58762631,40699616,"2186881,552","0,832","18,611",N
I Q 2012,PLN,7908227,1959119,2074665,1637873,713481,2672600,62024388,42369926,"2186881,552","0,749","19,375",N
II Q 2012,PLN,7005864,1406172,1416981,1065759,719730,2125902,60247410,40040084,"2186854,771","0,487","18,309",N
III Q 2012,PLN,6933500,1400764,1536758,1253029,734857,2135621,58267624,41291428,"2186854,771","0,573","18,882",N
IV Q 2010,PLN,5498583,882655,994654,743641,668862,1551517,53879991,36958707,"2186881,552","0,340","16,900",N
I Q 2011,PLN,7268792,1476668,1528165,1205924,659075,2135743,57426067,38166023,"2186881,552","0,551","17,452",N
II Q 2011,PLN,6646540,1184087,1243104,1012866,666391,1850478,55240262,37962742,"2186881,552","0,463","17,359",N
III Q 2011,PLN,6945617,1229559,1156779,853615,649651,1879210,0,0,"2186881,552","0,390","0,000",N
IV Q 2009,PLN,6140520,1114584,1362568,848813,701284,1815868,54447798,31168324,"2023497,076","0,419","15,403",N
I Q 2010,PLN,5321245,1371921,1375015,899097,657863,2029784,54549855,32104859,"2023497,076","0,444","15,866",N
II Q 2010,PLN,4811468,1021164,902566,600374,655559,1676723,53995219,31329006,"2023497,076","0,297","15,483",N
III Q 2010,PLN,4840134,873496,967918,747157,672926,1546422,0,0,"2186881,552","0,342","0,000",N
IV Q 2008,PLN,4499717,816085,877179,512603,670106,1486191,47192261,22809657,"1719972,515","0,298","13,262",N
I Q 2009,PLN,5347535,1641571,1455707,873148,645004,2286575,47423420,23678206,"1719972,515","0,508","13,767",N
II Q 2009,PLN,5221120,1400908,1419455,921507,650698,2051606,48199798,23550591,"1719972,515","0,536","13,692",N
III Q 2009,PLN,4914175,1187666,1140804,727244,641690,1829356,48080632,24216959,"1719972,515","0,423","14,080",N
IV Q 2006,PLN,0,0,0,0,0,0,54987902,27301840,"1719972,515","0,000","15,873",N
IV Q 2007,PLN,0,0,0,0,0,0,45309350,21252414,"1719972,515","0,000","12,356",N
III Q 2008,PLN,4219794,826830,736626,475702,579919,1406749,0,0,"1719972,515","0,277","0,000",N
