kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,251449,23964,14839,13473,10012,33976,938871,545487,"6676,854","2,018","81,698",N
I Q 2023,PLN,277346,30123,27151,21701,10693,40816,965239,568265,"6676,854","3,250","85,110",N
II Q 2023,PLN,250482,19912,15557,11977,11173,31085,941447,528055,"6676,854","1,794","79,087",N
III Q 2023,PLN,220758,16979,18430,14782,11214,28193,926455,534179,"6676,854","2,214","80,005",N
IV Q 2021,PLN,206990,20789,18092,14608,9338,30127,855841,477406,"6676,854","2,188","71,502",N
I Q 2022,PLN,263437,31548,31247,24699,9607,41155,925723,500865,"6676,854","3,699","75,015",N
II Q 2022,PLN,270626,37766,34105,27571,9874,47640,931987,498476,"6676,854","4,129","74,657",N
III Q 2022,PLN,265092,35031,35856,27687,10024,45055,962584,521776,"6676,854","4,147","78,147",N
IV Q 2020,PLN,145062,8465,6997,7142,9433,17898,730980,434504,"6676,854","1,070","65,076",N
I Q 2021,PLN,182124,19493,20690,16107,9550,29043,772930,449425,"6676,854","2,412","67,311",N
II Q 2021,PLN,191671,23334,19364,16185,9384,32718,784185,441075,"6676,854","2,424","66,060",N
III Q 2021,PLN,210237,28287,29908,23331,9706,37993,817886,460971,"6676,854","3,494","69,040",N
IV Q 2019,PLN,137307,7642,4755,5017,8346,15988,733049,412848,"6676,854","0,751","61,833",N
I Q 2020,PLN,161744,11193,15434,12681,8250,19443,773277,411731,"6676,854","1,899","61,665",N
II Q 2020,PLN,121421,9424,6976,5782,8230,17654,718895,422759,"6676,854","0,866","63,317",N
III Q 2020,PLN,137910,10896,10340,8257,8468,19364,724714,429351,"6676,854","1,237","64,304",N
IV Q 2018,PLN,161822,7725,8316,11798,7680,15405,722851,390227,"6676,854","1,767","58,445",N
I Q 2019,PLN,192410,20960,20051,15515,7732,28692,758996,406581,"6676,854","2,324","60,894",N
II Q 2019,PLN,174993,17343,15226,12095,8067,25410,748940,391105,"6676,854","1,811","58,576",N
III Q 2019,PLN,171049,18573,20088,16798,7630,26203,736396,402241,"6676,854","2,516","60,244",N
IV Q 2017,PLN,152848,8484,5363,6849,7073,15557,693396,399075,"6676,854","1,026","59,770",N
I Q 2018,PLN,178914,17737,17707,13929,7266,25003,710153,411788,"6676,854","2,086","61,674",N
II Q 2018,PLN,182407,18105,20272,16749,7256,25361,727223,361997,"6676,854","2,509","54,217",N
III Q 2018,PLN,179680,19714,16262,12197,7049,26763,717508,379119,"6676,854","1,827","56,781",N
IV Q 2016,PLN,131844,7228,7372,5093,6007,13235,621799,388114,"6676,854","0,763","58,128",N
I Q 2017,PLN,156425,17498,15024,11715,6214,23712,662631,404784,"6676,854","1,755","60,625",N
II Q 2017,PLN,157656,17007,15999,13719,6585,23592,683464,417631,"6676,854","2,055","62,549",N
III Q 2017,PLN,150553,12879,12505,9341,7007,19886,691947,388836,"6676,854","1,399","58,236",N
IV Q 2015,PLN,119602,7815,8003,7827,6190,14005,579921,343694,"6676,854","1,172","51,475",N
I Q 2016,PLN,147473,19840,19534,16895,5980,25820,566733,361574,"6676,854","2,530","54,153",N
II Q 2016,PLN,150857,15992,16540,13157,5499,21491,615957,374663,"6676,854","1,971","56,114",N
III Q 2016,PLN,138077,13399,11801,9746,6039,19438,619803,386444,"6676,854","1,460","57,878",N
IV Q 2014,PLN,69733,5001,5689,4700,2726,7727,297849,180673,"4904,150","0,958","36,841",N
I Q 2015,PLN,83720,9521,8518,7322,2803,12324,306404,189075,"4904,150","1,493","38,554",N
II Q 2015,PLN,83136,7994,8338,6873,2812,10806,301262,195320,"4904,150","1,401","39,827",N
III Q 2015,PLN,90679,11177,11160,9850,3244,14421,366023,205003,"4904,150","2,009","41,802",N
IV Q 2013,PLN,64377,2341,1845,1921,2138,4479,237533,152325,"4904,150","0,392","31,060",N
