kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,685031,47137,51867,43471,5303,52440,687499,360003,"13936,000","3,119","25,833",N
I Q 2023,PLN,292188,-5831,-5783,-3197,5548,-283,755333,356812,"13936,000","-0,229","25,604",N
II Q 2023,PLN,497178,13134,17586,11569,6061,19195,759570,325855,"13936,000","0,830","23,382",N
III Q 2023,PLN,323470,-7972,-17453,-16998,6212,-1760,870756,309019,"13936,000","-1,220","22,174",N
IV Q 2021,PLN,650238,55215,53749,41867,3447,58662,618708,347839,"13936,000","3,004","24,960",N
I Q 2022,PLN,275927,-3680,-3735,-2761,3707,27,682436,340756,"13936,000","-0,198","24,451",N
II Q 2022,PLN,415653,15438,12345,7423,5455,20893,778708,327803,"13936,000","0,533","23,522",N
III Q 2022,PLN,318492,4369,-7801,-7453,4795,9164,876774,319846,"13936,000","-0,535","22,951",N
IV Q 2020,PLN,419365,29971,28858,22510,3082,33053,381304,226332,"13936,000","1,615","16,241",N
I Q 2021,PLN,254526,-3984,-3272,-2404,3450,-534,592962,302183,"13936,000","-0,173","21,684",N
II Q 2021,PLN,367531,30892,30548,24641,3624,34516,576754,312201,"13936,000","1,768","22,402",N
III Q 2021,PLN,242302,-2653,-2539,-3935,3738,1085,609625,308349,"13936,000","-0,282","22,126",N
IV Q 2019,PLN,410449,23865,24766,17916,3265,27130,346950,172179,"13936,000","1,286","12,355",N
I Q 2020,PLN,167862,-8542,-9879,-3267,2982,-5560,428213,192013,"13936,000","-0,234","13,778",N
II Q 2020,PLN,292095,20663,20482,16801,2864,23527,388752,208847,"13936,000","1,206","14,986",N
III Q 2020,PLN,183938,-5226,-4670,-3933,2811,-2415,446816,203567,"13936,000","-0,282","14,607",N
