kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,EUR,25022,1553,1546,1992,855,2408,77703,17881,"31610,000","0,063","0,566",N
I Q 2023,EUR,22897,1098,846,534,984,2082,78328,18417,"31610,000","0,017","0,583",N
II Q 2023,EUR,25442,2105,1798,1207,1396,3501,74449,19704,"31610,000","0,038","0,623",N
III Q 2023,EUR,25357,1584,3201,2795,758,2342,75471,22488,"31610,000","0,088","0,711",N
IV Q 2021,EUR,20444,-2425,-2302,-14622,1909,-516,96573,19384,"31610,000","-0,463","0,613",N
I Q 2022,EUR,18032,355,128,-635,887,1242,99623,18657,"31610,000","-0,020","0,590",N
II Q 2022,EUR,20486,978,-1105,-2512,1111,2089,90403,19974,"31610,000","-0,079","0,632",N
III Q 2022,EUR,20858,1651,3232,1625,988,2639,82948,22053,"31610,000","0,051","0,698",N
IV Q 2020,EUR,37283,2468,4365,-231,1543,4011,120099,47833,"31610,000","-0,007","1,513",N
I Q 2021,EUR,37951,1214,1401,1139,1456,2670,119121,49112,"31610,000","0,036","1,554",N
II Q 2021,EUR,21889,-774,-473,4,1411,637,106874,35423,"31610,000","0,000","1,121",N
III Q 2021,EUR,20768,-1220,-1722,-1501,1331,111,101002,34107,"31610,000","-0,047","1,079",N
IV Q 2019,EUR,50612,-123,-786,-943,3155,3032,130212,50518,"31610,000","-0,030","1,598",N
I Q 2020,EUR,44282,3037,1946,1332,1754,4791,128414,51306,"31610,000","0,042","1,623",N
II Q 2020,EUR,37621,2699,2764,2262,1743,4442,125377,50744,"31610,000","0,072","1,605",N
III Q 2020,EUR,33889,2901,2558,2207,1690,4591,124193,52558,"31610,000","0,070","1,663",N
IV Q 2018,EUR,45556,-651,-941,-587,1368,717,122348,48849,"31610,000","-0,019","1,545",N
I Q 2019,EUR,45501,1528,1341,999,1933,3461,136507,50008,"31610,000","0,032","1,582",N
II Q 2019,EUR,42643,1156,1068,794,1934,3090,133809,50824,"31610,000","0,025","1,608",N
III Q 2019,EUR,38625,949,803,585,1980,2929,132732,51409,"31610,000","0,019","1,626",N
IV Q 2017,EUR,42854,1901,2275,1726,1135,3036,113800,55294,"31610,000","0,055","1,749",N
I Q 2018,EUR,43317,2022,1993,1578,1187,3209,118525,56739,"31610,000","0,050","1,795",N
II Q 2018,EUR,37628,2210,1540,1165,1210,3420,120051,47967,"31610,000","0,037","1,517",N
III Q 2018,EUR,35815,1856,1986,1658,1226,3082,116365,49493,"31610,000","0,052","1,566",N
IV Q 2016,EUR,49780,1990,2033,-1766,1070,3060,137934,68815,"31610,000","-0,056","2,177",N
I Q 2017,EUR,45950,1709,2306,1840,1087,2796,141604,70745,"31610,000","0,058","2,238",N
II Q 2017,EUR,38457,2650,1947,1513,1114,3764,110982,52533,"31610,000","0,048","1,662",N
III Q 2017,EUR,33703,1669,1415,1043,1053,2722,111750,53535,"31610,000","0,033","1,694",N
IV Q 2015,EUR,45932,1520,1510,934,1102,2622,136219,70135,"31610,000","0,030","2,219",N
I Q 2016,EUR,42735,1643,1869,1458,1029,2672,143077,71727,"31610,000","0,046","2,269",N
II Q 2016,EUR,41130,788,336,222,1084,1872,138158,68947,"31610,000","0,007","2,181",N
III Q 2016,EUR,40622,932,1289,827,1143,2075,138635,69859,"31610,000","0,026","2,210",N
IV Q 2014,EUR,48269,2508,2216,1174,1404,3912,137520,64608,"31610,000","0,037","2,044",N
I Q 2015,EUR,42525,2140,4241,3247,946,3086,0,0,"31610,000","0,103","0,000",N
II Q 2015,EUR,41214,757,641,637,1045,1802,138867,67576,"31610,000","0,020","2,138",N
III Q 2015,EUR,37517,1466,1145,2945,1062,2528,133654,69357,"31610,000","0,093","2,194",N
IV Q 2012,EUR,0,0,0,0,0,0,116267,52924,"31610,000","0,000","1,674",N
IV Q 2013,EUR,0,0,0,0,0,0,140544,60165,"31610,000","0,000","1,903",N
II Q 2014,EUR,0,0,0,0,0,0,129459,63671,"31610,000","0,000","2,014",N
III Q 2014,EUR,40205,1103,753,664,952,2055,0,0,"31610,000","0,021","0,000",N
