kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,44842,1848,-333,-815,1025,2873,109245,56117,"28185,494","-0,029","1,991",N
I Q 2023,PLN,20042,-4776,-5607,-5642,1018,-3758,107096,49680,"28185,494","-0,200","1,763",N
II Q 2023,PLN,29062,-2694,-4237,-4147,1034,-1660,105279,44781,"28185,494","-0,147","1,589",N
III Q 2023,PLN,34178,1690,783,1017,917,2607,111797,45146,"28185,494","0,036","1,602",N
IV Q 2021,PLN,56864,13519,13167,12571,755,14274,114111,55841,"28185,494","0,446","1,981",N
I Q 2022,PLN,28531,-3446,-3489,-3526,807,-2639,111158,51367,"28185,494","-0,125","1,822",N
II Q 2022,PLN,31668,-1779,108,-128,997,-782,123527,56445,"28185,494","-0,005","2,003",N
III Q 2022,PLN,45904,7133,6411,4977,1043,8176,131069,62207,"28185,494","0,177","2,207",N
IV Q 2020,PLN,27158,2726,2258,1989,854,3580,91553,46207,"28185,494","0,071","1,639",N
I Q 2021,PLN,13342,-2821,-3026,-2781,856,-1965,89892,43771,"28185,494","-0,099","1,553",N
II Q 2021,PLN,16346,-2542,-2936,-2165,838,-1704,96341,41396,"28185,494","-0,077","1,469",N
III Q 2021,PLN,26705,2817,2625,1686,756,3573,102730,43599,"28185,494","0,060","1,547",N
IV Q 2019,PLN,50111,13041,13019,11584,754,13795,109732,54983,"28185,494","0,411","1,951",N
I Q 2020,PLN,14940,-5654,-6250,-6154,808,-4846,100297,47448,"28185,494","-0,218","1,683",N
II Q 2020,PLN,15161,-1489,-1552,-1699,816,-673,101172,44670,"28185,494","-0,060","1,585",N
III Q 2020,PLN,28145,1812,817,487,855,2667,94325,44135,"28185,494","0,017","1,566",N
IV Q 2018,PLN,43152,6418,6003,5338,755,7173,100766,46242,"28185,494","0,189","1,641",N
I Q 2019,PLN,20878,-2540,-2534,-2298,771,-1769,97276,44252,"28185,494","-0,082","1,570",N
II Q 2019,PLN,27943,-1117,-1507,-1602,773,-344,96806,40180,"28185,494","-0,057","1,426",N
III Q 2019,PLN,35826,3652,3341,2953,778,4430,98177,43206,"28185,494","0,105","1,533",N
IV Q 2017,PLN,32820,3592,3203,2715,730,4322,89243,40080,"28185,494","0,096","1,422",N
I Q 2018,PLN,29545,4419,4129,3255,668,5087,95804,43079,"28185,494","0,115","1,528",N
II Q 2018,PLN,24329,680,354,-1325,680,1360,96752,41795,"28185,494","-0,047","1,483",N
III Q 2018,PLN,26907,456,-119,-427,727,1183,95624,41031,"28185,494","-0,015","1,456",N
IV Q 2016,PLN,41248,7632,7383,6355,650,8282,90925,43951,"28185,494","0,225","1,559",N
I Q 2017,PLN,18605,-2341,-2431,-2359,724,-1617,83062,41764,"28185,494","-0,084","1,482",N
II Q 2017,PLN,27855,14,-509,-704,736,750,79862,40089,"28185,494","-0,025","1,422",N
III Q 2017,PLN,16485,-1991,-2112,-2546,735,-1256,76453,37560,"28185,494","-0,090","1,333",N
IV Q 2015,PLN,28562,3367,3222,2584,504,3871,65244,40880,"27847,280","0,093","1,468",N
I Q 2016,PLN,10862,-2667,-2882,-2840,493,-2174,58633,38273,"28185,494","-0,101","1,358",N
II Q 2016,PLN,13248,-1252,-1222,-1225,507,-745,66173,36393,"28185,494","-0,043","1,291",N
III Q 2016,PLN,18113,531,196,222,693,1224,75693,36761,"28185,494","0,008","1,304",N
IV Q 2014,PLN,31428,6672,6721,5336,437,7109,58071,31778,"26117,280","0,204","1,217",N
I Q 2015,PLN,13372,-1296,-1135,-1108,504,-792,56368,30808,"26117,280","-0,042","1,180",N
II Q 2015,PLN,22828,1578,1482,1050,572,2150,60204,30954,"26117,280","0,040","1,185",N
III Q 2015,PLN,23617,1208,729,514,518,1726,67242,39087,"27847,280","0,018","1,404",N
IV Q 2013,PLN,26129,6355,6181,4794,450,6805,49185,25342,"25910,000","0,185","0,978",N
I Q 2014,PLN,12552,-739,-1178,-1149,489,-250,47598,24282,"26117,280","-0,044","0,930",N
II Q 2014,PLN,17129,855,746,633,455,1310,50687,24101,"26117,280","0,024","0,923",N
III Q 2014,PLN,26086,4633,4368,3493,511,5144,57986,28139,"26117,280","0,134","1,077",N
IV Q 2012,PLN,18597,2099,1975,1195,328,2427,32297,15180,"0,000",,,N
I Q 2013,PLN,7934,-1359,-1389,-1350,415,-944,30803,13821,"0,000",,,N
II Q 2013,PLN,9080,-1602,-1677,-1544,431,-1171,37708,16801,"0,000",,,N
III Q 2013,PLN,18842,4262,4092,3637,435,4697,43370,20724,"25910,000","0,140","0,800",N
IV Q 2011,PLN,0,0,0,0,0,0,28665,8661,"0,000",,,N
I Q 2012,PLN,11638,-186,-812,-761,240,54,27930,7402,"0,000",,,N
II Q 2012,PLN,20707,5381,5048,4196,258,5639,31417,11912,"0,000",,,N
III Q 2012,PLN,14268,2728,2402,1964,256,2984,31265,14014,"0,000",,,N
