kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
II Q 2004,PLN,88287,-11305,7051,4821,5982,-5323,1920269,737996,"420000,000","0,011","1,757",N
III Q 2004,PLN,84560,-23257,-6681,-6095,6411,-16846,1917564,731902,"420000,000","-0,015","1,743",N
IV Q 2002,PLN,77454,12404,6428,1386,3856,16260,1179244,306519,"420000,000","0,003","0,730",N
I Q 2003,PLN,63277,16383,11130,7431,4911,21294,1223643,313877,"420000,000","0,018","0,747",N
II Q 2003,PLN,85041,19385,13605,7780,5105,24490,1257020,321705,"420000,000","0,019","0,766",N
III Q 2003,PLN,67236,17332,10397,7199,5109,22441,1356330,328977,"420000,000","0,017","0,783",N
IV Q 2001,PLN,117487,14326,11190,6975,3222,17548,966270,213154,"140000,000","0,050","1,523",N
I Q 2002,PLN,49271,11692,15065,10358,3799,15491,996172,223512,"140000,000","0,074","1,597",N
II Q 2002,PLN,44344,10986,11548,7430,3980,14966,1040790,230643,"140000,000","0,053","1,647",N
III Q 2002,PLN,68786,16597,7972,4686,4642,21239,1128093,235329,"140000,000","0,033","1,681",N
IV Q 2000,PLN,0,0,0,0,0,0,942009,200431,"140000,000","0,000","1,432",N
I Q 2001,PLN,66837,15141,6973,5102,3149,18290,938919,206249,"140000,000","0,036","1,473",N
II Q 2001,PLN,81680,15178,5431,3115,3233,18411,932819,208641,"140000,000","0,022","1,490",N
III Q 2001,PLN,72834,14527,6399,5284,3196,17723,987946,211777,"140000,000","0,038","1,513",N
IV Q 1998,PLN,0,0,0,0,0,0,324499,107931,"0,000",,,N
II Q 1999,PLN,0,0,0,0,0,0,381359,133994,"0,000",,,N
IV Q 1999,PLN,0,0,0,0,0,0,587800,145885,"140000,000","0,000","1,042",N
II Q 2000,PLN,0,0,0,0,0,0,822058,176290,"140000,000","0,000","1,259",N
 Q 0000,PLN,74874,20163,10876,10163,47173,67336,1524901,371318,"10500,000","0,968","35,364",N
II Q 1998,,0,0,0,0,0,0,205977,91711,"0,000",,,N
