kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,139295,19114,21699,12702,8963,28077,584911,262178,"18355,474","0,692","14,283",N
I Q 2023,PLN,90593,4276,2632,2447,10419,14695,580883,270076,"18355,474","0,133","14,714",N
II Q 2023,PLN,87535,5386,8602,7875,11678,17064,572408,269487,"18355,474","0,429","14,682",N
III Q 2023,PLN,82352,3317,-4951,-4272,11981,15298,594724,277476,"18355,474","-0,233","15,117",N
IV Q 2021,PLN,91168,5909,6494,8147,9723,15632,455923,196870,"18355,474","0,444","10,725",N
I Q 2022,PLN,83214,5454,3912,4894,8852,14306,486425,214662,"18355,474","0,267","11,695",N
II Q 2022,PLN,91428,6823,5539,3719,9237,16060,493276,231610,"18355,474","0,203","12,618",N
III Q 2022,PLN,93524,13385,9057,8993,9776,23161,529909,253125,"18355,474","0,490","13,790",N
IV Q 2020,PLN,35981,3772,3931,4793,4045,7817,218796,147298,"18355,474","0,261","8,025",N
I Q 2021,PLN,69420,12104,9102,6993,5679,17783,379762,156764,"18355,474","0,381","8,540",N
II Q 2021,PLN,69819,2945,4170,2079,5943,8888,380494,165364,"18355,474","0,113","9,009",N
III Q 2021,PLN,80513,5127,1302,-2319,6143,11270,411580,178912,"18355,474","-0,126","9,747",N
IV Q 2019,PLN,30443,5640,5149,5778,0,5640,90887,41231,"16096,229","0,359","2,562",N
I Q 2020,PLN,29726,4482,4361,3412,2825,7307,102602,44836,"15971,229","0,214","2,807",N
II Q 2020,PLN,35424,5485,5111,5382,3035,8520,203482,138501,"18355,474","0,293","7,545",N
III Q 2020,PLN,36226,5805,5451,4411,3621,9426,214122,142625,"18355,474","0,240","7,770",N
IV Q 2018,PLN,19636,3363,3492,2686,0,3363,72584,46242,"125,000","21,485","369,939",N
I Q 2019,PLN,0,0,0,0,0,0,2989,2989,"125,000","-0,001","23,909",N
II Q 2019,PLN,0,-188,-183,-183,0,-188,0,0,"125,000","-1,467","0,000",N
III Q 2019,PLN,0,-78,-71,-71,0,-78,83354,37910,"125,000","-0,569","303,277",N
IV Q 2016,PLN,0,0,0,0,0,0,89121,55375,"125,000","0,000","442,997",N
IV Q 2017,PLN,0,0,0,0,0,0,47940,35644,"125,000","0,000","285,154",N
I Q 2018,PLN,16078,2341,2338,2339,1067,3408,0,0,"125,000","18,715","0,000",N
III Q 2018,PLN,17902,3076,2705,2460,0,3076,0,0,"125,000","19,681","0,000",N
IV Q 2015,PLN,0,0,0,0,0,0,65242,46448,"125,000","0,000","371,587",N
