kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
I Q 2022,PLN,212181,20733,20130,14020,8116,28849,793740,369235,"1400,001","10,014","263,739",N
II Q 2022,PLN,275401,33728,32001,25033,7631,41359,884065,394283,"1400,001","17,881","281,631",N
III Q 2022,PLN,320781,59158,53311,43427,7314,66472,952554,437726,"1400,001","31,019","312,661",N
IV Q 2022,PLN,329286,51530,47435,37512,7425,58955,891413,323892,"1400,001","26,794","231,351",N
I Q 2021,PLN,148754,9369,7544,5520,7642,17011,686813,305326,"1400,001","3,943","218,090",N
II Q 2021,PLN,216836,26710,25344,20930,7859,34569,739217,326272,"1400,001","14,950","233,051",N
III Q 2021,PLN,205770,9008,7899,5584,7833,16841,712149,330181,"1400,001","3,989","235,843",N
IV Q 2021,PLN,240191,24145,25659,22333,7491,31636,758757,355284,"1400,001","15,952","253,774",N
I Q 2020,PLN,168898,19068,17515,12907,6341,25409,688841,331312,"1400,001","9,219","236,651",N
II Q 2020,PLN,166948,6918,6018,4641,6285,13203,665398,330437,"1400,001","3,315","236,026",N
III Q 2020,PLN,163828,13623,13746,11489,6280,19903,674781,341671,"1400,001","8,206","244,051",N
IV Q 2020,PLN,194767,4614,-880,-2126,7056,11670,686351,339554,"1400,001","-1,519","242,538",N
I Q 2019,PLN,137572,5485,4457,3379,5163,10648,544041,282077,"1400,001","2,414","201,483",N
II Q 2019,PLN,174747,15643,14381,12144,5333,20976,578712,295390,"1400,001","8,674","210,993",N
III Q 2019,PLN,179680,21971,20632,17086,8062,30033,600470,312496,"1400,001","12,204","223,211",N
IV Q 2019,PLN,201522,17169,16325,14456,6199,23368,627572,326965,"1400,001","10,326","233,546",N
I Q 2018,PLN,126822,949,308,-178,4700,5649,529287,281860,"1400,001","-0,127","201,328",N
II Q 2018,PLN,165307,-1198,-7969,-7057,4652,3454,558315,274795,"1400,001","-5,041","196,282",N
III Q 2018,PLN,160456,57,-874,-1234,4924,4981,574911,273560,"1400,001","-0,881","195,400",N
IV Q 2018,PLN,197770,8641,7402,5084,4717,13358,581358,278682,"1400,001","3,631","199,058",N
I Q 2017,PLN,93568,-9127,-9816,-9832,4729,-4398,474781,283240,"1400,001","-7,023","202,314",N
II Q 2017,PLN,129185,-1441,-1501,-1930,4767,3326,504462,281159,"1400,001","-1,379","200,828",N
III Q 2017,PLN,146350,2722,2230,2621,4819,7541,541387,283795,"1400,001","1,872","202,711",N
IV Q 2017,PLN,199407,8524,2941,3219,4749,13273,586412,282023,"1400,001","2,299","201,445",N
I Q 2016,PLN,111631,2199,2523,1757,4774,6973,473891,297268,"1400,001","1,255","212,334",N
II Q 2016,PLN,151810,12634,11525,8821,4571,17205,500577,284982,"1400,001","6,301","203,558",N
III Q 2016,PLN,155620,12244,11838,9350,4455,16699,516363,294134,"1400,001","6,679","210,096",N
IV Q 2016,PLN,166173,-3306,-2895,-2027,5075,1769,522858,293073,"1400,001","-1,448","209,338",N
I Q 2015,PLN,95390,1749,750,477,4655,6404,420489,272151,"1400,001","0,341","194,393",N
II Q 2015,PLN,133414,11410,11338,8887,4761,16171,473259,264889,"1400,001","6,348","189,206",N
III Q 2015,PLN,154677,16185,16520,13080,4728,20913,480093,277968,"1400,001","9,343","198,548",N
IV Q 2015,PLN,200989,23024,21571,17772,4732,27756,522825,295631,"1400,001","12,694","211,165",N
I Q 2014,PLN,91484,2624,2626,2670,4658,7282,392803,241959,"1400,001","1,907","172,828",N
II Q 2014,PLN,117616,6499,6042,6388,4837,11336,417061,245032,"1400,001","4,563","175,023",N
III Q 2014,PLN,134532,11060,9838,7949,4609,15669,423011,252997,"1400,001","5,678","180,712",N
IV Q 2014,PLN,200565,22695,22562,18703,4720,27415,485713,271658,"1400,001","13,359","194,041",N
I Q 2013,PLN,88443,4868,4852,3911,4518,9386,368447,221993,"1400,001","2,794","158,566",N
II Q 2013,PLN,109344,9350,9476,7765,4615,13965,381304,214045,"1400,001","5,546","152,889",N
III Q 2013,PLN,124799,11071,10319,7986,4675,15746,395728,222265,"1400,001","5,704","158,761",N
IV Q 2013,PLN,157131,20323,18873,21989,4569,24892,431846,256085,"1400,001","15,706","182,918",N
I Q 2012,PLN,82782,3825,3665,2867,3971,7796,349723,168732,"1400,001","2,048","120,523",N
II Q 2012,PLN,109214,8679,7757,6382,4255,12934,375430,183285,"1400,001","4,559","130,918",N
III Q 2012,PLN,111837,10703,10521,8432,4354,15057,0,0,"1400,001","6,023","0,000",N
IV Q 2012,PLN,150429,17953,16414,15168,4206,22159,378550,219268,"1400,001","10,834","156,620",N
I Q 2011,PLN,67475,-1153,-1433,-1257,2896,1743,268204,143838,"1018,127","-1,235","141,277",N
II Q 2011,PLN,89516,7376,6931,5629,3031,10407,290676,149467,"1018,127","5,529","146,806",N
III Q 2011,PLN,94795,6695,6912,5420,2930,9625,0,0,"1018,127","5,324","0,000",N
IV Q 2011,PLN,129614,13554,12601,9766,3115,16669,333151,164950,"1018,127","9,592","162,013",N
I Q 2010,PLN,47756,91,-94,46,2910,3001,236073,140965,"1018,127","0,045","138,455",N
II Q 2010,PLN,69795,4808,4299,3325,2436,7244,252192,144290,"1018,127","3,266","141,721",N
III Q 2010,PLN,80004,4848,4395,3377,1391,6239,263368,135602,"1018,127","3,317","133,188",N
IV Q 2010,PLN,112728,11728,11516,9261,2827,14555,276301,144969,"1018,127","9,096","142,388",N
II Q 2004,PLN,28293,1307,1346,1106,915,2222,67849,32129,"1018,127","1,086","31,557",N
III Q 2004,PLN,29731,4026,4135,3314,676,4702,73001,35459,"1018,127","3,255","34,828",N
III Q 2009,PLN,0,0,0,0,0,0,0,0,"1018,127","0,000","0,000",N
IV Q 2009,PLN,82685,6392,6401,5280,2421,8813,214596,112483,"1018,127","5,186","110,480",N
II Q 2003,PLN,20821,867,576,333,700,1567,60689,31067,"1101,512","0,302","28,204",N
III Q 2003,PLN,25901,2134,737,539,770,2904,64112,31613,"1101,512","0,489","28,700",N
IV Q 2003,PLN,38048,2837,2514,1694,871,3708,67675,31168,"1018,127","1,664","30,613",N
I Q 2004,PLN,17976,-20,-136,-158,859,839,61019,31014,"1018,127","-0,155","30,462",N
II Q 2002,PLN,19381,889,645,602,705,1594,53985,28508,"1101,512","0,547","25,881",N
III Q 2002,PLN,23084,1761,1535,1091,691,2452,57239,29600,"1101,512","0,990","26,872",N
IV Q 2002,PLN,28896,2360,1436,1075,728,3088,60195,30629,"1101,512","0,976","27,806",N
I Q 2003,PLN,13166,-317,121,111,707,390,55026,30741,"1101,512","0,101","27,908",N
II Q 2001,PLN,19379,1125,1104,1104,399,1524,50635,24753,"1101,512","1,002","22,472",N
III Q 2001,PLN,21981,1682,1754,1678,609,2291,54452,26431,"1101,512","1,523","23,995",N
IV Q 2001,PLN,30190,3354,3406,2375,550,3904,57590,28806,"1101,512","2,156","26,151",N
I Q 2002,PLN,12637,-761,-899,-899,586,-175,51965,27906,"1101,512","-0,816","25,334",N
II Q 2000,PLN,16264,1256,843,616,399,1655,43913,20132,"0,000",,,N
III Q 2000,PLN,23220,1235,665,461,422,1657,49749,20594,"0,000",,,N
IV Q 2000,PLN,26583,3524,3700,2552,472,3996,52879,26315,"1101,512","2,317","23,890",N
I Q 2001,PLN,11339,-2484,-2664,-2664,523,-1961,47184,23651,"1101,512","-2,418","21,471",N
IV Q 1998,PLN,0,0,0,0,0,0,28513,14005,"0,000",,,N
II Q 1999,PLN,0,0,0,0,0,0,31159,16858,"0,000",,,N
IV Q 1999,PLN,0,0,0,0,0,0,40620,19722,"0,000",,,N
I Q 2000,PLN,11622,70,-168,-203,398,468,38297,19518,"0,000",,,N
 Q 0000,,20821,867,576,333,3748,4615,60689,31067,"1101,512","0,302","28,204",N
 Q 0000,,0,0,0,0,0,0,0,0,,,,N
