kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,35404,1738,1870,1947,755,2493,71325,46111,"7871,500","0,247","5,858",N
I Q 2023,PLN,16722,-3361,-3266,-3208,828,-2533,63170,43570,"7871,500","-0,408","5,535",N
II Q 2023,PLN,24734,-129,-191,-156,903,774,69796,43413,"7871,500","-0,020","5,515",N
III Q 2023,PLN,19915,-1631,-1300,-1382,1270,-361,61083,42031,"7871,500","-0,176","5,340",N
IV Q 2021,PLN,28175,757,782,958,857,1614,85474,57096,"7871,500","0,122","7,253",N
I Q 2022,PLN,12336,-2257,-2192,-2028,887,-1370,73956,55068,"7871,500","-0,258","6,996",N
II Q 2022,PLN,17063,-1923,-1704,-1401,858,-1065,70380,43671,"7871,500","-0,178","5,548",N
III Q 2022,PLN,20871,416,723,494,820,1236,61468,44165,"7871,500","0,063","5,611",N
IV Q 2020,PLN,19676,1511,291286,235751,543,2054,173798,151875,"7871,500","29,950","19,294",N
I Q 2021,PLN,16804,1541,1713,1495,578,2119,175763,153370,"7871,500","0,190","19,484",N
II Q 2021,PLN,16325,544,396,881,1045,1589,80624,59868,"7871,500","0,112","7,606",N
III Q 2021,PLN,14514,-416,-335,-244,865,449,76691,59624,"7871,500","-0,031","7,575",N
I Q 2011,PLN,12051,407,342,283,525,932,42352,18658,"7300,000","0,039","2,556",N
II Q 2011,PLN,17490,519,444,335,628,1147,42104,18994,"7300,000","0,046","2,602",N
II Q 2020,PLN,0,0,0,0,0,0,49770,29208,"7300,000","0,000","4,001",N
III Q 2020,PLN,15230,1518,2405,2247,548,2066,54864,31455,"7300,000","0,308","4,309",N
I Q 2010,PLN,9156,520,489,279,323,843,30416,12387,"6300,000","0,044","1,966",N
II Q 2010,PLN,11183,323,260,100,279,602,37964,11175,"6300,000","0,016","1,774",N
III Q 2010,PLN,14120,563,460,365,409,972,0,0,"7300,000","0,050","0,000",N
IV Q 2010,PLN,25639,1241,1146,1116,495,1736,52356,17094,"7300,000","0,153","2,342",N
IV Q 2008,PLN,0,0,0,0,0,0,25995,8467,"6300,000","0,000","1,344",N
II Q 2009,PLN,0,0,0,0,0,0,23018,9103,"6300,000","0,000","1,445",N
III Q 2009,PLN,10166,119,92,14,308,427,0,0,"6300,000","0,002","0,000",N
IV Q 2009,PLN,22776,1058,1009,713,337,1395,33578,12108,"6300,000","0,113","1,922",N
IV Q 2007,PLN,0,0,0,0,0,0,18430,7268,"6300,000","0,000","1,154",N
