kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2021,PLN,149,-598,-1640,-1614,184,-414,2809,-1170,"10000,000","-0,161","-0,117",N
I Q 2022,PLN,72,5,-58,-58,9,14,2929,-1228,"10000,000","-0,006","-0,123",N
II Q 2022,PLN,69,678,1123,1123,7,685,1368,-583,"10000,000","0,112","-0,058",N
III Q 2022,PLN,109,98,66,66,2,100,1125,-605,"10000,000","0,007","-0,061",N
IV Q 2020,PLN,62,-1033,-1008,-1002,51,-982,6144,4938,"10000,000","-0,100","0,494",N
I Q 2021,PLN,77,-1218,-1208,-1204,58,-1160,8313,3748,"10000,000","-0,120","0,375",N
II Q 2021,PLN,138,-2092,-2098,-2095,216,-1876,7224,1653,"10000,000","-0,209","0,165",N
III Q 2021,PLN,208,-1145,-1159,-1195,203,-942,7277,459,"10000,000","-0,119","0,046",N
IV Q 2019,PLN,2,3,191,283,0,3,455,-547,"23030,490","0,012","-0,024",N
I Q 2020,PLN,28,641,643,629,0,641,1191,-598,"23030,490","0,027","-0,026",N
II Q 2020,PLN,11,-393,-375,-375,0,-393,7038,6724,"23030,490","-0,016","0,292",N
III Q 2020,PLN,72,-811,-778,-783,31,-780,6951,5941,"10000,000","-0,078","0,594",N
IV Q 2018,PLN,446,-127,-152,-195,0,-127,1126,-587,"23030,490","-0,008","-0,026",N
I Q 2019,PLN,518,-94,-98,-129,0,-94,1254,-717,"23030,490","-0,006","-0,031",N
II Q 2019,PLN,538,-84,-90,-78,0,-84,1241,-795,"23030,490","-0,003","-0,035",N
III Q 2019,PLN,306,-106,-110,-54,0,-106,1123,-849,"23030,490","-0,002","-0,037",N
IV Q 2017,PLN,136,-367,-339,-299,9,-358,2475,1519,"23030,490","-0,013","0,066",N
I Q 2018,PLN,188,-138,-131,-141,2,-136,2391,1374,"23030,490","-0,006","0,060",N
II Q 2018,PLN,172,-94,-87,-118,2,-92,2462,1256,"23030,490","-0,005","0,055",N
III Q 2018,PLN,674,-54,-1550,-1644,1,-53,1234,-385,"23030,490","-0,071","-0,017",N
IV Q 2016,PLN,105,-1256,-1708,-1550,14,-1242,3059,2464,"23030,490","-0,067","0,107",N
I Q 2017,PLN,29,-304,-220,-176,14,-290,2832,2288,"23030,490","-0,008","0,099",N
II Q 2017,PLN,40,-242,-249,-208,14,-228,3052,2057,"23030,490","-0,009","0,089",N
III Q 2017,PLN,117,-215,-224,-235,14,-201,2542,1822,"23030,490","-0,010","0,079",N
IV Q 2015,PLN,12,-490,-132,-194,15,-475,24891,24437,"23025,490","-0,008","1,061",N
I Q 2016,PLN,8,-300,68,-7,21,-279,24960,24430,"23025,490","0,000","1,061",N
II Q 2016,PLN,10,-279,-20205,-20158,14,-265,4704,4274,"23025,490","-0,875","0,186",N
III Q 2016,PLN,76,-221,-301,-259,14,-207,4841,4015,"23030,490","-0,011","0,174",N
IV Q 2014,PLN,2323,124,-44151,-42171,0,124,21743,21655,"21666,667","-1,946","0,999",N
I Q 2015,PLN,0,-206,-198,-194,0,-206,22731,22571,"21666,667","-0,009","1,042",N
II Q 2015,PLN,0,-190,-364,-318,8,-182,23049,23008,"21666,667","-0,015","1,062",N
III Q 2015,PLN,0,-284,-298,-421,5,-279,23849,23634,"21666,667","-0,019","1,091",N
IV Q 2013,PLN,2268,588,4332,1969,0,588,96594,65123,"21666,667","0,091","3,006",N
I Q 2014,PLN,154,-1071,18721,14963,2,-1069,115409,80101,"21666,667","0,691","3,697",N
II Q 2014,PLN,354,-1418,-5478,-4693,2,-1416,110029,73679,"21666,667","-0,217","3,401",N
III Q 2014,PLN,2978,2352,-11726,-9033,0,2352,101302,64199,"21666,667","-0,417","2,963",N
IV Q 2011,PLN,0,0,0,0,0,0,52786,18878,"21666,667","0,000","0,871",N
IV Q 2012,PLN,0,0,0,0,0,0,54470,27003,"21666,667","0,000","1,246",N
